date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Upper Band 7,Real Lower Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Middle Band 21,Real Upper Band 21,Real Lower Band 21,Real Upper Band 42,Real Lower Band 42,Real Middle Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2011-11-10,3.113,1981609.0,DIA.MC,3.1547,3.1764,3.1981,3.2551,3.2607,3.13,3.1372,3.1579,3.1746,3.2181,3.2406,3.2036,3.116,3.1267,3.14,3.2027,3.2504,3.2635,3.184,3.1785,3.1979,3.1869,3.161,3.1146,12.445,20.5319,27.693,42.7359,47.85,48.9691,45.584,39.1701,32.3691,21.0361,17.9573,7.3485,-0.087,-0.137,-0.086,-0.218,-0.127,0.31,-83.8182,-103.9294,-119.8949,-151.4328,-192.9466,-1.4969,0.09,0.09,0.09,0.09,0.09,0.09,-75.11,-58.9363,-44.614,-14.5282,-4.2999,-2.0619,0.9728,0.9578,0.9731,0.9346,0.9608,1.1106,33.3333,100.0,0.0,100.0,100.0,14.2857,28.5714,100.0,52.381,100.0,76.1905,21.4286,51.4263,45.7764,39.6211,16.8037,5.0475,0.0455,38.6952,34.504,31.3653,24.7615,22.0992,21.0372,12.4125,12.8343,13.5639,17.637,19.9755,21.0563,0.1293,0.1919,0.2422,0.3839,0.5317,1.1354,0.0415,0.0714,0.1047,0.2734,0.4806,1.1364,3.2457,3.1547,3.0636,3.1764,3.0873,3.2655,3.1981,3.3001,3.0961,3.2551,3.1033,3.4068,3.2607,3.3929,3.1284,3.4738,2.7862,3.13,3.5777,3.5736,3.543,3.5583,3.6887,4.1655,1.6985,0.3352,0.047,-0.0323,0.0147,33.4795,25.9513,-0.284,41.0787,3.3738,-119619473.4737,-159034073.0
2011-11-11,3.185,1948611.0,DIA.MC,3.1437,3.1698,3.1881,3.2461,3.2578,3.1372,3.1523,3.1608,3.1713,3.2088,3.2337,3.2062,3.1607,3.1498,3.151,3.1969,3.2425,3.261,3.184,3.1787,3.1972,3.1869,3.1613,3.1162,55.6674,46.6423,45.2357,49.3924,51.6268,50.5859,41.6549,38.5532,32.4472,20.5337,17.2659,7.1907,-0.033,-0.033,-0.07,-0.125,-0.061,0.305,37.5546,-30.0102,-51.3085,-96.8505,-129.7535,10.6823,0.7732,0.7732,0.7732,0.7732,0.7732,0.7732,11.3349,-6.7155,-9.5287,-1.2153,3.2536,1.1718,0.9897,0.9897,0.9785,0.9622,0.9812,1.1059,0.0,66.6667,0.0,80.0,85.7143,0.0,21.4286,92.8571,47.619,95.2381,73.8095,19.0476,33.7967,36.0858,32.9155,14.0018,3.4382,0.717,26.9564,28.3287,27.3555,23.1982,21.2017,20.6569,13.3382,13.3049,13.8068,17.4998,19.7922,20.9552,0.0862,0.1535,0.2076,0.3564,0.5064,1.1083,0.0426,0.0721,0.1048,0.2689,0.4727,1.1243,3.2044,3.1437,3.083,3.1698,3.0896,3.25,3.1881,3.279,3.0973,3.2461,3.0937,3.3986,3.2578,3.3938,3.1218,3.4724,2.8021,3.1372,3.3464,3.4033,3.4032,3.4469,3.5787,4.0469,1.7134,0.3421,0.0399,-0.0284,0.0116,28.9476,25.9513,-0.7793,44.7312,3.3649,-118072637.9377,-157085462.0
2011-11-14,3.073,2993674.0,DIA.MC,3.1237,3.1444,3.1629,3.2271,3.2475,3.1405,3.117,3.1285,3.1425,3.1857,3.2169,3.2032,3.0939,3.1018,3.1102,3.1645,3.216,3.2483,3.1775,3.1683,3.1808,3.1742,3.1572,3.1158,25.8693,28.4599,31.4071,41.3419,46.1659,48.1547,44.4607,39.7762,33.4215,20.3497,16.7415,7.0328,-0.06,-0.127,-0.177,-0.267,-0.216,0.137,-68.75,-92.7278,-105.6735,-123.4045,-159.0311,-11.7906,-0.9077,-0.9077,-0.9077,-0.9077,-0.9077,-0.9077,-48.2614,-43.0802,-37.1857,-17.3163,-7.6681,-3.6906,0.9808,0.9603,0.9455,0.9201,0.9343,1.0467,0.0,100.0,20.0,100.0,100.0,0.0,14.2857,100.0,42.8571,100.0,71.4286,16.6667,50.0724,44.6683,39.2677,17.958,6.2531,0.5605,24.9039,26.7624,26.3865,23.0596,21.2199,20.6782,8.2853,10.2359,11.5067,16.0384,18.7223,20.4477,0.0855,0.1508,0.2059,0.359,0.5103,1.1099,0.0284,0.0577,0.0898,0.2497,0.4502,1.0976,3.2164,3.1237,3.031,3.1444,3.0413,3.2475,3.1629,3.2682,3.0576,3.2271,3.0602,3.3939,3.2475,3.4037,3.0913,3.4704,2.8106,3.1405,3.7223,3.668,3.6277,3.6196,3.7339,4.1953,1.727,0.349,0.032,-0.032,-0.0,24.6822,22.144,-1.2962,38.8818,3.3564,-120928142.3684,-160079136.0
2011-11-15,3.166,9346770.0,DIA.MC,3.1413,3.134,3.1554,3.2132,3.2402,3.1447,3.1382,3.1357,3.1433,3.1775,3.2095,3.2044,3.1418,3.1289,3.1257,3.1617,3.2091,3.2449,3.1772,3.1682,3.1805,3.1738,3.1574,3.1164,55.523,49.0679,47.0794,48.8038,50.7115,50.1909,54.2547,43.9927,36.1132,20.8164,16.5552,6.9521,0.053,-0.052,-0.052,-0.194,-0.152,0.175,5.2885,-6.8079,-47.0302,-84.7062,-115.949,-2.281,0.6653,0.6653,0.6653,0.6653,0.6653,0.6653,11.0461,-1.8641,-5.8412,-2.3924,1.4229,0.3819,1.017,0.9838,0.9838,0.9423,0.9542,1.0585,100.0,100.0,0.0,100.0,100.0,0.0,7.1429,100.0,38.0952,100.0,69.0476,14.2857,73.8427,60.8586,52.2632,26.8843,12.8284,3.6457,26.4221,27.1386,26.7749,23.7571,21.865,21.0011,3.9756,6.6036,8.3943,13.6898,16.893,19.5237,0.126,0.1897,0.2455,0.4023,0.555,1.1525,0.019,0.0462,0.077,0.2318,0.4288,1.0714,3.2392,3.1413,3.0435,3.134,3.0551,3.2129,3.1554,3.251,3.0599,3.2132,3.0613,3.3652,3.2402,3.3968,3.0837,3.4713,2.8181,3.1447,5.0197,4.4148,4.1372,3.8218,3.8247,4.1616,1.7414,0.356,0.0252,-0.0269,-0.0016,29.1016,39.2096,-1.5677,44.8476,3.3449,-117837678.0942,-150732366.0
2011-11-16,3.28,5388220.0,DIA.MC,3.173,3.1634,3.1669,3.2089,3.2417,3.1525,3.2075,3.1844,3.1744,3.1864,3.2131,3.2107,3.2453,3.2084,3.1868,3.188,3.2229,3.2519,3.1833,3.177,3.183,3.1751,3.1583,3.1202,74.3725,64.6645,60.1127,56.165,55.543,52.532,36.2387,38.5687,33.9747,20.2747,15.9993,6.7953,0.095,0.147,0.08,-0.06,0.03,0.33,100.0,164.4873,129.9268,45.3568,11.1951,50.4319,0.7044,0.7044,0.7044,0.7044,0.7044,0.7044,48.7451,29.3291,20.2254,12.33,11.0859,5.0639,1.0298,1.0469,1.025,0.982,1.0092,1.1119,100.0,66.6667,100.0,80.0,85.7143,100.0,0.0,92.8571,33.3333,95.2381,66.6667,11.9048,0.2066,16.8727,21.1438,13.2322,4.8805,0.3634,17.612,21.1296,22.2694,21.5757,20.5156,20.3957,17.5394,15.0287,14.4959,16.533,18.6063,20.248,0.084,0.1517,0.2104,0.3736,0.5286,1.1251,0.0836,0.1079,0.137,0.2863,0.4794,1.1169,3.3423,3.173,3.0037,3.1634,3.0226,3.3042,3.1669,3.2947,3.039,3.2089,3.0686,3.3493,3.2417,3.3991,3.0843,3.4759,2.8292,3.1525,4.846,4.3786,4.1154,3.7717,3.7468,4.0367,1.7567,0.363,0.0214,-0.0152,0.0062,37.6834,51.6965,-1.7251,45.6929,3.3277,-115160512.1823,-145344146.0
2011-11-17,3.243,3910231.0,DIA.MC,3.2297,3.1894,3.1704,3.2027,3.242,3.1595,3.2425,3.2109,3.1935,3.191,3.2132,3.2149,3.2521,3.2311,3.2108,3.2002,3.2283,3.255,3.1973,3.181,3.1835,3.1763,3.1587,3.1226,61.6521,57.5187,54.9851,53.4774,53.7475,51.7237,26.3218,33.3627,31.6889,19.6674,15.4285,6.6335,0.17,0.13,0.025,-0.087,0.006,0.292,57.0442,89.7903,124.4532,69.7358,22.1527,53.9556,-0.5481,-0.5481,-0.5481,-0.5481,-0.5481,-0.5481,23.3043,15.0374,9.9701,6.9548,7.495,3.4474,1.0553,1.0418,1.0078,0.9739,1.0019,1.0989,100.0,33.3333,100.0,60.0,71.4286,100.0,0.0,85.7143,28.5714,90.4762,64.2857,9.5238,6.488,12.5385,17.9743,11.7729,4.0137,0.0021,13.2706,17.8908,19.7353,20.2649,19.6814,20.0093,15.112,13.9042,13.7216,15.9959,18.1625,20.0101,0.056,0.1214,0.1804,0.3469,0.5034,1.0983,0.0638,0.0943,0.1254,0.2738,0.4645,1.0983,3.3246,3.2297,3.1347,3.1894,3.0474,3.3314,3.1704,3.305,3.0358,3.2027,3.0775,3.328,3.242,3.3993,3.0846,3.4777,2.8412,3.1595,4.3365,4.1842,4.0259,3.7713,3.7618,4.0619,1.7716,0.37,0.019,-0.0097,0.0093,55.6056,75.9107,-1.6157,44.6135,3.001,-117642004.9323,-149254377.0
2011-11-18,3.24,1593854.0,DIA.MC,3.2543,3.2004,3.1857,3.1981,3.2423,3.1667,3.2477,3.2278,3.2109,3.1959,3.213,3.2186,3.2493,3.2409,3.225,3.2094,3.2324,3.2576,3.2026,3.1825,3.186,3.1771,3.1591,3.1251,60.3958,56.8816,54.5449,53.2549,53.6,51.6577,24.6023,31.6397,30.8608,19.3955,15.0197,6.5062,0.074,0.055,0.107,-0.065,0.008,0.302,-100.0,35.3671,56.6874,41.4837,-12.2175,35.4183,-0.1385,-0.1385,-0.1385,-0.1385,-0.1385,-0.1385,20.7916,13.7632,9.0899,6.5098,7.1999,3.3154,1.0234,1.0173,1.0342,0.9803,1.0025,1.1028,66.6667,0.0,80.0,40.0,57.1429,85.7143,0.0,78.5714,23.8095,85.7143,61.9048,7.1429,21.1633,24.7479,25.8916,15.8601,6.8432,1.2869,18.8657,20.5843,21.5237,21.1611,20.2895,20.2858,12.2752,12.4172,12.6703,15.3676,17.6904,19.7703,0.0653,0.1251,0.1826,0.3501,0.5074,1.1001,0.0425,0.0755,0.1075,0.2543,0.4424,1.0722,3.2907,3.2543,3.218,3.2004,3.0531,3.3477,3.1857,3.3241,3.0474,3.1981,3.084,3.3121,3.2423,3.3997,3.085,3.4782,2.8552,3.1667,3.5624,3.7517,3.7405,3.6485,3.6815,4.0166,1.7863,0.3771,0.0175,-0.0061,0.0114,68.5975,78.1852,-1.6472,49.1309,3.0043,-117078025.8246,-150848231.0
2011-11-21,3.232,3312630.0,DIA.MC,3.2383,3.2322,3.2027,3.2004,3.2376,3.1765,3.2365,3.2383,3.2224,3.2005,3.2121,3.2217,3.2402,3.2407,3.2304,3.2148,3.2344,3.2591,3.2157,3.1921,3.1883,3.1776,3.1603,3.1284,55.8439,54.8563,53.2196,52.626,53.1912,51.4782,23.5518,25.383,27.7125,18.6053,14.42,6.3642,-0.048,0.159,0.119,0.033,-0.099,0.412,-53.7313,12.8806,39.7393,37.6012,-10.8684,31.867,0.0857,0.0857,0.0857,0.0857,0.0857,0.0857,11.6878,9.7126,6.4393,5.2521,6.3824,2.9564,0.9854,1.0517,1.0382,1.0103,0.9703,1.1461,33.3333,100.0,60.0,20.0,42.8571,71.4286,7.1429,71.4286,19.0476,80.9524,59.5238,4.7619,21.4509,0.3564,8.8228,8.3322,2.4273,0.5423,11.7436,15.9825,18.0488,19.3939,19.1631,19.7631,18.1577,15.8689,15.1222,16.4106,18.2548,19.9786,0.0436,0.1001,0.1565,0.3251,0.4833,1.0739,0.0673,0.0994,0.1311,0.2751,0.4603,1.0857,3.2476,3.2383,3.229,3.2322,3.1582,3.3062,3.2027,3.33,3.0755,3.2004,3.085,3.3158,3.2376,3.3899,3.0854,3.4691,2.8839,3.1765,3.8247,3.8751,3.8329,3.7057,3.7211,4.0339,1.8007,0.3842,0.0164,-0.0042,0.0123,75.5583,72.579,-1.627,50.8307,3.0075,-116983379.2532,-154160861.0
2011-11-22,3.095,4444026.0,DIA.MC,3.189,3.218,3.1899,3.189,3.2274,3.1838,3.1648,3.1926,3.1955,3.1864,3.1991,3.2179,3.1332,3.1635,3.1736,3.1851,3.2123,3.248,3.162,3.1879,3.1856,3.1745,3.1579,3.1277,19.0203,31.1299,35.8274,43.215,46.7769,48.5209,31.7279,28.008,28.7457,18.8591,14.31,6.3072,-0.148,-0.071,-0.09,-0.16,-0.215,0.307,-100.0,-166.6667,-60.3198,-63.5853,-95.2333,-21.5035,-0.5947,-0.5947,-0.5947,-0.5947,-0.5947,-0.5947,-61.9594,-37.7402,-28.3451,-13.5699,-6.4462,-2.9583,0.9544,0.9776,0.9717,0.9508,0.935,1.1101,0.0,100.0,40.0,0.0,28.5714,57.1429,0.0,64.2857,14.2857,76.1905,57.1429,2.381,48.0801,38.5076,34.9448,22.1586,12.1096,3.9674,26.9982,24.5981,24.0294,22.476,21.2744,20.7418,9.4661,10.9207,11.5843,14.3221,16.6784,19.1588,0.128,0.1791,0.2332,0.4009,0.5592,1.1474,0.0449,0.0795,0.1124,0.2555,0.4384,1.0598,3.3221,3.189,3.0559,3.218,3.0906,3.3454,3.1899,3.3381,3.0416,3.189,3.066,3.312,3.2274,3.3875,3.0672,3.4515,2.9161,3.1838,5.1075,4.7042,4.4786,4.1172,4.0501,4.2867,1.8137,0.3914,0.0135,-0.0116,0.0019,67.6397,52.155,-1.683,42.7705,3.0107,-120096155.1739,-158604887.0
2011-11-23,3.124,3074266.0,DIA.MC,3.1503,3.1868,3.1971,3.18,3.2171,3.1923,3.1323,3.1613,3.179,3.1777,3.1897,3.2151,3.1186,3.1377,3.1495,3.1684,3.1981,3.2402,3.1538,3.1717,3.1844,3.1732,3.1567,3.1276,33.0399,38.2023,40.6198,45.4393,48.1662,49.1543,37.1787,30.1079,29.6313,19.0947,14.2052,6.2515,-0.116,-0.156,0.051,-0.126,-0.216,0.358,-56.9231,-88.964,-80.7088,-65.3253,-92.5036,-35.4428,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,-33.9202,-23.5955,-18.7604,-9.1215,-3.6676,-1.6915,0.9642,0.9524,1.0166,0.9612,0.9353,1.1294,33.3333,66.6667,20.0,80.0,14.2857,42.8571,71.4286,57.1429,9.5238,71.4286,54.7619,0.0,48.0801,38.5076,34.9448,22.1586,12.1096,3.9674,18.5494,19.7217,20.4829,20.6782,20.1173,20.2031,6.5038,8.7557,9.8745,13.1765,15.7713,18.6612,0.0854,0.1433,0.1998,0.3723,0.5326,1.1201,0.0299,0.0636,0.0963,0.2372,0.4175,1.0346,3.2682,3.1503,3.0324,3.1868,3.059,3.3146,3.1971,3.3254,3.0689,3.18,3.0578,3.3022,3.2171,3.3747,3.0595,3.427,2.9576,3.1923,4.9099,4.6503,4.4616,4.1169,4.0409,4.2556,1.8268,0.3986,0.01,-0.014,-0.004,53.4638,35.6573,-1.7316,44.5846,3.0139,-121120910.5072,-155530621.0
2011-11-24,3.103,2511137.0,DIA.MC,3.1073,3.1588,3.1881,3.1718,3.2049,3.1964,3.1087,3.1333,3.1555,3.1675,3.1794,3.211,3.1006,3.1131,3.1251,3.1499,3.1821,3.231,3.1421,3.1552,3.182,3.1715,3.1542,3.1273,27.8102,34.9532,38.2091,44.0924,47.2288,48.7097,40.8125,31.7878,30.3903,19.3136,14.1055,6.1971,-0.129,-0.14,-0.063,-0.115,-0.257,0.171,-100.0,-75.2212,-94.5687,-78.6848,-98.4435,-54.2446,-0.3146,-0.3146,-0.3146,-0.3146,-0.3146,-0.3146,-44.3796,-30.0935,-23.5817,-11.8152,-5.5424,-2.5807,0.9601,0.9568,0.9801,0.9643,0.9235,1.0583,0.0,33.3333,0.0,60.0,0.0,28.5714,64.2857,50.0,4.7619,66.6667,52.381,0.0,48.0801,38.5076,34.9448,22.1586,12.1096,3.9674,14.3781,17.1024,18.5127,19.633,19.4314,19.8762,5.0412,7.5928,8.9247,12.5104,15.2336,18.3592,0.0569,0.1146,0.1713,0.3457,0.5072,1.0934,0.02,0.0509,0.0826,0.2203,0.3977,1.0099,3.1318,3.1073,3.0829,3.1588,3.0312,3.2864,3.1881,3.3318,3.0445,3.1718,3.0455,3.2981,3.2049,3.356,3.0538,3.4184,2.9743,3.1964,4.2515,4.3191,4.2599,4.0536,4.0111,4.2507,1.8396,0.4058,0.006,-0.0162,-0.0102,35.26,17.9676,-1.8716,39.5134,3.017,-122898456.9229,-158041758.0
2011-11-25,2.99,4008762.0,DIA.MC,3.0723,3.1088,3.1467,3.1568,3.1882,3.1973,3.05,3.0771,3.106,3.1432,3.1598,3.2014,3.0119,3.0382,3.0606,3.107,3.1486,3.212,3.111,3.1046,3.1204,3.1634,3.1436,3.1266,12.2104,22.2342,27.8377,37.6292,42.5502,46.3966,56.1132,39.6441,34.8182,20.745,14.6273,6.2987,-0.105,-0.25,-0.29,-0.21,-0.35,0.039,-100.0,-155.3611,-148.0658,-184.0252,-185.8778,-136.7131,-0.5707,-0.5707,-0.5707,-0.5707,-0.5707,-0.5707,-75.5792,-55.5316,-44.3245,-24.7417,-14.8995,-7.2069,0.9661,0.9228,0.9116,0.9344,0.8952,1.0132,0.0,100.0,20.0,100.0,100.0,14.2857,57.1429,100.0,0.0,100.0,50.0,9.5238,86.7147,71.069,61.3851,39.3536,25.0651,10.4649,41.7411,33.4243,30.2757,25.8386,23.6726,21.9005,2.97,5.6527,7.2441,11.2449,14.1838,17.751,0.1869,0.2407,0.2958,0.47,0.6321,1.2164,0.0133,0.0407,0.0708,0.2045,0.3787,0.9859,3.19,3.0723,2.9546,3.1088,2.9545,3.2631,3.1467,3.3238,2.9696,3.1568,3.001,3.3126,3.1882,3.3526,3.0238,3.4156,2.9791,3.1973,4.9927,4.8166,4.6684,4.3458,4.2575,4.4528,1.8511,0.413,-0.0,-0.0239,-0.0239,23.9658,18.2726,-1.9582,33.5505,3.328,-124772117.4229,-162050520.0
2011-11-28,3.153,3793519.0,DIA.MC,3.082,3.093,3.1339,3.1521,3.1798,3.1992,3.0903,3.0918,3.1075,3.1427,3.1566,3.1993,3.1065,3.0901,3.0912,3.1132,3.1479,3.2091,3.1116,3.106,3.1214,3.1633,3.1438,3.1268,60.3428,53.0435,50.4652,49.1974,50.0454,49.9113,46.1445,38.3552,34.7124,21.1514,14.7531,6.3218,0.029,-0.079,-0.09,-0.065,-0.177,0.08,42.5249,9.355,-39.0129,-59.9928,-79.8198,-67.9319,0.7407,0.7407,0.7407,0.7407,0.7407,0.7407,20.6855,6.087,0.9304,-1.6052,0.0908,-0.1774,1.0093,0.9756,0.9722,0.9798,0.9468,1.026,0.0,66.6667,0.0,80.0,85.7143,0.0,50.0,92.8571,0.0,95.2381,47.619,7.1429,26.207,33.1996,34.0777,26.4344,17.269,7.2714,25.0468,24.8425,24.4631,23.1151,21.9546,21.1251,14.6448,12.4587,12.0278,13.4495,15.4885,18.2612,0.1246,0.1925,0.2536,0.4364,0.602,1.1874,0.0729,0.0966,0.1247,0.2539,0.4247,1.0264,3.2184,3.082,2.9456,3.093,2.9825,3.2035,3.1339,3.2934,2.9744,3.1521,3.0001,3.3042,3.1798,3.3319,3.0276,3.4145,2.984,3.1992,5.2602,4.9164,4.6963,4.2776,4.1457,4.2723,1.8641,0.4202,-0.0043,-0.0172,-0.0215,22.3375,30.7724,-1.6452,41.6655,3.3241,-122423748.5182,-158257001.0
2011-11-29,3.16,1844259.0,DIA.MC,3.101,3.106,3.1224,3.1541,3.1729,3.2037,3.1293,3.1141,3.1141,3.1438,3.1548,3.1975,3.147,3.1241,3.1153,3.1204,3.1485,3.207,3.1133,3.1078,3.1225,3.1633,3.1441,3.1272,61.6956,54.0214,51.2314,49.6295,50.3376,50.0554,36.2549,36.1146,33.9931,21.3764,14.8108,6.3315,0.057,0.065,-0.08,0.027,-0.145,0.188,81.4917,93.3048,48.4908,7.3768,-18.1115,-32.6196,0.1515,0.1515,0.1515,0.1515,0.1515,0.1515,23.3912,8.0427,2.4628,-0.741,0.6751,0.1108,1.0184,1.021,0.9753,1.0086,0.9561,1.0633,100.0,33.3333,0.0,60.0,71.4286,14.2857,42.8571,85.7143,0.0,90.4762,45.2381,4.7619,16.4757,27.1523,29.6777,24.3014,15.9644,6.7281,20.8903,22.4526,22.7715,22.2765,21.4134,20.874,14.9804,12.8635,12.3486,13.5662,15.5176,18.2422,0.0831,0.154,0.2173,0.4052,0.5733,1.1591,0.0596,0.0883,0.1179,0.2468,0.4155,1.013,3.2581,3.101,2.9439,3.106,2.983,3.229,3.1224,3.2598,2.9851,3.1541,3.0024,3.3058,3.1729,3.3145,3.0313,3.4074,3.0,3.2037,4.1952,4.3421,4.3148,4.1125,4.039,4.2111,1.877,0.4275,-0.0072,-0.0115,-0.0187,33.3749,51.0796,-1.5331,41.3342,3.3203,-122814954.9727,-156412742.0
2011-11-30,3.349,15258920.0,DIA.MC,3.2207,3.151,3.1391,3.1709,3.18,3.2139,3.2533,3.1951,3.1707,3.1698,3.1708,3.2042,3.3022,3.2482,3.2144,3.1735,3.182,3.2222,3.218,3.1355,3.1292,3.1703,3.1477,3.134,83.9164,72.9986,67.2082,59.6163,57.4008,53.7359,42.3765,34.5137,31.2237,19.8672,14.1114,6.1874,0.359,0.225,0.117,0.236,0.15,0.427,100.0,141.5953,191.2937,123.9257,111.6452,59.2539,0.8524,0.8524,0.8524,0.8524,0.8524,0.8524,67.8328,45.9973,34.4163,19.2325,14.8015,7.4717,1.1201,1.072,1.0362,1.0758,1.0469,1.1461,100.0,0.0,100.0,40.0,57.1429,100.0,100.0,78.5714,100.0,85.7143,42.8571,2.381,54.6196,28.1103,14.6067,0.2473,0.1227,0.2793,11.6573,16.2392,18.1201,19.8133,19.784,20.0955,39.7186,28.9388,24.3191,19.9116,19.7355,20.2081,0.0554,0.1232,0.1863,0.3763,0.546,1.1315,0.1887,0.2196,0.25,0.3782,0.5447,1.1379,3.4022,3.2207,3.0391,3.151,2.9186,3.3834,3.1391,3.3397,2.9386,3.1709,2.9913,3.3505,3.18,3.3401,3.0199,3.4023,3.0254,3.2139,4.7292,4.5318,4.3855,4.0511,3.9282,4.0281,1.8918,0.4348,-0.006,0.0047,-0.0012,53.9051,79.8632,-0.826,49.0156,2.941,-107556034.9727,-141153822.0
2011-12-01,3.438,6902209.0,DIA.MC,3.3157,3.218,3.1881,3.189,3.1887,3.2247,3.362,3.2908,3.2454,3.2054,3.1943,3.2147,3.4194,3.364,3.3174,3.2387,3.2265,3.2443,3.3158,3.1899,3.1792,3.1811,3.1538,3.1439,88.5913,78.2764,72.2098,63.3057,60.1996,55.324,53.7128,38.3164,32.342,19.7223,14.0352,6.1973,0.285,0.335,0.343,0.253,0.183,0.454,100.0,122.2395,164.9629,196.3288,229.0453,185.378,0.4637,0.4637,0.4637,0.4637,0.4637,0.4637,77.1825,56.5528,44.4197,26.6114,20.3992,10.6479,1.0904,1.108,1.1108,1.0794,1.0562,1.1521,100.0,0.0,100.0,20.0,42.8571,100.0,100.0,71.4286,100.0,80.9524,100.0,0.0,76.3856,53.5271,39.052,17.839,12.5109,6.6031,7.4483,12.5413,15.0609,17.9876,18.5226,19.4617,55.6343,41.4312,34.3612,25.7986,23.8201,22.2136,0.0369,0.0986,0.1597,0.3494,0.52,1.1046,0.2758,0.3257,0.3643,0.5011,0.6687,1.2608,3.5475,3.3157,3.0838,3.218,2.9016,3.5344,3.1881,3.4719,2.9043,3.189,2.9626,3.4154,3.1887,3.3809,2.9965,3.4112,3.0381,3.2247,4.8067,4.5729,4.4055,4.0362,3.8922,3.9544,1.9072,0.4422,-0.0009,0.0204,0.0195,73.3768,89.1876,-0.2121,54.8017,2.9451,-105358124.8442,-134251613.0
2011-12-02,3.386,4208161.0,DIA.MC,3.391,3.2972,3.2256,3.2114,3.1952,3.233,3.3972,3.3468,3.2949,3.2316,3.2122,3.2222,3.4144,3.3948,3.3602,3.2782,3.256,3.2601,3.3318,3.2474,3.1995,3.1932,3.1573,3.1496,70.6055,68.4981,65.4092,59.8644,57.8672,54.2102,61.2704,41.3586,33.3006,19.5878,13.9626,6.207,0.226,0.396,0.262,0.313,0.136,0.35,43.6725,79.2535,98.002,149.1124,187.6972,173.2272,-0.5243,-0.5243,-0.5243,-0.5243,-0.5243,-0.5243,41.211,36.9961,30.8184,19.7288,15.7343,8.4204,1.0715,1.1324,1.0839,1.1019,1.0418,1.1153,66.6667,0.0,80.0,0.0,28.5714,85.7143,92.8571,64.2857,95.2381,76.1905,97.619,88.0952,76.3856,53.5271,39.052,17.839,12.5109,6.6031,5.6786,10.7763,13.5276,17.0159,17.8356,19.1065,42.4158,35.6003,30.8632,24.405,22.9365,21.8082,0.0246,0.0789,0.1369,0.3245,0.4953,1.0783,0.1839,0.2605,0.3123,0.4654,0.6369,1.2307,3.464,3.391,3.318,3.2972,3.0605,3.5339,3.2256,3.5337,2.9174,3.2114,2.9736,3.4491,3.1952,3.4037,2.9867,3.4164,3.0496,3.233,4.2676,4.3229,4.2687,4.0228,3.9086,3.992,1.922,0.4496,0.0056,0.0259,0.0315,85.9528,88.8076,0.0082,54.6517,2.9562,-108013760.4267,-138459774.0
