date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2013-12-09,2.9375,1137494.0,CPR.MI,2.91,2.893,2.9075,2.9605,3.0181,3.1095,2.9204,2.9062,2.9047,2.9321,2.9652,3.0494,2.9286,2.9095,2.8962,2.8871,2.9058,2.9971,2.9238,2.9161,2.9237,2.9419,2.9681,3.0407,70.7236,52.0293,43.9589,37.5857,38.8193,44.1112,43.5988,64.3419,63.4591,41.1192,26.7474,11.7568,0.0625,0.015,-0.02,-0.1125,-0.235,-0.31,100.0,128.553,29.895,-48.8604,-80.7515,-121.1841,0.7222,0.7222,0.7222,0.7222,0.7222,0.7222,41.4472,4.0586,-12.0823,-24.8285,-22.3615,-11.7777,1.0217,1.0051,0.9932,0.9631,0.9259,0.9045,0.0,100.0,0.0,40.0,0.0,57.1429,0.0,78.5714,19.0476,85.7143,92.8571,21.4286,1.5559,32.4611,43.3987,47.6233,41.4771,25.9073,21.6471,30.2857,32.8218,32.0238,29.8836,26.2224,20.9838,15.442,12.9552,11.362,12.3615,15.4311,0.0347,0.0816,0.1246,0.2531,0.363,0.6529,0.0336,0.0416,0.0492,0.0898,0.1501,0.3842,2.91,2.8579,2.9621,2.9518,2.8342,2.893,2.9075,2.8362,2.9788,3.0838,2.8373,2.9605,3.2216,2.8146,3.0181,2.8731,3.1095,3.3458,1.8175,1.8335,1.8468,1.922,1.9689,2.018,3.0283,2.8355,-0.0699,-0.0055,-0.0644,42.6346,64.1351,-3.3576,40.9287,3.1144,236662141.8431,342351794.0
2013-12-10,2.8975,1553442.0,CPR.MI,2.9175,2.9005,2.8979,2.9498,3.0035,3.1023,2.9142,2.9077,2.9022,2.9237,2.9543,3.0396,2.9078,2.9013,2.8917,2.881,2.8967,2.9852,2.9227,2.9149,2.9221,2.9375,2.9582,3.0333,39.575,37.6334,35.0955,33.7263,36.1829,42.6781,31.2929,58.3,60.7268,41.6129,27.463,12.0981,0.0225,0.0375,-0.0675,-0.15,-0.3075,-0.3025,-17.3913,47.619,24.64,-56.8562,-84.8765,-121.9461,-0.8889,-0.8889,-0.8889,-0.8889,-0.8889,-0.8889,-20.8501,-24.7333,-29.809,-32.5475,-27.6342,-14.6437,1.0078,1.0131,0.9772,0.9508,0.9041,0.9055,33.3333,66.6667,80.0,20.0,14.2857,42.8571,0.0,71.4286,14.2857,80.9524,90.4762,19.0476,6.6811,34.1326,44.3327,48.0313,41.775,26.0898,16.8761,26.0126,29.51,30.4947,28.9726,25.8467,14.7623,12.7738,11.3816,10.7057,11.8987,15.1506,0.0256,0.0677,0.1093,0.2375,0.3482,0.6398,0.0224,0.0333,0.0422,0.0834,0.143,0.375,2.9175,2.8848,2.9502,2.9492,2.8518,2.9005,2.8979,2.8442,2.9515,3.0669,2.8328,2.9498,3.1949,2.812,3.0035,2.859,3.1023,3.3455,1.7461,1.7976,1.8267,1.9203,1.975,2.0342,3.027,2.8365,-0.0689,-0.0036,-0.0653,60.1663,74.6203,-3.2862,39.3952,3.0933,235453909.1765,340798352.0
2013-12-11,2.89,1667470.0,CPR.MI,2.9083,2.9035,2.8932,2.9398,2.989,3.0948,2.9004,2.9042,2.9003,2.9158,2.944,3.0297,2.8944,2.8931,2.8863,2.8748,2.8878,2.9735,2.9196,2.9143,2.9212,2.9332,2.9487,3.0257,35.2131,35.3415,33.613,33.0412,35.7055,42.4135,31.8241,55.2313,59.0831,42.2208,28.2167,12.4532,-0.0275,0.015,-0.0325,-0.14,-0.3025,-0.3125,-87.5,-31.7982,18.9327,-60.8114,-84.7352,-119.8763,-0.1579,-0.1579,-0.1579,-0.1579,-0.1579,-0.1579,-29.5738,-29.317,-32.7741,-33.9176,-28.589,-15.173,0.9906,1.0052,0.9889,0.9538,0.9052,0.9024,0.0,33.3333,60.0,0.0,0.0,28.5714,0.0,64.2857,9.5238,76.1905,88.0952,16.6667,32.8866,42.9564,49.2207,50.1233,43.2903,27.0108,19.8918,26.0689,29.0944,30.2372,28.8667,25.8558,10.0462,10.4022,9.9007,10.0459,11.4245,14.8585,0.0296,0.0667,0.1062,0.2331,0.3441,0.6371,0.0149,0.0266,0.0361,0.0774,0.1362,0.3661,2.9083,2.8666,2.95,2.9472,2.8598,2.9035,2.8932,2.8434,2.9431,3.0516,2.8281,2.9398,3.1665,2.8116,2.989,2.8453,3.0948,3.3444,1.7149,1.7706,1.8046,1.9051,1.9641,2.03,3.0256,2.8374,-0.068,-0.0022,-0.0658,68.2562,66.0131,-3.3029,41.6661,3.0736,234488531.8081,339130882.0
2013-12-12,2.835,1424184.0,CPR.MI,2.8742,2.8955,2.8896,2.9275,2.9717,3.0854,2.8638,2.8813,2.8857,2.9018,2.93,3.0176,2.8487,2.8585,2.8594,2.8568,2.8709,2.9577,2.882,2.9108,2.9193,2.9223,2.9298,3.0117,15.9163,22.6803,24.6898,28.4734,32.4126,40.5257,45.6593,57.0672,59.6286,43.2663,29.1763,12.8761,-0.1025,-0.04,-0.025,-0.1725,-0.365,-0.395,-100.0,-166.6667,-114.3177,-103.5807,-115.2037,-136.7572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-68.1674,-54.6394,-50.6205,-43.0531,-35.1749,-18.9487,0.9651,0.9861,0.9913,0.9426,0.8859,0.8777,100.0,0.0,40.0,100.0,57.1429,14.2857,7.1429,57.1429,4.7619,71.4286,85.7143,14.2857,73.3297,64.4107,62.9019,56.8567,48.3697,30.2173,40.0422,36.8134,36.2374,33.591,31.1175,27.0244,6.1613,7.9689,8.2524,9.2392,10.8284,14.4822,0.0647,0.0984,0.136,0.2614,0.3727,0.6669,0.01,0.0213,0.031,0.0719,0.1297,0.3574,2.8742,2.8184,2.9299,2.9644,2.8266,2.8955,2.8896,2.8285,2.9508,3.0446,2.8104,2.9275,3.1339,2.8095,2.9717,2.8273,3.0854,3.3435,1.9003,1.8848,1.8917,1.9608,2.0119,2.0726,3.0237,2.8384,-0.0709,-0.0041,-0.0668,57.9889,33.3333,-3.3557,41.7171,3.0554,233064347.8081,337706698.0
2013-12-13,2.8925,1800778.0,CPR.MI,2.8725,2.8905,2.8921,2.9177,2.9615,3.0773,2.8729,2.8803,2.8864,2.8971,2.9228,3.0087,2.8769,2.8725,2.8679,2.8571,2.8666,2.9482,2.8821,2.9104,2.919,2.9203,2.927,3.0052,54.7783,47.3361,43.1102,38.1068,38.6259,43.2317,45.2185,55.4255,58.5768,43.8863,29.9457,13.2583,-0.005,-0.025,0.0175,-0.1375,-0.2125,-0.34,7.4074,-44.2287,-54.5393,-64.9346,-84.1938,-116.0876,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,9.5565,-5.3279,-13.7796,-23.7863,-22.7481,-13.5366,0.9983,0.9914,1.0061,0.9546,0.9316,0.8948,66.6667,0.0,20.0,80.0,42.8571,0.0,0.0,50.0,0.0,66.6667,83.3333,11.9048,44.3368,48.8589,52.266,51.9476,45.3324,28.9279,23.9363,27.4892,29.5742,30.5284,29.2579,26.2349,9.231,9.444,9.2712,9.6544,11.0055,14.4621,0.0431,0.0787,0.1166,0.2428,0.355,0.651,0.0166,0.027,0.0366,0.0768,0.1335,0.3589,2.8725,2.8194,2.9256,2.9559,2.8251,2.8905,2.8921,2.8322,2.9521,3.021,2.8144,2.9177,3.1155,2.8076,2.9615,2.8169,3.0773,3.3378,2.0772,1.9792,1.9473,1.9636,1.9973,2.0427,3.0224,2.8393,-0.0678,-0.0008,-0.067,42.9038,29.3651,-3.3475,42.241,3.0384,234064780.0303,339507476.0
2013-12-16,2.9475,2116900.0,CPR.MI,2.8917,2.8925,2.9025,2.913,2.9555,3.0707,2.9104,2.8993,2.9003,2.9011,2.9215,3.0026,2.9292,2.9115,2.8983,2.8717,2.8729,2.9445,2.8869,2.9107,2.9204,2.9209,2.9277,3.003,72.8093,61.8728,55.3088,45.6475,43.8137,45.6546,39.4663,44.5527,52.5954,43.1728,30.1305,13.5117,0.0575,0.01,0.0725,-0.065,-0.1275,-0.2775,100.0,108.8751,108.717,23.4828,-29.7129,-83.0012,0.7619,0.7619,0.7619,0.7619,0.7619,0.7619,45.6185,23.7457,10.6176,-8.705,-12.3727,-8.6908,1.0199,1.0034,1.0252,0.9784,0.9585,0.914,33.3333,100.0,100.0,60.0,100.0,71.4286,7.1429,42.8571,4.7619,61.9048,80.9524,9.5238,27.962,1.0614,16.7067,33.8962,33.826,23.901,16.4206,22.1655,25.4349,28.412,27.9285,25.6525,29.1681,21.6999,18.1528,14.0269,13.81,15.7556,0.0288,0.0629,0.0999,0.2254,0.3381,0.6355,0.0511,0.0616,0.0713,0.1113,0.1672,0.3903,2.8917,2.7998,2.9835,2.9638,2.8212,2.8925,2.9025,2.8336,2.9714,3.004,2.8221,2.913,3.1009,2.8101,2.9555,2.8115,3.0707,3.3299,1.981,1.927,1.9046,1.9226,1.9556,2.0013,3.0217,2.8402,-0.0602,0.0055,-0.0657,38.0952,51.5873,-3.096,50.5861,3.0225,236181680.0303,341624376.0
2013-12-17,2.9175,1672586.0,CPR.MI,2.9192,2.8965,2.9025,2.9064,2.9465,3.0632,2.9233,2.9077,2.904,2.9017,2.918,2.9955,2.9243,2.9161,2.9053,2.8765,2.8734,2.9384,2.8921,2.9108,2.9204,2.9208,2.9271,2.9991,54.8995,52.0727,48.6679,42.5989,41.7906,44.5912,37.6932,36.3955,46.9193,42.3596,30.2409,13.7444,0.0825,0.02,0.0,-0.0925,-0.1875,-0.315,40.708,73.3519,65.4971,30.8,-30.7112,-82.27,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,9.7989,4.1454,-2.6641,-14.8023,-16.4189,-10.8177,1.0291,1.0069,1.0,0.9693,0.9396,0.9026,0.0,100.0,100.0,40.0,100.0,57.1429,0.0,35.7143,0.0,57.1429,78.5714,7.1429,34.1469,3.7667,12.8629,31.7885,32.4497,23.2854,11.4977,18.1673,22.1472,26.6063,26.7676,25.1329,23.4215,19.5895,17.099,13.7709,13.6517,15.639,0.0192,0.0504,0.0857,0.2093,0.322,0.6204,0.0391,0.0543,0.0661,0.1083,0.1642,0.3861,2.9192,2.8742,2.9641,2.9707,2.8223,2.8965,2.9025,2.8336,2.9714,2.9801,2.8328,2.9064,3.0763,2.8168,2.9465,2.805,3.0632,3.3215,1.9055,1.9002,1.8941,1.9261,1.9632,2.0146,3.0206,2.8411,-0.0559,0.0078,-0.0637,51.9813,74.9916,-2.8695,45.4643,3.0078,235512645.6303,339951790.0
2013-12-18,2.95,2275412.0,CPR.MI,2.9383,2.9085,2.9043,2.9059,2.9418,3.0568,2.9388,2.9255,2.9159,2.9075,2.9184,2.9902,2.9458,2.9364,2.9243,2.889,2.8799,2.9358,2.8996,2.9127,2.9206,2.921,2.9277,2.9973,67.7789,60.5371,55.4314,46.7482,44.6954,45.9873,41.8572,32.3699,40.641,41.2218,30.1803,13.9347,0.0575,0.06,0.0125,-0.0075,-0.1,-0.2675,100.0,79.9429,106.8193,88.2096,-1.5231,-67.3591,0.5263,0.5263,0.5263,0.5263,0.5263,0.5263,35.5579,21.0741,10.8628,-6.5037,-10.6092,-8.0253,1.0199,1.0208,1.0043,0.9975,0.9672,0.9169,0.0,100.0,100.0,20.0,100.0,42.8571,0.0,28.5714,0.0,52.381,76.1905,4.7619,50.1852,16.2674,2.9713,26.4306,28.968,21.7366,8.056,14.9624,19.3719,24.9819,25.7018,24.647,24.2878,20.7761,18.2539,14.5368,14.1559,15.8454,0.0128,0.0403,0.0734,0.1944,0.3066,0.6056,0.0385,0.0559,0.0692,0.1131,0.1689,0.3894,2.9383,2.9088,2.9679,2.9933,2.8237,2.9085,2.9043,2.8313,2.9773,2.9781,2.8337,2.9059,3.0631,2.8205,2.9418,2.8009,3.0568,3.3128,1.793,1.8255,1.8356,1.8838,1.9258,1.9833,3.0199,2.842,-0.0494,0.0115,-0.0608,70.9345,86.2248,-2.4877,45.0574,2.9942,236350955.3145,342227202.0
2013-12-19,2.98,1928246.0,CPR.MI,2.9492,2.9375,2.9161,2.907,2.9386,3.0502,2.9596,2.9493,2.9348,2.9174,2.9218,2.9867,2.9747,2.9636,2.9497,2.9069,2.8911,2.9362,2.9057,2.9289,2.9243,2.9214,2.9285,2.9967,76.9092,67.2175,60.9696,50.3182,47.2469,47.2443,52.3905,33.8454,37.3092,39.3066,29.741,14.0336,0.0325,0.145,0.0825,0.015,-0.0675,-0.28,100.0,127.7618,124.6439,161.1231,46.2996,-46.7527,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,53.8184,34.4349,21.9391,0.6364,-5.5062,-5.5114,1.011,1.0511,1.0285,1.0051,0.9779,0.9141,0.0,100.0,100.0,0.0,100.0,28.5714,100.0,21.4286,0.0,47.619,73.8095,2.381,73.4572,39.7477,17.3186,14.4086,20.9554,18.0893,5.6519,12.3767,17.0153,23.517,24.7227,24.1932,36.9349,28.7063,24.1434,17.5936,16.1563,16.7812,0.0085,0.0322,0.0629,0.1805,0.292,0.5912,0.0557,0.0748,0.0893,0.135,0.1908,0.4101,2.9492,2.8981,3.0002,2.9974,2.8776,2.9375,2.9161,2.8265,3.0056,2.983,2.8309,2.907,3.0518,2.8253,2.9386,2.8013,3.0502,3.2991,1.6867,1.7477,1.7733,1.8395,1.8875,1.9525,3.0195,2.8429,-0.0413,0.0157,-0.0569,81.4051,82.999,-1.8722,49.4427,2.8125,236993703.9812,344155448.0
2013-12-20,2.9825,2029610.0,CPR.MI,2.9708,2.9555,2.9293,2.9113,2.9363,3.0455,2.9763,2.9643,2.9514,2.9275,2.9258,2.9835,2.9851,2.9789,2.9669,2.9223,2.9014,2.9369,2.9398,2.9386,2.9288,2.9227,2.9292,2.9963,77.6991,67.7855,61.4355,50.6153,47.459,47.3489,59.4127,35.0259,34.4534,37.5282,29.3226,14.1302,0.065,0.09,0.0925,0.06,-0.0475,-0.195,55.8442,87.3269,98.8426,147.9096,56.6352,-42.7842,0.375,0.375,0.375,0.375,0.375,0.375,55.3982,35.571,22.8709,1.2306,-5.0819,-5.3022,1.0223,1.0311,1.032,1.0205,0.9843,0.9386,0.0,100.0,100.0,0.0,100.0,14.2857,100.0,14.2857,0.0,42.8571,71.4286,0.0,73.4572,39.7477,17.3186,14.4086,20.9554,18.0893,4.0431,10.3831,15.1092,22.2671,23.8738,23.7942,26.4216,24.0823,21.4388,16.6585,15.6016,16.5045,0.0057,0.0258,0.0539,0.1676,0.2781,0.5771,0.0371,0.0598,0.0766,0.1254,0.1818,0.4003,2.9708,2.9413,3.0004,3.0034,2.9076,2.9555,2.9293,2.832,3.0265,2.9965,2.826,2.9113,3.0439,2.8287,2.9363,2.7991,3.0455,3.292,1.5706,1.6652,1.7103,1.8025,1.86,1.9364,3.0192,2.8438,-0.0342,0.0181,-0.0524,85.995,88.7614,-1.4134,54.35,2.8143,237754807.7312,346185058.0
2013-12-23,2.995,871828.0,CPR.MI,2.9858,2.965,2.9521,2.9209,2.9357,3.0413,2.9883,2.9775,2.9679,2.9386,2.9312,2.9812,2.9964,2.993,2.9831,2.938,2.9128,2.9387,2.9644,2.9448,2.9455,2.9279,2.9296,2.9963,82.2525,70.9334,63.946,52.156,48.5452,47.8782,65.9354,37.1599,32.7478,35.6575,28.8272,14.2025,0.045,0.0475,0.16,0.135,-0.0125,-0.18,100.0,82.8373,98.1481,141.0526,78.9519,-33.1284,-0.0833,-0.0833,-0.0833,-0.0833,-0.0833,-0.0833,64.505,41.8669,27.8919,4.312,-2.9097,-4.2435,1.0153,1.0161,1.0564,1.0472,0.9958,0.9433,0.0,100.0,100.0,0.0,100.0,0.0,100.0,7.1429,4.7619,38.0952,69.0476,7.1429,78.9807,45.6961,22.514,11.339,18.919,17.1684,3.0624,9.0208,13.7604,21.3506,23.2453,23.4965,26.0768,24.2027,21.7567,17.0018,15.849,16.6108,0.0038,0.0206,0.0462,0.1556,0.2649,0.5634,0.0323,0.0553,0.0731,0.1239,0.1806,0.3983,2.9858,2.9727,2.999,3.0209,2.9091,2.965,2.9521,2.8832,3.0211,3.0112,2.8306,2.9209,3.0419,2.8296,2.9357,2.7977,3.0413,3.2848,1.3766,1.5269,1.6029,1.7383,1.8117,1.9062,3.0189,2.8446,-0.0274,0.02,-0.0474,87.2893,90.1075,-0.9727,63.204,2.8161,238190721.7312,347056886.0
2013-12-27,3.005,1840126.0,CPR.MI,2.9942,2.9825,2.9682,2.9302,2.9345,3.038,2.9979,2.9908,2.9811,2.9498,2.9375,2.9795,3.0064,3.0051,2.9973,2.9533,2.9247,2.9414,2.9824,2.9716,2.9579,2.9332,2.9302,2.9964,85.7452,73.5209,66.0111,53.4083,49.4234,48.3041,73.672,41.8017,33.2814,33.2861,28.0702,14.2078,0.025,0.0875,0.1125,0.13,-0.025,-0.135,100.0,122.449,110.7893,148.535,112.2659,-19.5231,0.1818,0.1818,0.1818,0.1818,0.1818,0.1818,71.4903,47.0418,32.0221,6.8166,-1.1532,-3.3917,1.0084,1.03,1.0389,1.0452,0.9917,0.957,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,33.3333,66.6667,4.7619,89.1454,60.3685,36.4832,2.4578,12.93,14.426,2.2455,7.7499,12.4624,20.4444,22.62,23.1992,39.1281,31.3597,26.7789,19.4636,17.4402,17.3496,0.0025,0.0165,0.0396,0.1445,0.2523,0.55,0.044,0.0668,0.0852,0.1376,0.1945,0.4113,2.9942,2.9758,3.0126,3.0196,2.9454,2.9825,2.9682,2.9109,3.0255,3.0262,2.8341,2.9302,3.0369,2.8321,2.9345,2.7962,3.038,3.2799,1.2474,1.4172,1.512,1.6801,1.7673,1.8784,3.0188,2.8455,-0.0209,0.0212,-0.0421,88.6669,87.1318,-0.5969,58.868,2.8199,237354300.8221,348897012.0
2013-12-30,3.04,1283250.0,CPR.MI,3.0133,3.0005,2.9814,2.942,2.9358,3.0351,3.0208,3.01,2.999,2.9645,2.947,2.9796,3.0348,3.0299,3.0211,2.9744,2.9412,2.9472,3.008,3.002,2.9731,2.9425,2.9311,2.9971,92.9889,80.9429,72.4538,57.5922,52.4086,49.7756,80.0092,46.9717,34.8547,31.1294,27.1661,14.1702,0.0575,0.09,0.0925,0.165,0.0275,-0.125,100.0,118.4371,126.1261,143.8185,139.0536,-5.5167,0.5714,0.5714,0.5714,0.5714,0.5714,0.5714,85.9778,61.8857,44.9075,15.1844,4.8172,-0.4488,1.0193,1.0305,1.0314,1.0574,1.0091,0.9605,0.0,100.0,100.0,0.0,100.0,0.0,100.0,35.7143,100.0,28.5714,64.2857,2.381,92.6835,67.6519,44.2941,3.0921,9.0845,12.6257,1.5308,6.4289,11.0444,19.4093,21.8984,22.8536,40.3149,33.3194,28.6083,20.6479,18.251,17.7296,0.0017,0.0132,0.034,0.1342,0.2403,0.5369,0.0443,0.0684,0.088,0.1427,0.2002,0.4165,3.0133,2.9747,3.0519,3.0439,2.9571,3.0005,2.9814,2.9087,3.0541,3.048,2.8359,2.942,3.0428,2.8289,2.9358,2.7965,3.0351,3.2736,1.2058,1.3509,1.4455,1.6243,1.7186,1.84,3.019,2.8464,-0.0127,0.0235,-0.0362,89.5126,91.2984,-0.2947,59.2423,2.826,238637550.8221,350180262.0
2014-01-02,3.0325,1638066.0,CPR.MI,3.0258,3.011,2.9979,2.9502,2.9369,3.0299,3.0304,3.0207,3.0118,2.9765,2.9558,2.9794,3.0376,3.0379,3.0324,2.9896,2.9544,2.952,3.014,3.0106,2.9943,2.9477,2.9319,2.9983,79.9329,75.2901,69.1757,56.423,51.7217,49.4665,85.2659,52.7657,37.6125,29.6837,26.0407,14.0701,0.0375,0.0525,0.115,0.115,0.0225,-0.2175,72.2222,92.7835,105.8642,124.7542,144.484,1.7776,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,-0.2857,59.8658,50.5803,38.3513,12.8459,3.4435,-1.067,1.0125,1.0176,1.0394,1.0394,1.0075,0.9331,0.0,100.0,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,23.8095,61.9048,0.0,95.7791,75.9419,54.1593,10.8893,3.5317,9.9672,0.892,4.8719,9.2105,17.942,20.8507,22.3421,41.3757,35.6294,30.9743,22.327,19.4282,18.292,0.0011,0.0106,0.0291,0.1246,0.2288,0.5241,0.0521,0.0772,0.0979,0.155,0.2132,0.4291,3.0258,2.9957,3.0559,3.0549,2.9671,3.011,2.9979,2.9399,3.0558,3.0648,2.8355,2.9502,3.0472,2.8266,2.9369,2.801,3.0299,3.2588,1.383,1.4297,1.4894,1.6357,1.7232,1.8418,3.0191,2.8472,-0.0068,0.0235,-0.0303,87.6421,84.4961,0.1058,58.6562,2.8346,238403541.3935,348542196.0
2014-01-03,3.05,1187348.0,CPR.MI,3.0408,3.0245,3.0121,2.9582,2.9413,3.0265,3.0425,3.0337,3.0248,2.9899,2.9661,2.9804,3.0501,3.0505,3.0464,3.0061,2.969,2.9581,3.0236,3.0229,3.0136,2.9534,2.9349,2.9994,86.5449,79.4715,72.5558,58.5382,53.2237,50.2055,88.7703,57.401,39.9763,28.3412,24.9688,13.9724,0.045,0.0675,0.1,0.1125,0.0925,-0.1425,100.0,83.6576,97.3913,111.4219,140.6519,10.1282,0.0,0.0,0.0,0.0,0.0,0.0,73.0898,58.9431,45.1116,17.0764,6.4475,0.4111,1.015,1.0226,1.0339,1.0383,1.0313,0.9554,0.0,66.6667,80.0,0.0,85.7143,0.0,92.8571,21.4286,95.2381,19.0476,59.5238,2.381,95.7791,75.9419,54.1593,10.8893,3.5317,9.9672,0.6718,4.2051,8.362,17.2081,20.3162,22.077,31.1596,30.7527,28.1207,21.4137,18.9301,18.0749,0.0007,0.0084,0.025,0.1157,0.2179,0.5116,0.0347,0.0618,0.0839,0.144,0.2031,0.4189,3.0408,3.0265,3.0552,3.0665,2.9825,3.0245,3.0121,2.9593,3.065,3.0835,2.833,2.9582,3.0615,2.8211,2.9413,2.8032,3.0265,3.2498,1.2172,1.3175,1.3981,1.5746,1.6747,1.8091,3.0194,2.8481,-0.0007,0.0237,-0.0244,87.2875,86.068,0.5312,59.8914,2.846,239375007.939,349729544.0
2014-01-06,3.0575,1145650.0,CPR.MI,3.0467,3.037,3.0232,2.9696,2.9457,3.0229,3.0508,3.0447,3.0362,3.0031,2.9767,2.9818,3.0589,3.0603,3.0578,3.0212,2.983,2.9645,3.0287,3.0333,3.0278,2.9649,2.9381,3.0007,88.8968,81.1778,73.9823,59.4467,53.8696,50.5232,91.7051,62.2519,43.0363,27.5253,23.8179,13.8276,0.0175,0.0625,0.0775,0.16,0.0925,-0.1525,100.0,117.1171,101.8732,110.5499,140.6069,23.565,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,77.7936,62.3557,47.9647,18.8934,7.7391,1.0464,1.0058,1.0209,1.026,1.0552,1.0312,0.9525,0.0,100.0,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,14.2857,57.1429,0.0,97.5748,81.6553,61.3966,16.9191,0.7984,7.8887,0.4785,3.5437,7.4844,16.4191,19.7366,21.7881,38.9793,35.0908,31.2915,23.1065,20.0543,18.6018,0.0005,0.0068,0.0214,0.1074,0.2075,0.4995,0.0406,0.0669,0.0894,0.1512,0.2109,0.4264,3.0467,3.0257,3.0676,3.0732,3.0008,3.037,3.0232,2.9695,3.0769,3.0998,2.8395,2.9696,3.0754,2.816,2.9457,2.8067,3.0229,3.239,1.1366,1.2477,1.3356,1.5286,1.6377,1.7851,3.0198,2.849,0.0047,0.0233,-0.0186,83.6284,80.3209,1.0933,60.3597,2.8568,239565949.6056,350875194.0
2014-01-07,3.05,1871888.0,CPR.MI,3.0525,3.046,3.0329,2.9811,2.9518,3.0195,3.0525,3.049,3.0429,3.0138,2.9862,2.9831,3.0551,3.0601,3.0609,3.0313,2.9939,2.9698,3.0319,3.0364,3.0329,2.9743,2.9427,3.0017,70.4305,73.5374,69.7524,58.0762,53.0998,50.1952,93.6617,66.1326,45.6592,26.7678,22.7217,13.6862,0.0175,0.045,0.0675,0.16,0.1275,-0.14,54.5455,86.0927,90.8816,99.3539,120.9524,27.7661,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,40.861,47.0749,39.5048,16.1525,6.1995,0.3904,1.0058,1.015,1.0226,1.0554,1.0436,0.9561,0.0,100.0,100.0,0.0,100.0,0.0,100.0,7.1429,100.0,9.5238,54.7619,21.4286,97.5748,81.6553,61.3966,16.9191,0.7984,7.8887,0.3715,3.133,6.9196,15.8959,19.3501,21.5951,30.2689,31.0243,28.93,22.3701,19.6616,18.437,0.0003,0.0054,0.0183,0.0998,0.1977,0.4876,0.0271,0.0535,0.0767,0.1404,0.2008,0.4163,3.0525,3.0454,3.0596,3.0635,3.0285,3.046,3.0329,2.9884,3.0773,3.1093,2.8528,2.9811,3.0884,2.8152,2.9518,2.8096,3.0195,3.2295,0.9781,1.1317,1.2413,1.4697,1.5948,1.7625,3.0201,2.8498,0.0082,0.0215,-0.0132,81.9186,79.3668,1.511,56.8961,2.8696,237694061.6056,349003306.0
