date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-06-25,29.62,21177.0,IFRX,30.43,31.142,31.7129,33.8686,35.0348,35.509,30.2017,30.6727,31.0996,32.6287,33.7409,34.6992,29.7112,29.8122,30.0314,31.2642,32.391,34.8908,30.6016,30.67,30.8457,31.8632,35.1739,34.025,1.3211,6.0446,11.6216,26.5706,35.0427,45.8656,62.7682,56.4135,43.9573,23.6622,19.7289,27.1618,-2.26,-3.38,-5.68,-7.71,-4.49,-9.65,-82.7815,-87.7177,-98.9903,-111.2178,-140.5535,-177.0024,-0.2974,-0.2974,-0.2974,-0.2974,-0.2974,-0.2974,-97.3577,-87.9108,-76.7567,-46.8588,-29.9145,-8.2687,0.9291,0.8976,0.8391,0.7935,0.8684,0.7543,33.3333,100.0,0.0,100.0,100.0,0.0,100.0,0.0,14.2857,100.0,9.5238,100.0,22.504,42.5293,41.7429,25.8874,14.4715,4.3486,19.032,23.9045,24.4347,22.341,20.5326,17.7156,12.0396,9.6388,10.0428,13.1526,15.3411,19.3264,1.3435,2.8374,4.0799,7.5012,10.3914,17.8178,0.8499,1.1441,1.6768,4.4161,7.764,19.4379,31.6031,29.2569,30.43,33.1524,29.1316,31.142,31.7129,29.2293,34.1964,29.1122,38.6249,33.8686,35.0348,29.8249,40.2446,35.509,30.6362,40.3819,7.9442,8.0146,8.053,8.0968,8.1365,8.093,23.8299,7.259,-0.6104,-0.6985,-1.3089,18.2353,17.6585,-4.4856,35.2045,41.1626,-1377562.2897,-348853.0
2018-06-26,28.83,25296.0,IFRX,29.71,30.4,31.0771,33.2793,34.7229,35.2636,29.4017,29.902,30.3789,31.9569,33.1768,34.3886,28.8739,28.9826,29.1954,30.4459,31.6545,34.3693,29.8142,29.8522,29.9498,30.9357,34.562,33.7212,0.8674,4.7596,9.8335,24.5583,33.3404,44.8189,58.1811,55.8509,44.7517,24.1614,19.65,26.5677,-2.16,-3.71,-4.45,-8.25,-6.55,-10.31,-100.0,-90.2953,-92.4914,-103.7918,-127.202,-175.3651,-0.3309,-0.3309,-0.3309,-0.3309,-0.3309,-0.3309,-98.2653,-90.4808,-80.3331,-50.8834,-33.3192,-10.3622,0.9303,0.886,0.8663,0.7775,0.8149,0.7366,0.0,100.0,0.0,100.0,100.0,0.0,100.0,7.1429,9.5238,100.0,7.1429,100.0,49.0069,53.6005,49.5182,30.6503,18.0725,2.2127,18.653,22.1716,23.0337,21.8555,20.3489,17.7363,6.3834,6.6976,7.7768,11.601,14.1196,18.539,1.6557,3.0299,4.257,7.7254,10.6566,18.1536,0.5666,0.9153,1.4373,4.1007,7.3943,18.9751,31.2259,28.1941,29.71,32.5336,28.2664,30.4,31.0771,28.2669,33.8873,28.2255,38.3331,33.2793,34.7229,28.8864,40.5593,35.2636,30.1161,40.411,10.2627,9.4802,9.158,8.7576,8.6502,8.4612,23.8799,7.3421,-0.7939,-0.734,-1.5279,16.62,11.5917,-5.6647,29.7049,40.6937,-1401038.4336,-374149.0
2018-06-27,28.93,31565.0,IFRX,29.1267,29.81,30.4957,32.7243,34.2671,35.0388,29.0117,29.412,29.8421,31.377,32.6502,34.094,28.7286,28.6524,28.746,29.8274,31.0399,33.8922,29.4907,29.488,29.5341,30.356,33.1117,33.4676,6.9365,7.8589,11.8368,25.3292,33.768,44.9817,58.2958,56.3033,45.9023,24.7736,19.6506,25.9652,-1.75,-2.95,-4.07,-7.77,-9.57,-9.44,-100.0,-145.5774,-131.0743,-116.6197,-131.3402,-193.8281,-0.0409,-0.0409,-0.0409,-0.0409,-0.0409,-0.0409,-86.127,-84.2821,-76.3264,-49.3416,-32.4639,-10.0365,0.943,0.9075,0.8767,0.7883,0.7514,0.754,66.6667,100.0,20.0,100.0,100.0,0.0,100.0,0.0,4.7619,100.0,4.7619,100.0,58.5252,58.1129,52.8058,32.733,19.6614,1.2628,18.9288,21.862,22.7267,21.7578,20.3334,17.7725,4.9523,5.7917,7.0192,11.0265,13.6515,18.227,1.4438,2.7639,3.9889,7.5136,10.4891,18.0613,0.3777,0.7322,1.232,3.8078,7.0422,18.5233,29.8291,28.4242,29.1267,31.5809,28.0391,29.81,30.4957,27.8374,33.154,27.5891,37.8595,32.7243,34.2671,28.192,40.3423,35.0388,29.6355,40.4421,8.7884,8.7401,8.667,8.5262,8.4912,8.3719,23.9304,7.4251,-0.97,-0.7042,-1.6741,12.0477,6.8929,-6.4512,27.8654,40.093,-1410821.7377,-342584.0
2018-06-28,29.81,72815.0,IFRX,29.19,29.574,30.1057,32.2571,33.8843,34.8164,29.3533,29.412,29.6707,30.9884,32.245,33.8508,29.4026,29.0254,28.8898,29.5659,30.6672,33.5278,29.496,29.5152,29.5816,30.2492,32.5008,33.2778,48.5307,32.1476,28.2121,31.9219,37.4744,46.4072,50.1792,45.3746,40.8788,24.0224,19.1245,25.4839,0.19,-1.18,-2.73,-6.54,-8.04,-9.34,68.777,42.4826,-13.3569,-70.3714,-90.7141,-144.5313,0.0673,0.0673,0.0673,0.0673,0.0673,0.0673,-2.9386,-35.7048,-43.5759,-36.1561,-25.0512,-7.1857,1.0064,0.9619,0.9161,0.8201,0.7876,0.7614,33.3333,66.6667,0.0,80.0,85.7143,0.0,92.8571,28.5714,0.0,95.2381,2.381,97.619,33.9459,1.6598,10.7379,14.2566,8.6036,5.7492,12.1762,17.0955,19.1391,19.999,19.2297,17.2812,24.6911,17.6725,15.4274,15.0082,16.1829,19.3895,0.9625,2.2111,3.419,6.9769,9.9896,17.6313,1.9518,2.2858,2.756,5.2358,8.4069,19.7823,30.0706,28.3094,29.19,30.9154,28.2326,29.574,30.1057,28.0227,32.1887,27.341,37.1732,32.2571,33.8843,27.7475,40.0211,34.8164,29.3399,40.2929,8.8393,8.6776,8.5609,8.3592,8.2986,8.1565,23.9892,7.5079,-1.1159,-0.5835,-1.6994,11.5757,16.2425,-7.4588,28.0095,39.3878,-1473834.7185,-269769.0
2018-06-29,32.25,42038.0,IFRX,30.33,29.888,30.1586,32.0614,33.6038,34.5971,30.8833,30.304,30.2068,30.9874,32.0965,33.7314,31.503,30.6339,30.0956,29.9811,30.7756,33.4101,30.72,29.6779,29.6078,30.3357,32.4789,33.2258,81.9967,64.5424,55.1559,46.1253,46.234,50.0807,55.6252,43.4057,37.6676,22.4541,18.3077,25.1244,3.42,1.57,0.37,-2.74,-5.89,-9.21,100.0,163.6598,150.5856,-16.7639,-50.0801,-94.2796,0.5541,0.5541,0.5541,0.5541,0.5541,0.5541,63.9934,29.0849,10.3119,-7.7493,-7.532,0.1614,1.1186,1.0512,1.0116,0.9217,0.8456,0.7779,100.0,33.3333,100.0,60.0,71.4286,100.0,85.7143,21.4286,0.0,90.4762,0.0,95.2381,66.5171,35.5299,18.4002,2.0653,1.9711,10.3866,7.0515,12.4771,15.3097,17.8845,17.848,16.6413,35.0684,26.2295,22.2142,18.6389,18.5658,20.4989,0.6417,1.7689,2.9306,6.4785,9.5139,17.2115,3.1912,3.7186,4.2523,6.7518,9.8965,21.2013,33.1387,27.5213,30.33,32.369,27.407,29.888,30.1586,27.8879,32.4293,27.3837,36.7391,32.0614,33.6038,27.7383,39.4694,34.5971,29.4762,39.718,9.4057,8.7921,8.4793,8.0231,7.871,7.6427,24.0718,7.5907,-1.1937,-0.3115,-1.5052,20.9372,39.6763,-8.1591,31.9833,38.725,-1462631.9797,-227731.0
2018-07-02,31.18,21739.0,IFRX,31.08,30.2,30.1857,31.7314,33.3267,34.4169,31.3083,30.7347,30.4621,30.8699,31.8761,33.5725,31.4123,30.9339,30.4405,30.067,30.6917,33.2034,30.7841,29.7662,29.6183,30.4122,32.3672,33.1415,57.4327,51.1549,46.2709,41.9883,43.4323,48.5847,59.2558,41.8305,34.9151,20.9977,17.5298,24.7735,2.25,1.56,0.19,-4.62,-5.82,-7.57,32.2381,71.545,97.5966,-19.8112,-52.5929,-100.0146,-0.7327,-0.7327,-0.7327,-0.7327,-0.7327,-0.7327,14.8653,2.3097,-7.4581,-16.0234,-13.1354,-2.8307,1.0778,1.0527,1.0061,0.8709,0.8427,0.8046,66.6667,0.0,80.0,40.0,57.1429,85.7143,78.5714,14.2857,0.0,85.7143,45.2381,92.8571,66.5171,35.5299,18.4002,2.0653,1.9711,10.3866,5.5329,10.8799,13.8992,17.041,17.2812,16.3713,27.5165,22.8719,20.1676,17.7598,17.9762,20.1663,0.4278,1.4151,2.5119,6.0158,9.0609,16.8017,2.1275,2.9749,3.6448,6.2695,9.4253,20.6965,33.0773,29.0827,31.08,32.854,27.546,30.2,30.1857,27.8718,32.4997,27.5274,35.9355,31.7314,33.3267,27.5804,39.0729,34.4169,29.3609,39.4729,8.2656,8.343,8.2803,8.0871,8.0077,7.8439,24.1429,7.6735,-1.2392,-0.182,-1.4212,36.4121,53.3176,-8.8623,29.3684,38.1019,-1478887.268,-249470.0
2018-07-03,30.45,4230.0,IFRX,31.2933,30.524,30.1529,31.3386,32.9971,34.2843,30.9933,30.818,30.5282,30.699,31.6146,33.388,30.7841,30.6891,30.3613,29.9696,30.4997,32.9447,30.776,29.8094,29.6241,30.4164,32.1581,33.061,43.9567,43.4661,41.0124,39.3924,41.6253,47.5911,48.6955,37.0746,31.0386,19.6682,16.7404,24.3942,0.64,1.62,-0.23,-5.5,-6.92,-5.57,-100.0,17.0765,33.796,-34.2851,-61.5343,-111.4715,-0.5675,-0.5675,-0.5675,-0.5675,-0.5675,-0.5675,-12.0865,-13.0678,-17.9752,-21.2152,-16.7493,-4.8178,1.0215,1.0562,0.9925,0.847,0.8148,0.8454,33.3333,0.0,60.0,20.0,42.8571,71.4286,71.4286,7.1429,0.0,80.9524,42.8571,90.4762,27.5747,18.0509,7.7799,2.3843,0.9542,8.8404,11.7009,13.6172,15.5252,17.6951,17.7101,16.6041,20.6108,19.6162,18.1447,16.8709,17.3753,19.8246,0.8052,1.6521,2.6731,6.1061,9.1494,16.9217,1.4183,2.3799,3.1241,5.8217,8.9765,20.2037,32.7717,29.8149,31.2933,32.7983,28.2497,30.524,30.1529,27.8615,32.4442,27.8114,34.8658,31.3386,32.9971,27.4251,38.5692,34.2843,29.1126,39.456,7.533,7.9688,8.0778,8.0946,8.0793,7.9757,24.2059,7.7561,-1.2709,-0.1266,-1.3975,49.5724,55.7233,-9.0482,26.843,37.5162,-1483117.268,-253700.0
2018-07-05,31.2,12665.0,IFRX,30.9433,30.978,30.3786,31.0457,32.7052,34.166,30.9467,31.0433,30.79,30.6806,31.4512,33.2445,31.106,30.9703,30.6504,30.0917,30.4708,32.7723,30.8174,29.9324,29.6905,30.4706,32.0777,33.0137,58.8402,52.6131,48.0844,43.2728,44.1327,48.6953,43.3652,33.8246,28.0089,18.3598,15.9575,24.0306,-1.05,2.27,1.58,-4.1,-6.13,-4.97,35.8219,30.4713,57.4141,9.7522,-44.5661,-91.3698,0.155,0.155,0.155,0.155,0.155,0.155,17.6803,5.2261,-3.8313,-13.4545,-11.7346,-2.6093,0.9674,1.0785,1.0533,0.8839,0.8358,0.8626,0.0,0.0,40.0,0.0,28.5714,57.1429,64.2857,0.0,0.0,76.1905,40.4762,88.0952,32.7047,20.8246,9.8304,1.3502,0.2977,9.1238,8.3514,11.4471,13.8042,16.7342,17.0717,16.3026,16.4687,17.4688,16.8141,16.2883,16.9703,19.5761,0.5368,1.3217,2.2912,5.6699,8.7137,16.5188,1.0585,2.0169,2.7908,5.5189,8.662,19.8357,31.6412,30.2455,30.9433,32.6153,29.3407,30.978,30.3786,28.031,32.7261,28.2853,33.8061,31.0457,32.7052,27.4378,37.9727,34.166,28.945,39.3869,6.8671,7.4012,7.5998,7.757,7.7905,7.7391,24.2759,7.8387,-1.2773,-0.0258,-1.3031,51.0064,43.9784,-8.7349,30.1008,36.9656,-1491855.1362,-241035.0
2018-07-06,32.0,16686.0,IFRX,31.2167,31.416,30.8314,30.9543,32.4633,34.0455,31.475,31.384,31.1954,30.8078,31.3871,33.1438,31.81,31.5653,31.1974,30.4022,30.5917,32.6849,30.9108,30.109,29.9678,30.4977,32.073,32.9873,71.1141,61.0218,54.8244,47.159,46.697,49.8499,52.4399,36.5932,28.4939,17.7953,15.5486,23.7561,0.82,2.19,3.17,-1.28,-5.08,-5.06,100.0,132.3497,108.5835,96.2662,-10.3072,-56.778,-0.7239,-0.7239,-0.7239,-0.7239,-0.7239,-0.7239,42.2283,22.0435,9.6488,-5.682,-6.606,-0.3002,1.0263,1.0735,1.11,0.9615,0.863,0.8635,100.0,33.3333,100.0,0.0,14.2857,100.0,57.1429,0.0,4.7619,71.4286,38.0952,85.7143,70.5893,47.6678,31.4042,10.4571,7.3709,12.5015,5.3055,9.0396,11.7691,15.5206,16.2494,15.907,30.7735,25.5075,22.5454,19.1457,18.8354,20.4525,0.3579,1.0573,1.9639,5.2649,8.2988,16.1255,2.0757,2.9835,3.7621,6.4947,9.6195,20.7334,32.4825,29.9509,31.2167,32.7035,30.1285,31.416,30.8314,28.6354,33.0275,28.4205,33.4881,30.9543,32.4633,27.5683,37.3583,34.0455,28.8639,39.2271,7.0261,7.3105,7.4495,7.5719,7.6001,7.549,24.3531,7.9213,-1.252,0.1014,-1.1505,48.2095,44.9269,-8.255,33.8147,36.448,-1505775.5008,-224349.0
2018-07-09,31.64,4506.0,IFRX,31.6133,31.294,31.2186,30.8571,32.2224,33.9271,31.6867,31.4587,31.3975,30.8992,31.3123,33.0319,31.7635,31.678,31.3977,30.5742,30.6408,32.5712,31.0518,30.15,30.1149,30.5192,32.0471,32.9528,59.1983,55.4837,51.3261,45.6437,45.7058,49.3381,39.0918,32.7168,26.1664,16.7076,14.9193,23.427,1.19,-0.61,2.71,-1.36,-5.06,-4.97,-3.1205,41.1131,55.5474,64.9984,-22.0026,-69.2354,-0.2248,-0.2248,-0.2248,-0.2248,-0.2248,-0.2248,18.3966,10.9674,2.6521,-8.7127,-8.5885,-1.3239,1.0391,0.9811,1.0937,0.9588,0.8621,0.8642,66.6667,0.0,80.0,0.0,0.0,85.7143,50.0,0.0,0.0,66.6667,35.7143,83.3333,12.3955,17.2112,12.2012,2.5671,2.3337,9.9351,15.9437,14.5014,15.2273,16.9657,17.1754,16.3804,20.4555,20.5309,19.4594,17.8597,17.9962,19.9942,1.0786,1.6859,2.5233,5.7289,8.7436,16.5815,1.3838,2.3868,3.2247,6.0308,9.1615,20.2397,32.2676,30.959,31.6133,32.3341,30.2539,31.294,31.2186,29.6278,32.8094,28.5504,33.1639,30.8571,32.2224,27.7014,36.7433,33.9271,28.7582,39.0961,7.127,7.3487,7.4821,7.6231,7.6619,7.6238,24.426,8.0038,-1.2109,0.1643,-1.0466,44.3064,44.0137,-7.6236,32.2344,35.9616,-1507778.3882,-228855.0
2018-07-10,31.65,16031.0,IFRX,31.7633,31.388,31.4814,30.7936,31.9986,33.846,31.705,31.5773,31.5054,31.005,31.2602,32.926,31.7285,31.7295,31.5299,30.7248,30.6914,32.4667,31.1042,30.194,30.2066,30.5339,32.0251,32.9296,59.4812,55.6235,51.4265,45.6959,45.7393,49.3529,30.193,29.6157,24.1714,15.6975,14.32,23.1058,0.45,0.47,1.84,-0.89,-4.7,-3.41,-59.5371,19.7451,25.3975,67.8743,-18.7532,-67.7799,0.0549,0.0549,0.0549,0.0549,0.0549,0.0549,18.9624,11.2471,2.853,-8.6083,-8.5213,-1.2943,1.0144,1.0151,1.0617,0.9726,0.8707,0.9027,33.3333,0.0,60.0,20.0,0.0,71.4286,42.8571,85.7143,19.0476,61.9048,33.3333,80.9524,12.3955,17.2112,12.2012,2.5671,2.3337,9.9351,11.0396,11.9313,13.345,15.9468,16.4939,16.0549,14.1637,16.8922,17.0541,16.7871,17.2821,19.5969,0.7191,1.3487,2.1629,5.3197,8.3272,16.1867,0.9225,1.9095,2.764,5.6,8.7252,19.7578,32.0981,31.4285,31.7633,32.4545,30.3215,31.388,31.4814,30.3738,32.5891,28.6313,32.9559,30.7936,31.9986,27.8687,36.1284,33.846,28.6437,39.0482,6.8598,7.1431,7.3154,7.5285,7.5962,7.5906,24.4982,8.0863,-1.1592,0.2068,-0.9524,44.1897,43.6284,-6.8799,32.449,35.5043,-1513887.0362,-212824.0
2018-07-11,30.45,32563.0,IFRX,31.2467,31.388,31.2243,30.6914,31.7824,33.7748,31.0483,31.2647,31.2475,30.9591,31.1194,32.768,30.8001,31.0768,31.0868,30.5558,30.5329,32.2609,30.8201,30.195,30.2263,30.5322,31.9411,32.8904,26.4598,37.8083,39.8993,40.6509,42.4313,47.6423,38.4673,29.3036,23.4588,15.4129,13.9739,22.6753,-1.55,0.0,-1.8,-1.43,-4.54,-2.99,-100.0,-133.7013,-125.4262,-27.6497,-61.2563,-96.8274,-0.3833,-0.3833,-0.3833,-0.3833,-0.3833,-0.3833,-47.0804,-24.3835,-20.2015,-18.6981,-15.1373,-4.7153,0.9516,1.0,0.9442,0.9551,0.8702,0.9106,0.0,100.0,40.0,100.0,100.0,57.1429,35.7143,78.5714,14.2857,57.1429,30.9524,78.5714,55.0158,28.0555,19.1836,11.7126,7.0524,5.0263,28.4592,22.3821,20.5562,19.3061,18.6973,17.1793,8.2586,12.5748,13.9388,15.2578,16.2338,18.9976,2.1194,2.719,3.4939,6.5797,9.5707,17.4413,0.615,1.5276,2.3691,5.2,8.3097,19.2874,32.3734,30.12,31.2467,32.4545,30.3215,31.388,31.2243,30.114,32.3346,28.6105,32.7723,30.6914,31.7824,27.83,35.7347,33.7748,28.4714,39.0781,8.1522,7.9789,7.9741,7.9946,8.0051,7.9447,24.5578,8.1687,-1.1201,0.1565,-0.9635,40.2451,33.0931,-6.1803,28.008,35.0744,-1524215.5735,-245387.0
2018-07-12,30.31,17061.0,IFRX,30.8033,31.21,31.1,30.6429,31.521,33.6829,30.58,30.9053,31.0189,30.9083,30.9856,32.6069,30.3755,30.6393,30.7365,30.3921,30.3769,32.0572,30.5994,30.2039,30.2295,30.5299,31.8183,32.836,24.1168,36.1211,38.718,40.0948,42.0587,47.4458,43.9834,29.054,22.8481,15.1486,13.6443,22.2551,-1.33,-0.89,-0.87,-0.68,-5.49,-3.86,-77.7641,-105.4623,-122.8173,-65.2072,-82.8138,-105.563,-0.0917,-0.0917,-0.0917,-0.0917,-0.0917,-0.0917,-51.7664,-27.7577,-22.564,-19.8104,-15.8826,-5.1084,0.958,0.9715,0.9721,0.9781,0.8466,0.887,0.0,66.6667,20.0,80.0,85.7143,42.8571,28.5714,71.4286,9.5238,52.381,28.5714,76.1905,55.0158,28.0555,19.1836,11.7126,7.0524,5.0263,23.3358,20.1249,19.1252,18.6633,18.2884,16.9924,6.7718,11.3067,12.9685,14.7497,15.8788,18.7909,1.4129,2.1752,2.9948,6.1097,9.115,17.0261,0.41,1.2221,2.0307,4.8286,7.914,18.8282,32.0061,29.6005,30.8033,32.5928,29.8272,31.21,31.1,29.8164,32.3836,28.5603,32.7254,30.6429,31.521,27.9592,35.0827,33.6829,28.2773,39.0884,6.6586,7.1319,7.3803,7.7147,7.8303,7.877,24.6153,8.2509,-1.0905,0.1181,-0.9724,34.8797,27.9177,-5.2215,30.2864,34.6703,-1522180.7753,-262448.0
2018-07-13,33.84,25072.0,IFRX,31.5333,31.578,31.5843,30.8686,31.4205,33.6669,32.0983,31.782,31.7039,31.3346,31.1964,32.6142,32.9005,32.3694,32.0572,31.1462,30.86,32.1889,30.9637,30.4808,30.7109,30.6647,31.8529,32.842,82.5519,73.455,67.2448,56.3214,52.9887,52.5062,51.8386,33.7184,25.6269,15.7135,13.7832,22.1071,2.19,1.84,3.39,3.16,-2.11,-0.67,100.0,131.4756,146.5627,169.0831,107.329,-12.214,0.593,0.593,0.593,0.593,0.593,0.593,65.1037,46.9101,34.4897,12.6427,5.9774,5.0124,1.0692,1.0575,1.1113,1.103,0.9413,0.9806,100.0,33.3333,100.0,60.0,71.4286,100.0,21.4286,100.0,4.7619,47.619,26.1905,73.8095,67.5488,52.3759,42.3,23.058,16.562,16.0372,10.3437,12.6863,13.8815,15.9955,16.5235,16.155,53.4054,40.5904,34.2348,25.5825,23.0832,22.3263,0.9419,1.7401,2.5669,5.6733,8.6809,16.6207,4.8633,5.5676,6.3306,9.0737,12.1272,22.9699,34.7975,28.2692,31.5333,34.1088,29.0472,31.578,31.5843,29.403,33.7656,28.2128,33.5244,30.8686,31.4205,28.2687,34.5723,33.6669,28.2672,39.0666,8.9701,8.1068,7.8064,7.4865,7.393,7.244,24.7075,8.3332,-1.0098,0.3231,-0.6867,33.7437,40.2202,-3.5629,40.1312,28.34,-1516511.2276,-237376.0
2018-07-16,33.15,20179.0,IFRX,32.4333,31.88,31.8629,31.1207,31.3181,33.6371,32.9067,32.306,32.0954,31.6388,31.3536,32.5901,33.2491,32.9184,32.6096,31.5888,31.1642,32.2496,31.382,30.6193,30.8502,30.7872,31.8755,32.8443,67.3462,64.2763,60.7915,53.2832,51.0136,51.513,58.6513,38.4161,28.6653,16.4908,14.0436,21.9961,2.7,1.51,1.95,3.53,-2.15,-1.25,55.3045,89.5595,111.4582,153.8461,142.6736,-4.835,-0.2442,-0.2442,-0.2442,-0.2442,-0.2442,-0.2442,34.6923,28.5527,21.583,6.5664,2.0273,3.026,1.0887,1.0477,1.0625,1.1192,0.9391,0.9637,100.0,0.0,100.0,40.0,57.1429,100.0,14.2857,100.0,0.0,42.8571,23.8095,71.4286,72.2766,57.2069,46.8957,26.5959,19.2513,17.447,6.3042,9.3661,11.146,14.3058,15.3316,15.5526,39.1752,34.4076,30.8319,24.6724,22.6419,22.1265,0.628,1.3921,2.2002,5.2681,8.2675,16.2249,3.9022,5.1141,6.0862,9.0855,12.2097,23.083,35.4886,29.3781,32.4333,34.7109,29.0491,31.88,31.8629,29.462,34.2637,28.3206,33.9208,31.1207,31.3181,28.5622,34.074,33.6371,28.2402,39.0341,10.0161,8.9673,8.5068,7.9347,7.7463,7.4981,24.7919,8.4155,-0.9098,0.3998,-0.5101,39.6435,50.7925,-2.0598,38.5267,28.4104,-1526315.4204,-257555.0
2018-07-17,33.11,24809.0,IFRX,33.3667,32.172,32.0214,31.4264,31.31,33.6052,33.245,32.716,32.4071,31.904,31.5165,32.5656,33.2815,33.1659,32.9366,31.9391,31.4251,32.3031,31.7481,30.7415,30.9206,30.9526,31.8817,32.8465,66.2845,63.6995,60.3995,53.1043,50.8982,51.4552,63.1931,42.1743,31.2697,17.2126,14.2916,21.8878,2.8,1.46,1.11,4.28,-0.17,-1.34,-81.9672,47.9764,68.1052,111.6691,121.5271,-14.6492,0.0873,0.0873,0.0873,0.0873,0.0873,0.0873,32.569,27.3991,20.7989,6.2087,1.7963,2.9104,1.0924,1.0461,1.0347,1.1485,0.9949,0.9611,66.6667,0.0,80.0,20.0,42.8571,85.7143,7.1429,92.8571,0.0,38.0952,21.4286,69.0476,72.2766,57.2069,46.8957,26.5959,19.2513,17.447,5.2988,8.4687,10.3735,13.7974,14.9644,15.3625,32.9275,31.1109,28.695,23.7955,22.0997,21.8561,0.4186,1.1137,1.8859,4.8918,7.8738,15.8386,2.6015,4.0913,5.2168,8.4366,11.6283,22.5334,34.0369,32.6965,33.3667,35.1453,29.1987,32.172,32.0214,29.4638,34.5791,28.7622,34.0907,31.4264,31.31,28.5763,34.0437,33.6052,28.212,38.9984,7.9539,7.9436,7.844,7.6486,7.5675,7.4191,24.8751,8.4978,-0.8017,0.4326,-0.369,51.09,62.2572,-0.8203,38.9753,28.563,-1544036.1347,-282364.0
2018-07-18,35.0,12293.0,IFRX,33.7533,33.082,32.5014,31.86,31.4052,33.6198,34.0617,33.6587,33.1518,32.3805,31.852,32.6305,34.6642,34.3197,33.9583,32.6934,31.9826,32.5251,32.1047,31.8065,31.3765,31.3569,31.9332,32.8586,84.0763,76.2743,70.785,59.9453,55.8558,53.9559,73.1226,50.2123,37.2484,19.5832,15.4595,22.0511,1.16,4.55,3.36,6.07,2.0,0.61,100.0,141.2149,138.1371,217.7466,250.4688,59.6497,0.264,0.264,0.264,0.264,0.264,0.264,68.1525,52.5485,41.57,19.8905,11.7117,7.9117,1.0343,1.1494,1.1062,1.2098,1.0606,1.0177,100.0,0.0,100.0,0.0,28.5714,100.0,0.0,100.0,100.0,33.3333,19.0476,66.6667,92.9818,82.3644,73.1211,50.4009,38.818,28.7461,2.2714,5.0794,7.1517,11.3724,13.1257,14.3609,62.4584,52.5243,46.0627,34.4849,29.7813,25.9481,0.2791,0.8909,1.6165,4.5424,7.4989,15.4615,7.6743,9.213,10.4115,13.774,17.0145,27.9369,35.5167,31.99,33.7533,36.173,29.991,33.082,32.5014,29.2447,35.7582,28.9939,34.7261,31.86,31.4052,28.3253,34.4852,33.6198,28.2149,39.0246,11.702,10.0232,9.2257,8.1514,7.7731,7.3289,24.9764,8.5802,-0.662,0.5585,-0.1036,55.8273,54.4321,-0.1061,36.7331,28.7125,-1549838.7129,-270071.0
