date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Upper Band 3,Real Lower Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-02-04,66.84,1060200.0,FEYE,68.7833,68.8,68.8743,69.6979,65.8071,53.0688,67.7583,68.416,68.65,69.3496,68.091,60.3448,66.9935,67.703,68.5872,71.623,72.3595,68.4132,68.91,68.8517,66.76,67.393,67.7726,65.2765,35.4037,43.1195,48.5849,57.4038,60.1806,61.3071,20.208,25.602,34.9095,42.3483,36.003,21.1837,-2.5,-3.0,-0.46,7.97,9.82,29.83,-63.5025,-94.7465,-103.9471,-85.0764,17.941,73.7908,-0.2754,-0.2754,-0.2754,-0.2754,-0.2754,-0.2754,-29.1927,-13.761,-2.8302,14.8076,20.3612,22.6141,0.9639,0.957,0.9932,1.1354,1.1722,1.806,33.3333,66.6667,60.0,80.0,71.4286,85.7143,0.0,85.7143,0.0,90.4762,95.2381,9.5238,7.1265,15.2058,21.0785,31.852,34.7298,33.3454,17.6536,17.5094,17.298,16.3711,16.0321,16.2117,20.3628,23.7893,26.5379,31.6747,33.0932,32.4322,2.5708,4.2746,5.8082,9.8613,13.0325,21.7055,2.9653,5.8077,8.9107,19.0795,26.9015,43.4227,68.7833,74.7382,62.8285,64.1414,73.4586,68.8,64.8429,72.9057,68.8743,64.2987,69.6979,75.097,53.8407,77.7735,65.8071,53.0688,25.5192,80.6185,7.2624,7.3049,7.1765,6.4378,5.7964,4.7922,4.7518,27.1669,5.4372,-1.0029,6.4401,42.848,30.7127,12.9161,45.5578,76.94,436604.7231,34870800.0
2014-02-05,66.11,1004500.0,FEYE,66.49,68.36,68.5643,69.745,66.169,53.7688,66.4217,67.5193,67.9589,68.8712,68.1185,60.9513,66.126,66.671,67.5174,70.7893,71.9507,68.706,67.8495,68.7695,66.7454,67.3858,67.7382,65.3358,31.0619,40.408,46.5398,56.198,59.267,60.7376,23.6462,22.0185,30.5668,40.9462,35.6219,21.3765,-6.88,-2.2,-2.17,0.66,7.6,29.4,-100.0,-87.3642,-118.6815,-136.0634,1.062,65.8272,-0.5373,-0.5373,-0.5373,-0.5373,-0.5373,-0.5373,-37.8762,-19.1839,-6.9204,12.3959,18.534,21.4751,0.9057,0.9678,0.9682,1.0101,1.1299,1.8009,0.0,100.0,40.0,100.0,57.1429,100.0,0.0,78.5714,0.0,85.7143,92.8571,7.1429,30.5227,7.6846,4.5107,22.719,27.9988,29.2786,27.3112,23.1408,21.3601,18.6498,17.7248,17.2291,14.5378,19.838,23.3781,29.6151,31.5099,31.4948,3.7139,5.4197,6.9784,11.1569,14.4119,23.1887,1.9769,4.6462,7.6377,17.7167,25.6205,42.3889,66.49,67.0876,65.8924,63.2098,73.5102,68.36,64.0885,73.04,68.5643,64.4853,69.745,75.0047,54.6562,77.6819,66.169,53.7688,26.4241,81.1135,6.8564,7.0853,7.0598,6.4643,5.8616,4.8699,4.8658,27.5563,4.9133,-1.2214,6.1347,30.2975,14.0347,10.3382,43.3258,76.8208,361719.119,33866300.0
2014-02-06,66.27,527700.0,FEYE,66.4067,67.746,68.0543,69.4079,66.4438,54.4717,66.3117,66.8227,67.3854,68.4079,68.1277,61.5328,66.0252,66.2389,66.8977,70.1197,71.5923,68.9811,67.7932,68.6399,66.7225,67.3612,67.7147,65.4024,33.7337,41.4173,47.1091,56.4141,59.4088,60.8193,25.9384,19.1518,26.8445,39.6442,35.2589,21.5646,-0.25,-3.07,-3.57,-4.72,5.77,29.52,-48.7002,-66.7479,-84.7361,-112.2125,-2.9838,63.2417,0.2011,0.2011,0.2011,0.2011,0.2011,0.2011,-32.5326,-17.1654,-5.7818,12.8281,18.8176,21.6386,0.9962,0.9557,0.9489,0.9335,1.0954,1.8033,0.0,66.6667,20.0,80.0,42.8571,85.7143,92.8571,71.4286,23.8095,80.9524,90.4762,4.7619,30.5227,7.6846,4.5107,22.719,27.9988,29.2786,22.7032,21.0714,20.0431,18.0519,17.3134,16.9912,12.0849,18.064,21.9367,28.6656,30.7786,31.0599,2.4759,4.3357,5.9815,10.36,13.7256,22.6366,1.3179,3.7169,6.5466,16.4512,24.4005,41.3796,66.4067,67.0333,65.7801,62.4789,73.0131,67.746,63.4641,72.6445,68.0543,63.9109,69.4079,74.9048,55.2133,77.6743,66.4438,54.4717,27.3966,81.5467,5.4854,6.2099,6.4333,6.1864,5.7012,4.8085,4.9812,27.9434,4.4596,-1.3401,5.7997,19.9201,15.0129,8.419,41.2794,76.5706,401870.2059,34394000.0
2014-02-07,70.73,1247800.0,FEYE,67.7033,67.294,68.4,69.205,67.0995,55.2845,68.4733,67.8173,68.0543,68.5842,68.5174,62.289,69.4062,68.528,68.4612,70.6584,72.0262,69.6306,68.5343,68.7051,66.8141,67.4038,67.8481,65.8441,74.7121,63.1584,60.7143,62.0367,63.1625,63.0173,33.3758,21.8408,27.254,39.1746,35.2419,21.846,3.89,-2.26,2.42,-2.84,13.77,34.14,100.0,125.0312,32.2801,5.0347,40.0284,77.2856,0.8516,0.8516,0.8516,0.8516,0.8516,0.8516,49.4243,26.3168,21.4285,24.0734,26.3251,26.0346,1.0582,0.969,1.0354,0.9614,1.2417,1.933,100.0,33.3333,0.0,60.0,28.5714,71.4286,85.7143,64.2857,19.0476,76.1905,88.0952,2.381,48.2505,32.5972,29.7111,33.0693,34.9012,33.3828,13.7891,16.3914,16.9321,16.5888,16.2988,16.3986,39.5027,32.2457,31.2464,32.9813,33.7753,32.8336,1.6506,3.4686,5.127,9.62,13.072,22.0976,4.7286,6.8235,9.4614,19.1261,27.0886,44.2444,67.7033,71.9857,63.421,63.8228,70.7652,67.294,63.4356,73.3644,68.4,64.1452,69.205,74.2648,56.5747,77.6243,67.0995,55.2845,28.3562,82.2129,5.6413,5.9836,6.1158,5.8569,5.4038,4.5563,5.0981,28.3713,4.4091,-1.1125,5.5216,21.4522,35.309,6.286,48.0832,76.3254,1512925.0004,35641800.0
2014-02-10,76.85,2487900.0,FEYE,71.2833,69.36,69.4729,69.7343,68.0019,56.235,73.0467,71.0027,70.1668,69.6035,69.4038,63.292,75.1724,73.1901,72.1599,72.5875,73.4362,70.7795,72.2301,71.5606,67.5507,67.7193,68.4036,66.9038,88.8739,77.4884,72.1733,68.1149,67.4937,65.7204,49.4617,30.5197,31.441,39.8121,35.7468,22.2898,10.74,10.33,7.51,7.41,18.95,39.92,100.0,155.4561,151.2371,182.4308,138.8101,107.0846,0.5556,0.5556,0.5556,0.5556,0.5556,0.5556,77.7477,54.9768,44.3466,36.2299,34.9874,31.4409,1.1625,1.1553,1.1083,1.1067,1.3273,2.081,100.0,0.0,100.0,40.0,100.0,57.1429,78.5714,100.0,14.2857,100.0,100.0,0.0,81.6336,65.2352,56.5631,48.0993,45.8458,40.4863,6.899,11.1446,12.9541,14.4501,14.7589,15.4618,68.2272,52.9695,46.6916,41.2335,39.7479,36.4986,1.1004,2.7749,4.3946,8.9329,12.4496,21.5715,10.8824,13.1888,15.8398,25.49,33.5286,50.9209,71.2833,79.9572,62.6094,61.1411,77.5789,69.36,61.7051,77.2406,69.4729,63.3183,69.7343,76.1502,57.5375,78.4663,68.0019,56.235,29.1475,83.3225,6.9183,6.4799,6.3062,5.7462,5.2304,4.3405,5.2169,28.8561,4.8075,-0.5713,5.3788,36.6428,59.6063,4.5412,53.9612,64.31,2722320.8338,38129700.0
2014-02-11,78.01,2769600.0,FEYE,75.1967,71.594,70.19,70.04,68.9643,57.1971,76.41,73.886,72.3011,70.707,70.3136,64.3048,77.9033,76.3133,75.0411,74.4009,74.8311,71.9426,74.799,73.8597,68.0577,67.9182,69.0398,67.9855,90.4021,79.3879,73.8594,69.124,68.237,66.2001,60.9968,38.0691,35.4377,40.5403,36.2976,22.7471,11.74,11.17,5.02,4.28,20.21,40.41,71.4188,98.6619,134.9631,190.5488,169.9818,114.4263,-0.2176,-0.2176,-0.2176,-0.2176,-0.2176,-0.2176,80.8041,58.7758,47.7187,38.2481,36.4739,32.4003,1.1772,1.1671,1.0688,1.058,1.3497,2.0747,100.0,0.0,100.0,20.0,100.0,42.8571,71.4286,100.0,9.5238,100.0,100.0,4.7619,84.0669,68.2666,59.4178,50.0074,47.3137,41.4949,4.8316,9.0723,11.2014,13.3888,13.9678,14.9619,55.8168,48.1058,44.002,40.1744,39.0546,36.1855,0.7336,2.2199,3.7668,8.2948,11.8567,21.0579,8.4749,11.7711,14.7969,24.8893,33.152,50.9285,75.1967,81.5841,68.8092,61.4764,81.7116,71.594,60.5536,79.8264,70.19,62.5703,70.04,77.5097,58.7148,79.2138,68.9643,57.1971,29.9554,84.4389,6.4878,6.2733,6.1582,5.6731,5.185,4.313,5.3376,29.3476,5.1574,-0.1771,5.3345,59.5345,83.6882,4.6137,53.5881,64.4539,3166674.2404,40899300.0
2014-02-12,69.08,4450000.0,FEYE,74.6467,72.188,70.5557,69.7479,69.6043,57.9429,73.3517,73.048,72.0236,70.579,70.3241,64.8575,71.9152,72.9287,72.9404,73.6046,74.4603,72.2018,74.7084,73.7516,68.0763,67.9354,69.0411,68.0489,34.9574,43.8129,47.8301,54.7572,57.5927,59.6208,44.5687,31.5542,32.1438,39.3122,35.8788,22.9018,-1.65,2.97,2.56,-4.09,13.44,31.32,-100.0,-15.6945,11.6756,32.406,38.4361,75.5379,-0.6999,-0.6999,-0.6999,-0.6999,-0.6999,-0.6999,-30.0851,-12.3741,-4.3398,9.5145,15.1853,19.2416,0.9767,1.0449,1.0385,0.9441,1.2416,1.8294,66.6667,0.0,80.0,0.0,85.7143,28.5714,64.2857,92.8571,4.7619,95.2381,97.619,2.381,11.7127,5.4946,12.3802,23.3474,27.5035,29.2458,36.8085,29.215,25.9382,21.4915,19.9149,18.5535,29.09,32.6121,33.2681,34.5836,35.0254,33.8914,7.1491,8.4359,9.8887,14.3623,17.9521,27.2165,5.65,9.4169,12.6831,23.1115,31.5734,49.716,74.6467,82.5759,66.7174,63.1354,81.2406,72.188,61.3182,79.7932,70.5557,62.4733,69.7479,77.0224,61.2616,77.9469,69.6043,57.9429,31.1594,84.7263,9.3719,8.36,7.884,6.9104,6.2176,5.0752,5.4596,29.7449,4.6604,-0.5393,5.1997,70.0831,66.9548,4.081,48.3517,64.7632,-814904.707,36449300.0
2014-02-13,72.01,2393300.0,FEYE,73.0333,73.336,71.2943,70.0843,70.23,58.7655,72.0333,72.9887,72.3871,70.8806,70.5428,65.5118,71.9069,72.6246,72.7994,73.6553,74.6179,72.6968,74.4841,73.6741,68.2208,68.0101,69.1354,68.3048,50.0383,52.5362,54.0314,57.8525,59.7554,60.926,39.3175,26.7927,27.7823,37.6817,35.2271,22.9711,-4.84,5.74,5.17,4.71,13.14,34.55,-54.4183,-48.5588,-5.2883,17.1448,18.1044,70.1672,0.6443,0.6443,0.6443,0.6443,0.6443,0.6443,0.0766,5.0724,8.0628,15.7051,19.5109,21.8521,0.937,1.0866,1.0773,1.07,1.2232,1.9223,33.3333,100.0,60.0,0.0,71.4286,14.2857,57.1429,85.7143,0.0,90.4762,95.2381,0.0,28.815,7.747,1.6134,16.485,22.1927,25.8115,34.1687,29.2315,26.5288,22.2816,20.6214,19.0536,18.8821,25.028,27.3989,31.0779,32.3849,32.3119,6.816,8.7987,10.526,15.3864,19.1473,28.6185,3.7666,7.5335,10.8712,21.4607,30.0699,48.5322,73.0333,80.4669,65.5998,66.3585,80.3135,73.336,62.5496,80.0389,71.2943,62.8582,70.0843,77.3104,63.3606,77.0994,70.23,58.7655,32.4304,85.1006,9.234,8.36,7.8715,6.8501,6.1435,4.9842,5.5832,30.1676,4.4516,-0.5984,5.05,67.3678,51.4602,3.668,52.9891,65.0664,450125.293,38842600.0
2014-02-14,74.35,1636200.0,FEYE,71.8133,74.06,72.4714,70.5179,70.6538,59.6231,72.6917,73.3267,73.1511,71.4493,70.9174,66.2367,73.6856,73.7212,73.6945,74.2465,75.1327,73.358,74.4776,73.6927,68.6181,68.1582,69.2474,68.7123,60.8989,58.9054,58.6149,60.1948,61.406,61.9327,26.9191,23.0265,25.5676,36.5327,34.7747,23.0895,-3.66,3.62,8.24,6.07,8.9,36.02,100.0,5.4567,40.679,87.3657,95.4816,85.7582,0.1166,0.1166,0.1166,0.1166,0.1166,0.1166,21.7979,17.8108,17.2298,20.3895,22.812,23.8655,0.9531,1.0512,1.1246,1.0889,1.136,1.9397,0.0,66.6667,40.0,0.0,57.1429,0.0,50.0,78.5714,0.0,85.7143,92.8571,2.381,2.1224,7.9617,12.2792,21.5951,25.7263,27.945,26.4514,25.175,23.8122,21.0103,19.7546,18.5624,27.5985,29.5305,30.4787,32.584,33.4394,32.9606,4.544,7.039,9.0223,14.2874,18.2355,27.9371,4.7411,8.2568,11.5482,22.1577,30.868,49.6067,71.8133,76.1252,67.5014,67.5809,80.5391,74.06,64.6673,80.2755,72.4714,63.0523,70.5179,77.9834,63.9195,77.3882,70.6538,59.6231,33.6625,85.5837,7.7018,7.5212,7.2801,6.5334,5.9153,4.8366,5.7083,30.6094,4.424,-0.5009,4.9248,53.3173,41.5368,3.3903,53.7124,65.3634,780756.3811,40478800.0
2014-02-18,71.9,1414100.0,FEYE,72.7533,73.07,73.2757,70.665,70.6971,60.4079,72.735,72.6067,73.0082,71.6336,71.0306,66.8077,72.4589,72.9173,73.1671,74.0827,75.1265,73.7387,74.269,73.5963,68.7291,68.1911,69.2616,68.8961,45.3996,50.1057,52.2509,56.6454,58.7568,60.2674,20.8296,18.7979,23.0315,35.2823,34.2518,23.176,2.82,-4.95,5.63,2.06,0.91,32.96,14.8976,-15.8781,-7.8035,48.7937,55.4192,75.4959,-0.8475,-0.8475,-0.8475,-0.8475,-0.8475,-0.8475,-9.2007,0.2113,4.5019,13.2907,17.5135,20.5347,1.0408,0.9356,1.085,1.0295,1.0128,1.8464,66.6667,33.3333,20.0,60.0,42.8571,0.0,42.8571,71.4286,61.9048,80.9524,90.4762,0.0,8.6505,1.8836,7.8154,19.0275,23.7939,26.723,24.3284,24.1245,23.2022,20.8458,19.6891,18.5542,20.4544,25.0508,27.1364,30.6429,31.9842,32.087,3.7594,6.3612,8.4634,13.9969,18.0971,28.0019,3.1607,6.6054,9.8984,20.5751,29.3981,48.4256,72.7533,75.0131,70.4935,67.1065,79.0335,73.07,67.232,79.3195,73.2757,63.1776,70.665,78.1524,63.943,77.4513,70.6971,60.4079,35.009,85.8067,7.1639,7.3347,7.2475,6.6708,6.0905,5.0148,5.8349,31.0223,4.1565,-0.6147,4.7712,46.3514,46.0572,2.8925,50.6019,65.6546,-209113.6189,39064700.0
2014-02-19,71.08,916400.0,FEYE,72.4433,71.684,73.3257,70.8629,70.5786,61.1748,71.8983,71.9433,72.4593,71.689,71.0655,67.3041,71.3975,71.9914,72.4325,73.7167,74.9524,74.0063,74.1829,73.3647,68.7417,68.2227,69.2761,69.0168,40.256,47.1583,50.1258,55.4665,57.8792,59.7168,19.6935,15.5807,20.3928,33.9934,33.6906,23.2408,-0.93,-6.93,0.35,2.77,-2.49,32.21,-91.7703,-18.058,-51.8002,21.1051,32.2177,67.0493,-0.2768,-0.2768,-0.2768,-0.2768,-0.2768,-0.2768,-19.4881,-5.6834,0.2517,10.933,15.7585,19.4336,0.9871,0.9112,1.0049,1.0406,0.9662,1.8287,33.3333,0.0,0.0,40.0,28.5714,0.0,35.7143,64.2857,57.1429,76.1905,88.0952,0.0,17.4214,2.712,4.5601,17.2381,22.4672,25.8961,22.713,23.2606,22.6736,20.6735,19.6017,18.5234,15.9733,22.0323,24.8403,29.2854,30.962,31.4697,2.9962,5.579,7.7443,13.4871,17.7254,27.8252,2.1072,5.2843,8.4844,19.1054,27.9982,47.2726,72.4433,75.2216,69.665,68.2892,75.0788,71.684,67.3618,79.2897,73.3257,63.4893,70.8629,78.2364,63.944,77.2132,70.5786,61.1748,36.4884,85.8612,6.1863,6.7486,6.8646,6.5562,6.061,5.0487,5.9628,31.4229,3.8341,-0.7496,4.5837,45.3534,48.4662,1.9071,45.9132,65.9399,-954283.1691,38148300.0
2014-02-20,72.93,799200.0,FEYE,71.97,72.454,72.7657,71.1193,70.7448,61.974,72.1417,72.3587,72.3604,71.9646,71.2792,67.8508,72.4403,72.5064,72.7441,73.8554,75.0975,74.4113,74.1157,73.3288,68.877,68.2856,69.3131,69.2424,56.8141,54.6768,54.9486,57.6099,59.3185,60.5497,19.4054,13.1382,18.0679,32.7803,33.1483,23.3016,-1.42,3.85,-3.92,3.59,3.49,33.57,6.0431,0.1763,-23.4753,29.7313,42.7326,67.9696,0.3747,0.3747,0.3747,0.3747,0.3747,0.3747,13.6282,9.3537,9.8972,15.2198,18.6371,21.0994,0.9809,1.0557,0.949,1.0518,1.0503,1.8529,0.0,100.0,40.0,20.0,14.2857,42.8571,28.5714,57.1429,52.381,71.4286,85.7143,0.0,18.829,3.368,4.1185,17.01,22.3015,25.7949,17.8152,20.6147,20.9116,19.8692,19.0618,18.222,12.1694,19.2713,22.7081,28.0142,30.0043,30.8906,2.0565,4.5222,6.697,12.5827,16.9403,27.2217,1.4048,4.2275,7.2723,17.7407,26.6649,46.1471,71.97,73.4838,70.4562,70.2245,74.6835,72.454,67.5402,77.9913,72.7657,63.7257,71.1193,78.5129,64.0579,77.4316,70.7448,61.974,38.0011,85.947,5.276,6.0158,6.2732,6.2027,5.8054,4.8932,6.0922,31.838,3.6854,-0.7187,4.4041,48.7673,51.7784,1.7025,43.8077,66.2195,-486508.4146,38947500.0
2014-02-21,72.68,594600.0,FEYE,72.23,72.588,72.0043,71.0971,70.6948,62.7479,72.4967,72.434,72.3389,72.1727,71.4552,68.3488,72.6359,72.6435,72.8216,73.8809,75.1562,74.7537,74.0428,73.3199,69.0756,68.3067,69.3327,69.4329,53.7921,53.3935,54.1235,57.2092,59.0323,60.3769,13.6127,10.9015,16.4964,31.7328,32.6653,23.3703,0.78,0.67,-5.33,-0.31,-1.05,32.5,97.3769,8.5984,45.5671,41.2342,55.1112,69.0421,-0.6369,-0.6369,-0.6369,-0.6369,-0.6369,-0.6369,7.5842,6.7871,8.2469,14.4184,18.0646,20.7538,1.0108,1.0093,0.9317,0.9958,0.9858,1.8089,0.0,66.6667,20.0,0.0,0.0,28.5714,21.4286,50.0,47.619,66.6667,83.3333,0.0,2.0272,1.9547,7.0678,18.115,23.006,26.1865,14.4534,18.7066,19.6315,19.2823,18.667,18.0011,13.879,19.4525,22.6175,27.8137,29.8225,30.7734,1.371,3.6177,5.7403,11.684,16.1336,26.5736,1.3165,3.762,6.6134,16.8535,25.7752,45.4283,72.23,73.8691,70.5909,70.4012,74.7748,72.588,68.9587,75.0499,72.0043,63.7243,71.0971,78.47,64.0827,77.3068,70.6948,62.7479,39.5533,85.9424,4.3504,5.3218,5.7474,5.9554,5.6653,4.8518,6.2229,32.2464,3.507,-0.7177,4.2247,50.4543,51.1182,1.6268,41.625,66.4935,-689137.4649,38352900.0
2014-02-24,76.31,1555300.0,FEYE,73.9733,72.98,73.0371,71.7964,70.8443,63.6229,74.5367,73.6747,73.4154,72.8677,71.9656,68.9796,75.4183,74.7251,74.4445,74.7821,75.8142,75.3902,74.8979,73.4344,70.0639,68.7212,69.3991,69.8722,78.5926,67.3163,63.4268,61.4068,61.8396,61.9905,32.0662,17.1488,18.8551,31.5438,32.5469,23.5342,5.23,1.96,7.23,9.79,3.14,36.75,100.0,166.6667,162.0607,93.2424,117.8747,85.6284,0.6975,0.6975,0.6975,0.6975,0.6975,0.6975,57.1852,34.6327,26.8537,22.8135,23.6791,23.9809,1.0736,1.0264,1.1047,1.1472,1.0429,1.929,100.0,33.3333,100.0,60.0,100.0,14.2857,14.2857,42.8571,42.8571,61.9048,80.9524,0.0,68.9733,42.1381,33.0073,29.0869,30.1783,30.2549,7.7171,13.7875,16.0881,17.5596,17.4938,17.337,42.0278,33.869,31.9414,31.9646,32.6162,32.3783,0.914,2.8942,4.9202,10.8494,15.3653,25.9409,4.9777,7.1096,9.7687,19.7497,28.6478,48.4467,73.9733,77.2842,70.6625,69.407,76.553,72.98,69.7636,76.3107,73.0371,64.4356,71.7964,79.1572,63.8823,77.8062,70.8443,63.6229,41.2346,86.0111,5.1735,5.5016,5.7253,5.7836,5.4833,4.6832,6.3553,32.687,3.6168,-0.4863,4.1031,54.5617,60.7886,2.2253,53.485,66.762,-74906.6678,39908200.0
2014-02-25,80.0,2072900.0,FEYE,76.33,74.6,74.1786,72.7364,71.449,64.5802,77.55,76.0147,75.1561,73.9615,72.798,69.7413,79.1044,77.8764,77.0883,76.4046,77.0026,76.3062,76.903,75.3548,71.5338,69.5134,69.8377,70.5813,88.2272,76.3091,70.5174,65.1493,64.4404,63.5367,49.7856,26.2035,23.3217,32.0368,32.7448,23.7875,7.07,8.1,7.99,13.16,12.7,40.21,100.0,136.5819,184.9756,161.0729,185.1019,112.6187,0.5424,0.5424,0.5424,0.5424,0.5424,0.5424,76.4544,52.6182,41.0349,30.2986,28.8807,27.0734,1.0969,1.1127,1.111,1.1969,1.1887,2.0106,100.0,0.0,100.0,40.0,100.0,0.0,7.1429,100.0,38.0952,100.0,100.0,0.0,85.2244,62.4224,50.1214,38.4456,36.7019,34.1711,4.3881,10.1625,13.0957,15.8996,16.3249,16.654,55.0089,43.9257,39.4147,35.7607,35.256,33.9439,0.6093,2.3153,4.2174,10.0744,14.6337,25.3232,7.6384,10.0077,12.6931,22.659,31.6036,51.6132,76.33,82.3068,70.3532,68.2157,80.9843,74.6,68.4685,79.8887,74.1786,64.8082,72.7364,80.6646,63.6657,79.2324,71.449,64.5802,42.9235,86.237,5.7858,5.6958,5.7507,5.6576,5.3379,4.5391,6.4893,33.1602,3.956,-0.1177,4.0737,58.9156,64.84,3.3308,51.5119,67.0252,381834.0102,41981100.0
2014-02-26,84.13,2818900.0,FEYE,80.1467,77.21,75.5757,74.0236,72.2038,65.6286,81.45,79.1913,77.6439,75.4807,73.9508,70.6506,83.3473,81.8074,80.5644,78.7152,78.7262,77.5222,80.115,78.9992,73.6994,70.9853,70.5837,71.6202,93.2941,82.8939,76.4734,68.7965,67.0773,65.1616,63.6361,35.5698,28.6549,32.9923,33.1773,24.1117,11.45,13.05,9.78,18.02,15.85,44.03,100.0,119.5807,156.4061,198.4385,230.7612,143.5884,0.4586,0.4586,0.4586,0.4586,0.4586,0.4586,86.5882,65.7879,52.9467,37.5931,34.1546,30.3232,1.1575,1.1836,1.1315,1.2726,1.2321,2.098,100.0,0.0,100.0,20.0,100.0,42.8571,0.0,100.0,33.3333,100.0,100.0,0.0,91.3372,73.035,60.6538,45.4136,41.8275,37.4048,2.6314,7.5893,10.7001,14.3883,15.2229,15.9883,58.1212,48.7007,43.6895,38.3293,37.1142,35.0966,0.4062,1.8523,3.6149,9.3548,13.9368,24.7203,8.9723,11.8861,14.7598,24.9205,33.9787,54.2643,80.1467,86.535,73.7583,68.4775,85.9425,77.21,66.5552,84.5962,75.5757,65.0362,74.0236,83.011,62.8754,81.5322,72.2038,65.6286,44.5586,86.6986,6.1164,5.8021,5.7366,5.5203,5.1839,4.3884,6.6252,33.6699,4.5061,0.3459,4.1601,68.9536,81.2323,4.3008,53.0166,67.4834,973857.3242,44800000.0
2014-02-27,87.03,2088800.0,FEYE,83.72,80.03,77.7371,75.5064,73.0224,66.6667,84.8917,82.4647,80.5075,77.2149,75.2986,71.646,86.7787,85.4237,84.0112,81.2686,80.6987,78.9055,83.1883,82.3511,78.3721,72.8215,71.518,72.7903,95.3858,86.2487,79.814,71.0848,68.784,66.2437,73.4073,43.6838,33.694,34.0472,33.6733,24.4553,10.72,14.1,15.13,20.76,17.19,43.6,83.8353,102.2563,119.0292,189.8648,222.3123,162.6881,0.5651,0.5651,0.5651,0.5651,0.5651,0.5651,90.7716,72.4974,59.628,42.1697,37.568,32.4873,1.1405,1.1933,1.2104,1.3133,1.2461,2.0039,100.0,0.0,100.0,0.0,100.0,28.5714,0.0,100.0,28.5714,100.0,100.0,0.0,92.9497,76.1395,63.9289,47.7608,43.595,38.5446,1.9481,6.4051,9.514,13.5765,14.6177,15.6149,53.3147,47.2825,43.2375,38.4017,37.2135,35.2021,0.2708,1.4818,3.0985,8.6866,13.2732,24.1317,7.4115,10.9389,14.0813,24.5705,33.7906,54.4023,83.72,89.4892,77.9508,69.6889,90.3711,80.03,66.3383,89.136,77.7371,65.3509,75.5064,85.662,61.8356,84.2091,73.0224,66.6667,45.7783,87.555,5.3244,5.3166,5.3458,5.2515,4.9701,4.2399,6.7631,34.2035,5.1171,0.7655,4.3515,77.9198,87.687,4.4976,58.5584,68.2313,2391463.9724,46888800.0
