date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Middle Band 3,Real Lower Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Upper Band 14,Real Lower Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-12-03,32.185,1332872.0,AMS.MC,32.14,32.085,32.0086,31.4521,30.8531,29.079,32.1542,32.119,32.0602,31.8007,31.4032,30.1773,32.198,32.246,32.3094,32.4041,32.2172,31.116,32.0892,31.9549,31.8174,31.7978,31.6716,29.6694,75.1127,73.594,74.3221,72.8409,69.3349,61.836,52.7728,54.4377,48.6369,27.7934,18.6782,12.6686,0.17,0.77,0.455,2.405,3.26,3.755,76.842,103.9443,98.959,90.6499,104.0451,120.5406,-0.4127,-0.4127,-0.4127,-0.4127,-0.4127,-0.4127,50.2254,47.1879,48.6442,45.6818,38.6699,23.6719,1.0053,1.0245,1.0143,1.0808,1.1127,1.1321,100.0,33.3333,100.0,0.0,14.2857,28.5714,57.1429,7.1429,9.5238,71.4286,19.0476,85.7143,58.3168,56.262,54.2411,41.2032,30.5246,13.924,9.2364,10.4297,11.0944,14.5431,17.3959,21.6077,35.0807,37.2618,37.3964,34.926,32.6819,28.5985,0.1175,0.2481,0.3946,1.1484,2.1182,5.2436,0.4462,0.8863,1.3301,2.7579,3.9794,6.94,32.14,32.0702,32.2098,31.939,32.231,32.085,32.0086,31.4999,32.5173,32.8778,30.0265,31.4521,28.781,32.9252,30.8531,29.079,24.9572,33.2009,1.3173,1.478,1.5787,1.7525,1.8015,1.7952,25.7142,29.1026,0.0427,0.9548,0.912,68.8064,64.9773,3.8752,55.0994,31.4768,105719993.9696,-106475258.0
2014-12-04,32.13,2740731.0,AMS.MC,32.15,32.113,31.9957,31.6079,30.9881,29.1826,32.1492,32.134,32.0905,31.8911,31.5193,30.3192,32.1646,32.227,32.3028,32.4505,32.3101,31.2591,32.0908,31.9832,31.8204,31.8513,31.748,29.8574,62.969,69.0624,71.5716,71.7338,68.6676,61.5429,45.0684,44.1392,44.122,27.5942,18.7769,12.5954,0.03,0.14,-0.09,2.18,2.835,4.35,-100.0,-17.3252,38.0511,68.0319,83.1029,108.3921,-0.2208,-0.2208,-0.2208,-0.2208,-0.2208,-0.2208,25.9379,38.1247,43.1432,43.4677,37.3352,23.0859,1.0009,1.0044,0.9972,1.0728,1.0968,1.1566,66.6667,100.0,80.0,0.0,0.0,14.2857,50.0,0.0,4.7619,66.6667,16.6667,83.3333,29.6596,2.9453,17.0328,25.0058,20.7517,9.5932,33.8899,25.0094,21.1654,18.9618,20.1133,22.8491,18.3853,26.5273,29.8557,31.6069,30.6469,27.6982,0.5483,0.6685,0.8082,1.5364,2.4873,5.5887,0.2975,0.709,1.1401,2.5609,3.7899,6.7748,32.15,32.1003,32.1997,32.0008,32.2252,32.113,31.9957,31.5048,32.4866,32.8003,30.4154,31.6079,28.9709,33.0053,30.9881,29.1826,24.9787,33.3865,1.6785,1.6638,1.6979,1.8013,1.8328,1.8125,25.7313,29.1329,0.0136,0.9291,0.9154,65.2911,66.1875,3.7551,53.3284,31.6355,105969161.6878,-109215989.0
2014-12-05,32.085,1200400.0,AMS.MC,32.1333,32.127,32.0914,31.7232,31.1124,29.2954,32.1167,32.1247,32.1129,31.9547,31.619,30.4542,32.1138,32.1827,32.2686,32.4684,32.3775,31.3869,32.0904,31.9881,31.8942,31.8796,31.7992,30.0614,52.543,64.9706,69.1295,70.7859,68.1045,61.2995,39.9321,35.9004,40.2521,27.4094,18.8709,12.5239,-0.05,0.07,0.67,1.615,2.61,4.735,-80.0,-73.9969,-31.7136,49.1484,70.0294,100.3233,-0.2929,-0.2929,-0.2929,-0.2929,-0.2929,-0.2929,5.0861,29.9413,38.2589,41.5717,36.209,22.5989,0.9984,1.0022,1.0213,1.053,1.0885,1.1731,33.3333,66.6667,60.0,80.0,71.4286,0.0,42.8571,0.0,0.0,61.9048,14.2857,80.9524,29.6596,2.9453,17.0328,25.0058,20.7517,9.5932,23.2295,20.3082,18.385,17.7913,19.3021,22.385,12.602,21.5407,25.9337,29.6558,29.4108,27.1356,0.3655,0.5348,0.6928,1.4266,2.3689,5.4557,0.1983,0.5672,0.9772,2.378,3.6095,6.6135,32.1333,32.0515,32.2151,32.0581,32.1959,32.127,32.0914,31.9641,32.2188,32.7547,30.6918,31.7232,29.1629,33.0618,31.1124,29.2954,25.0404,33.5503,1.6349,1.6414,1.6777,1.7851,1.8214,1.8086,25.7485,29.1624,-0.0165,0.8948,0.9113,57.1075,63.735,3.6525,59.8394,31.71,106466290.7705,-110416389.0
2014-12-08,32.14,1688814.0,AMS.MC,32.1183,32.135,32.1129,31.8232,31.2398,29.4082,32.12,32.129,32.125,32.0103,31.7125,30.5865,32.1352,32.1827,32.262,32.4888,32.4403,31.5097,32.0932,31.9923,31.9198,31.9075,31.8524,30.2519,63.5937,67.878,70.5617,71.2853,68.4367,61.4902,36.5079,29.3094,36.9351,27.2377,18.9605,12.4541,-0.045,0.04,0.15,1.4,2.675,4.74,-11.6283,-59.7203,-40.6388,47.7818,67.1198,97.0453,0.5357,0.5357,0.5357,0.5357,0.5357,0.5357,27.1873,35.7561,41.1234,42.5706,36.8733,22.9804,0.9986,1.0012,1.0047,1.0455,1.0908,1.173,0.0,33.3333,40.0,60.0,57.1429,0.0,35.7143,0.0,4.7619,57.1429,11.9048,78.5714,29.6596,2.9453,17.0328,25.0058,20.7517,9.5932,16.5884,16.9323,16.2694,16.8413,18.6325,21.9967,8.9992,17.96,22.9494,28.0723,28.3906,26.6649,0.2437,0.4278,0.5938,1.3247,2.2561,5.3258,0.1322,0.4538,0.8376,2.2082,3.4376,6.456,32.1183,32.0705,32.1662,32.0714,32.1986,32.135,32.1129,32.0136,32.2121,32.7162,30.9303,31.8232,29.3905,33.089,31.2398,29.4082,25.1092,33.7073,1.5236,1.5723,1.6223,1.7481,1.794,1.7936,25.7657,29.1922,-0.0394,0.8621,0.9015,52.0171,58.1386,3.5799,57.2121,31.71,107511734.0359,-108727575.0
2014-12-09,31.54,1676170.0,AMS.MC,31.9217,32.016,32.045,31.8804,31.3143,29.517,31.8308,31.9307,31.9818,31.9725,31.7398,30.6856,31.6917,31.8447,31.9881,32.3485,32.3857,31.5681,31.9122,31.8748,31.8667,31.8941,31.8322,30.361,13.2202,31.8406,44.3648,59.3624,61.1428,58.2802,47.9695,29.7521,32.9773,26.2064,18.6925,12.3079,-0.59,-0.595,-0.475,0.8,1.565,4.57,-100.0,-161.2904,-193.4321,-37.4508,33.364,80.2777,-0.5372,-0.5372,-0.5372,-0.5372,-0.5372,-0.5372,-73.5597,-36.3188,-11.2703,18.7249,22.2857,16.5604,0.9816,0.9815,0.9852,1.026,1.0522,1.1694,0.0,100.0,20.0,100.0,42.8571,100.0,28.5714,0.0,0.0,52.381,9.5238,76.1905,70.8926,31.5226,9.2305,12.7993,13.3321,6.3118,30.9046,25.6692,22.5969,19.816,20.4769,22.8274,5.2639,13.3647,18.7778,25.6332,26.7768,25.9032,0.5175,0.6973,0.864,1.5851,2.5036,5.554,0.0881,0.363,0.718,2.0504,3.2739,6.3023,31.9217,31.38,32.4633,31.5358,32.4962,32.016,32.045,31.6285,32.4615,32.5673,31.1934,31.8804,29.5508,33.0778,31.3143,29.517,25.239,33.795,1.7696,1.7224,1.7318,1.8116,1.846,1.8367,25.783,29.2157,-0.0981,0.7788,0.8769,37.1985,48.7744,3.3033,52.1873,32.535,106361970.9429,-110403745.0
2014-12-10,31.45,1845845.0,AMS.MC,31.71,31.869,31.9521,31.9089,31.3926,29.6299,31.595,31.742,31.833,31.9151,31.7521,30.7755,31.4754,31.6106,31.7667,32.2064,32.3179,31.613,31.7579,31.7278,31.7686,31.8864,31.8049,30.4608,11.2204,28.9579,41.6583,57.8008,60.1334,57.8164,58.6594,32.5584,31.1417,24.8301,18.2617,12.1253,-0.635,-0.735,-0.65,0.4,1.645,4.74,-75.4612,-106.6221,-140.2342,-98.6835,15.4673,71.876,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-0.3471,-77.5592,-42.0841,-16.6835,15.6015,20.2668,15.6329,0.9802,0.9772,0.9798,1.0129,1.0552,1.1775,0.0,100.0,0.0,100.0,28.5714,100.0,21.4286,0.0,14.2857,47.619,7.1429,73.8095,80.0391,43.7836,20.128,6.939,9.6456,4.6392,30.79,26.7384,23.8407,20.6266,20.9758,23.02,3.4137,10.4541,15.8515,23.7026,25.4543,25.2598,0.53,0.7428,0.9255,1.6569,2.5694,5.6067,0.0588,0.2904,0.6154,1.904,3.118,6.1523,31.71,31.0975,32.3225,31.2545,32.4835,31.869,31.9521,31.3694,32.5349,32.4787,31.3392,31.9089,29.7632,33.022,31.3926,29.6299,25.4043,33.8555,1.8243,1.7666,1.7634,1.8244,1.8547,1.8439,25.8002,29.238,-0.1436,0.6975,0.841,26.4662,38.5606,2.905,46.7323,32.5241,105675505.7639,-112249590.0
2014-12-11,31.565,1534472.0,AMS.MC,31.5183,31.756,31.8707,31.9071,31.4771,29.751,31.5225,31.6407,31.7363,31.8693,31.7678,30.8655,31.5012,31.5526,31.6727,32.1148,32.2746,31.6639,31.7107,31.6962,31.7353,31.8849,31.7862,30.5757,31.1747,37.933,46.5219,59.275,60.9973,58.2513,68.7743,37.9413,31.7936,23.2349,17.5601,11.8795,-0.575,-0.565,-0.57,-0.025,1.775,5.085,-95.0571,-93.9227,-110.1698,-130.4494,-4.0134,64.3678,0.3537,0.3537,0.3537,0.3537,0.3537,0.3537,-37.6505,-24.1339,-6.9562,18.5501,21.9946,16.5026,0.9821,0.9824,0.9823,0.9992,1.0596,1.192,0.0,100.0,0.0,100.0,14.2857,100.0,14.2857,100.0,9.5238,42.8571,4.7619,71.4286,89.0041,59.4731,35.7051,2.4972,3.5293,1.8013,35.767,30.9134,27.4042,22.6817,22.313,23.6352,2.0809,7.856,12.9837,21.5765,23.9456,24.5023,0.6733,0.9142,1.1133,1.8585,2.767,5.7932,0.0392,0.2323,0.5275,1.768,2.9695,6.0058,31.5183,31.4196,31.6171,31.1678,32.3442,31.756,31.8707,31.2546,32.4868,32.481,31.3333,31.9071,30.0133,32.941,31.4771,29.751,25.6026,33.8993,1.988,1.8739,1.8387,1.8542,1.8708,1.8489,25.8175,29.2613,-0.1648,0.635,0.7998,24.3571,29.3406,2.4411,52.5436,32.4988,106750687.1235,-110715118.0
2014-12-12,32.135,2376179.0,AMS.MC,31.7167,31.766,31.8636,31.9361,31.5893,29.8961,31.8308,31.767,31.8023,31.8997,31.8276,30.9764,31.9511,31.8448,31.8624,32.1782,32.332,31.7618,31.8285,31.6994,31.7381,31.8893,31.822,30.7898,74.2329,65.1842,63.9164,65.6759,64.9501,60.3278,54.8533,32.8584,28.9228,22.7377,17.4498,11.7834,0.595,0.05,-0.05,0.405,2.355,6.095,100.0,81.9878,55.2957,35.1881,63.5049,86.1255,0.659,0.659,0.659,0.659,0.659,0.659,48.4659,30.3684,27.8328,31.3517,29.9002,20.6556,1.0189,1.0016,0.9984,1.0128,1.0791,1.2341,100.0,66.6667,100.0,80.0,0.0,85.7143,7.1429,92.8571,4.7619,38.0952,2.381,69.0476,27.0114,12.5266,11.6982,16.2744,15.2422,7.8422,21.1734,22.6371,21.9514,20.3664,20.7904,22.8106,36.845,29.1206,27.7676,28.2839,28.2679,26.6927,0.4489,0.7314,0.9543,1.7258,2.6353,5.6553,0.7811,0.9409,1.2071,2.3967,3.5831,6.6178,31.7167,31.1177,32.3157,31.1545,32.3775,31.766,31.8636,31.2612,32.4659,32.5121,31.36,31.9361,30.314,32.8646,31.5893,29.8961,25.852,33.9401,2.1991,2.0109,1.9326,1.8835,1.8783,1.8369,25.8349,29.29,-0.1404,0.6243,0.7647,48.0749,32.9661,2.2977,55.9912,32.4521,107506106.8918,-108338939.0
2014-12-15,31.39,1611071.0,AMS.MC,31.6967,31.616,31.7579,31.8768,31.6579,30.0257,31.6675,31.6417,31.6839,31.8269,31.8095,31.0459,31.5508,31.5931,31.6602,32.0395,32.2484,31.7838,31.8249,31.6756,31.7136,31.8704,31.8036,30.8527,33.34,37.9568,42.7254,53.7785,57.0195,56.5611,37.4389,26.6445,24.9425,21.8735,17.1697,11.6484,-0.06,-0.75,-0.74,-0.83,1.44,5.445,-14.8734,-6.5094,-35.3454,-66.7928,2.841,67.422,-0.8101,-0.8101,-0.8101,-0.8101,-0.8101,-0.8101,-33.32,-24.0865,-14.5493,7.557,14.0391,13.1223,0.9981,0.9767,0.977,0.9742,1.0481,1.2099,66.6667,33.3333,80.0,60.0,0.0,71.4286,0.0,85.7143,0.0,33.3333,0.0,66.6667,2.6101,1.7887,1.0609,10.6385,11.5686,6.115,22.432,23.1162,22.4293,20.7603,21.0295,22.8698,23.6344,22.3037,22.9103,25.7033,26.5317,25.849,0.4943,0.7801,1.013,1.7975,2.7048,5.7157,0.5207,0.7527,1.0347,2.2255,3.4125,6.4602,31.6967,31.0605,32.3328,31.0821,32.1499,31.616,31.7579,31.1209,32.3948,32.4932,31.2604,31.8768,30.6075,32.7082,31.6579,30.0257,26.1511,33.9004,2.3397,2.1502,2.0553,1.9702,1.9512,1.8957,25.8523,29.311,-0.1723,0.5493,0.7216,52.9507,41.7942,1.8961,48.8359,32.43,105976601.0529,-109950010.0
2014-12-16,31.55,5474066.0,AMS.MC,31.6917,31.618,31.6814,31.8864,31.7093,30.1579,31.5942,31.6197,31.632,31.7833,31.7997,31.1168,31.5305,31.5475,31.5996,31.9637,32.2,31.8176,31.8236,31.675,31.7069,31.8678,31.7956,30.9271,43.3868,44.2125,47.1183,55.6372,58.1713,57.1497,42.2943,29.2498,25.6302,20.9018,16.4214,11.3792,-0.015,0.01,-0.535,0.135,1.08,5.55,-98.8858,-98.3826,-116.4955,-152.8306,-73.3341,48.6591,0.185,0.185,0.185,0.185,0.185,0.185,-13.2265,-11.5751,-5.7634,11.2744,16.3425,14.2995,0.9995,1.0003,0.9833,1.0043,1.0354,1.2135,33.3333,100.0,60.0,100.0,71.4286,100.0,35.7143,100.0,0.0,28.5714,2.381,64.2857,52.0051,39.6712,29.7563,8.2693,1.4557,0.3411,44.5343,37.6802,33.6325,26.9815,25.2539,25.0012,14.0615,16.2754,18.207,22.86,24.5292,24.8312,1.0995,1.3941,1.6382,2.4391,3.346,6.3496,0.3472,0.6022,0.8869,2.0665,3.25,6.3064,31.6917,31.0512,32.3321,31.0851,32.1509,31.618,31.6814,31.0933,32.2696,32.4773,31.2955,31.8864,30.8004,32.6182,31.7093,30.1579,26.4672,33.8485,2.6084,2.3454,2.2056,2.0466,1.9998,1.9166,25.8697,29.3334,-0.1796,0.4971,0.6767,54.105,51.7102,1.5759,55.6221,32.43,110903249.5047,-104475944.0
2014-12-17,31.06,2324295.0,AMS.MC,31.3333,31.54,31.5271,31.82,31.7245,30.2798,31.2783,31.4337,31.4766,31.6731,31.7406,31.1588,31.1628,31.2553,31.3481,31.7774,32.0697,31.8032,31.6103,31.6557,31.649,31.8197,31.7887,30.9389,25.6369,31.8997,36.9833,49.1223,53.5564,54.8194,45.5312,31.3341,26.2197,19.9995,15.7088,11.1164,-1.075,-0.39,-1.08,-0.93,0.32,5.12,-76.842,-92.8153,-123.4104,-148.6569,-112.1077,38.3534,-0.4545,-0.4545,-0.4545,-0.4545,-0.4545,-0.4545,-48.7261,-36.2005,-26.0333,-1.7554,7.1129,9.6388,0.9665,0.9876,0.9664,0.9709,1.0104,1.1974,0.0,66.6667,40.0,80.0,57.1429,85.7143,28.5714,92.8571,0.0,23.8095,0.0,61.9048,52.0051,39.6712,29.7563,8.2693,1.4557,0.3411,30.7864,30.1846,28.598,24.8092,23.8639,24.2813,9.7207,13.0378,15.4816,21.0195,23.1791,24.1162,0.733,1.1153,1.4042,2.2649,3.1867,6.1984,0.2314,0.4817,0.7602,1.9189,3.0952,6.1562,31.3333,30.9253,31.7414,30.8428,32.2372,31.54,31.5271,30.9345,32.1198,32.5436,31.0964,31.82,30.8721,32.5769,31.7245,30.2798,26.8237,33.7359,2.5552,2.3792,2.2584,2.0994,2.0473,1.9568,25.8871,29.3507,-0.2122,0.4115,0.6237,35.7501,47.6019,1.144,51.354,32.3568,110649676.9112,-106800239.0
2014-12-18,32.145,2643374.0,AMS.MC,31.585,31.656,31.6136,31.8293,31.7914,30.4127,31.6842,31.6353,31.6311,31.7164,31.7789,31.2455,31.8589,31.7065,31.6632,31.8948,32.1419,31.8871,31.6673,31.6713,31.6644,31.822,31.8008,31.0556,68.4745,61.5431,59.4922,60.2279,60.7888,58.6445,41.0319,27.8479,23.7837,19.294,15.4581,10.9913,0.755,0.58,0.605,0.13,1.405,5.585,100.0,60.9233,84.4632,17.7368,27.8448,71.4908,0.7988,0.7988,0.7988,0.7988,0.7988,0.7988,36.9489,23.0862,18.9843,20.4557,21.5776,17.2889,1.0241,1.0184,1.0192,1.0041,1.0457,1.2103,100.0,33.3333,20.0,60.0,42.8571,71.4286,21.4286,85.7143,0.0,19.0476,0.0,59.5238,32.0333,13.9034,9.1679,10.1227,10.4447,5.8641,18.1844,21.9982,22.6723,21.9597,21.9641,23.2548,35.3254,29.103,27.2491,26.9063,27.0873,26.1521,0.4887,0.8922,1.2036,2.1031,3.0349,6.0508,0.9493,1.1804,1.4466,2.5769,3.7428,6.8047,31.585,30.6977,32.4723,30.8048,32.5072,31.656,31.6136,30.8792,32.348,32.5659,31.0927,31.8293,31.0446,32.5382,31.7914,30.4127,27.1131,33.7123,2.7866,2.5235,2.3593,2.1281,2.0469,1.9272,25.9045,29.3786,-0.158,0.4262,0.5842,53.8251,47.8934,0.8559,60.9812,32.2865,113196342.1063,-104156865.0
2014-12-19,32.58,2287145.0,AMS.MC,31.9283,31.745,31.775,31.8636,31.8643,30.5451,32.1817,31.9433,31.8727,31.8165,31.8505,31.3463,32.4307,32.1975,32.061,32.0956,32.277,32.0034,31.7943,31.6936,31.7233,31.8345,31.8298,31.2024,76.5859,68.43,65.2911,63.6534,63.2012,60.0341,45.3244,28.7668,23.8611,19.2473,15.5002,10.9477,1.03,0.445,1.13,0.48,1.53,5.56,87.4416,128.2268,130.9302,114.7745,130.1373,93.7584,0.177,0.177,0.177,0.177,0.177,0.177,53.1718,36.8601,30.5822,27.3067,26.4023,20.0682,1.0326,1.0138,1.0359,1.015,1.0493,1.2058,100.0,0.0,100.0,40.0,100.0,57.1429,100.0,78.5714,0.0,100.0,2.381,100.0,53.9094,32.4423,24.3256,18.6411,16.3416,9.1578,13.8245,18.7357,20.1681,20.6479,21.0599,22.7488,46.1639,36.7301,33.1342,30.1097,29.2874,27.3354,0.3258,0.7138,1.0317,1.9529,2.8904,5.9067,1.0879,1.3993,1.6949,2.8478,4.0196,7.0977,31.9283,30.65,33.2067,30.653,32.837,31.745,31.775,30.7985,32.7515,32.6869,31.0402,31.8636,31.1225,32.606,31.8643,30.5451,27.3563,33.7339,2.411,2.3387,2.243,2.0736,2.006,1.8975,25.9221,29.4107,-0.0933,0.4676,0.5609,69.2753,52.9502,0.6165,65.1983,30.6,115200125.5135,-101869720.0
2014-12-22,32.8,1235129.0,AMS.MC,32.5083,32.027,31.9514,31.9111,31.9219,30.6807,32.6175,32.295,32.1289,31.9414,31.9356,31.4512,32.776,32.5804,32.4134,32.3099,32.4295,32.1304,32.2413,31.8885,31.799,31.856,31.858,31.3597,80.4097,71.6406,67.9944,65.2819,64.3653,60.7179,51.9425,31.5671,25.1754,19.5762,15.7167,10.9558,1.74,1.41,1.235,0.665,1.21,5.695,89.1453,105.1411,130.4963,162.8144,186.3292,109.8318,0.3396,0.3396,0.3396,0.3396,0.3396,0.3396,60.8193,43.2812,35.9889,30.5639,28.7307,21.4359,1.056,1.0449,1.0391,1.0207,1.0383,1.2101,100.0,0.0,100.0,20.0,100.0,42.8571,100.0,71.4286,80.9524,100.0,0.0,100.0,65.1786,42.7681,33.0613,23.8511,20.047,11.2891,11.3649,16.8554,18.7167,19.8784,20.526,22.4477,53.9106,42.0467,37.2053,32.3308,30.8192,28.1609,0.2172,0.571,0.8843,1.8134,2.7528,5.7661,1.0302,1.4244,1.7578,2.9494,4.1332,7.2337,32.5083,31.964,33.0527,30.7371,33.3169,32.027,31.9514,30.7664,33.1364,32.8589,30.9632,31.9111,31.0916,32.7522,31.9219,30.6807,27.6063,33.7551,1.9421,2.0657,2.0577,1.9866,1.947,1.8646,25.9397,29.4445,-0.0389,0.5123,0.5512,92.5056,71.8687,0.4449,64.5257,30.6202,115316652.2179,-100634591.0
2014-12-23,32.83,1906199.0,AMS.MC,32.7367,32.283,32.0507,31.9571,31.9743,30.8187,32.7783,32.5627,32.3486,32.0639,32.0182,31.5512,32.8908,32.7916,32.6489,32.487,32.5637,32.2501,32.5029,32.0434,31.8389,31.8771,31.8837,31.5093,81.043,72.1239,68.3862,65.5089,64.526,60.8116,58.7389,35.1659,27.1311,20.1337,16.0437,10.9989,0.685,1.28,0.695,0.645,1.1,5.795,69.1124,78.1618,99.6117,156.9918,181.5687,113.3636,-0.2278,-0.2278,-0.2278,-0.2278,-0.2278,-0.2278,62.086,44.2478,36.7724,31.0178,29.0521,21.6232,1.0213,1.0406,1.0216,1.02,1.0347,1.2144,100.0,0.0,100.0,0.0,100.0,28.5714,100.0,64.2857,76.1905,100.0,2.381,100.0,72.3317,49.5612,38.8653,27.3814,22.585,12.767,8.6753,14.7113,17.0534,18.9927,19.9102,22.0995,54.0338,43.6221,38.7361,33.3155,31.5275,28.5683,0.1448,0.4568,0.758,1.6839,2.6217,5.6288,0.9018,1.3546,1.7217,2.9537,4.1514,7.2764,32.7367,32.5138,32.9596,30.9656,33.6004,32.283,32.0507,30.7141,33.3873,33.0106,30.9037,31.9571,31.0641,32.8845,31.9743,30.8187,27.8947,33.7427,1.6946,1.8917,1.934,1.929,1.9099,1.8472,25.9574,29.4784,-0.0059,0.5438,0.5497,93.3148,85.0319,0.3535,62.689,30.6661,114279109.66,-98728392.0
2014-12-24,33.2,200542.0,AMS.MC,32.9433,32.711,32.3093,32.0336,32.021,30.9739,33.01,32.8683,32.6359,32.2296,32.1296,31.6619,33.1818,33.0953,32.9545,32.7182,32.741,32.3937,32.8127,32.5574,32.1209,31.9265,31.9146,31.7169,88.1371,77.9233,73.1201,68.2644,66.4833,61.9577,65.1612,39.1596,29.4893,20.8595,16.4553,11.0703,0.62,2.14,1.81,1.07,0.98,6.52,100.0,88.819,89.4706,154.8798,194.2395,124.0141,0.1839,0.1839,0.1839,0.1839,0.1839,0.1839,76.2743,55.8466,46.2403,36.5288,32.9666,23.9154,1.019,1.0689,1.0577,1.0333,1.0304,1.2444,100.0,0.0,100.0,0.0,100.0,14.2857,100.0,57.1429,71.4286,100.0,0.0,100.0,78.0057,55.1343,43.6386,30.295,24.6866,13.9958,6.0417,12.3083,15.1275,17.9361,19.1689,21.6767,48.8975,42.559,38.5529,33.5268,31.7355,28.7318,0.0965,0.3655,0.6497,1.5636,2.4968,5.4948,0.7812,1.2636,1.6557,2.9227,4.1337,7.2832,32.9433,32.5795,33.3071,32.0189,33.4031,32.711,32.3093,30.8864,33.7321,33.2661,30.801,32.0336,30.9748,33.0671,32.021,30.9739,28.2606,33.6873,1.6041,1.7886,1.848,1.8756,1.8682,1.8179,25.9752,29.5156,0.0337,0.5918,0.5581,91.9528,92.5911,0.3327,69.7237,30.7402,114373619.3154,-98527850.0
2014-12-29,32.73,866539.0,AMS.MC,32.92,32.828,32.4779,32.0796,32.0836,31.0895,32.9033,32.8747,32.7411,32.3225,32.194,31.7436,32.9066,32.9808,32.9362,32.7834,32.8098,32.4833,32.8117,32.5725,32.1734,31.9413,31.9441,31.8017,51.4504,58.574,59.8406,61.5389,61.9261,59.6863,44.0237,34.0668,27.534,20.5809,16.4319,11.0404,-0.07,0.585,1.18,0.645,1.315,4.855,-84.0338,-13.4159,42.1764,88.6712,119.2281,101.7414,-0.5263,-0.5263,-0.5263,-0.5263,-0.5263,-0.5263,2.9009,17.1481,19.6811,23.0778,23.8522,19.3726,0.9979,1.0182,1.0374,1.0201,1.0419,1.1742,66.6667,100.0,80.0,0.0,85.7143,0.0,92.8571,50.0,66.6667,95.2381,0.0,97.619,1.7489,13.6958,15.8022,16.9591,15.9638,9.8141,28.9957,24.2046,23.0526,21.6753,21.6129,22.8618,27.999,31.8867,31.7056,30.5286,29.8242,27.8375,0.5394,0.7674,1.0319,1.9269,2.8529,5.839,0.5208,1.0109,1.4192,2.714,3.9368,7.1098,32.92,32.5157,33.3243,32.4178,33.2382,32.828,32.4779,31.1807,33.775,33.3636,30.7957,32.0796,31.0326,33.1345,32.0836,31.0895,28.5034,33.6756,1.8944,1.9373,1.9537,1.9401,1.9205,1.8579,25.993,29.5478,0.0217,0.5852,0.5635,78.262,87.8432,0.4027,62.614,30.8432,114248199.527,-99394389.0
