date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Lower Band 3,Real Middle Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Middle Band 7,Real Upper Band 7,Real Lower Band 14,Real Middle Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2011-05-31,9.1,12327614.0,AAL,9.1567,9.296,9.5214,9.6714,9.5862,9.005,9.1317,9.2007,9.3264,9.5635,9.5997,9.2983,9.061,9.0901,9.1836,9.5102,9.629,9.4086,9.1963,9.2233,9.3316,9.5484,9.4984,9.255,12.5343,26.8705,34.8601,45.4678,48.107,48.9423,66.0051,40.7448,34.2693,24.3411,18.5969,9.9098,-0.17,-0.9,-1.22,-0.4,0.01,0.13,-76.7123,-73.8347,-80.8354,-130.5245,-111.8436,12.5805,-0.1765,-0.1765,-0.1765,-0.1765,-0.1765,-0.1765,-74.9315,-46.2589,-30.2797,-9.0643,-3.786,-2.1154,0.9817,0.91,0.8818,0.9579,1.0011,1.0145,100.0,0.0,0.0,100.0,100.0,0.0,100.0,50.0,66.6667,0.0,83.3333,19.0476,75.3706,47.7596,30.0119,3.7291,2.5053,2.9687,33.3758,34.0006,31.3732,25.6905,24.1138,23.6896,4.6874,12.0209,16.8889,23.8433,25.353,25.1392,0.3168,0.6106,0.8279,1.4025,1.9841,3.9805,0.0445,0.2159,0.4457,1.3016,2.0861,4.2241,9.2897,9.0237,9.1567,9.296,8.8318,9.7602,8.7027,9.5214,10.3402,8.9132,9.6714,10.4297,8.8624,10.31,9.5862,9.005,7.6648,10.3452,3.4774,3.9468,4.1429,4.285,4.3057,4.3963,8.417,9.2402,0.1041,0.2237,-0.1196,7.4048,11.6479,2.3993,31.0693,10.2756,-184547424.3887,607645027.0
2011-06-01,9.04,20409651.0,AAL,9.0867,9.156,9.36,9.6036,9.5852,9.0129,9.0733,9.1153,9.2061,9.4793,9.55,9.2999,9.0145,9.0148,9.0817,9.3969,9.5437,9.3815,9.1268,9.1418,9.202,9.5198,9.4964,9.2533,10.2686,24.869,33.2652,44.5473,47.4664,48.6202,49.6897,37.6081,31.8217,22.6741,17.97,9.7787,-0.21,-0.7,-1.13,-0.95,-0.02,0.33,-37.5,-61.7745,-67.3753,-105.9701,-110.2793,12.363,-0.1212,-0.1212,-0.1212,-0.1212,-0.1212,-0.1212,-79.4627,-50.2621,-33.4695,-10.9054,-5.0671,-2.7596,0.9773,0.9281,0.8889,0.9049,0.9978,1.0379,100.0,0.0,0.0,100.0,100.0,0.0,100.0,42.8571,61.9048,0.0,80.9524,16.6667,17.0588,25.0609,17.1362,1.0021,5.4328,4.401,21.9372,27.6494,27.379,24.1202,23.1393,23.2224,15.5435,16.5681,19.3683,24.6086,25.798,25.3605,0.2112,0.4885,0.7097,1.3023,1.8897,3.8858,0.1497,0.2927,0.502,1.3286,2.1068,4.2435,9.1547,9.0187,9.0867,9.156,8.9777,9.3343,8.6831,9.36,10.0369,8.8027,9.6036,10.4045,8.8586,10.3119,9.5852,9.0129,7.6758,10.3499,3.5505,3.9085,4.0961,4.266,4.3017,4.4071,8.4211,9.2382,0.0615,0.1912,-0.1297,4.6119,6.9718,1.7565,27.354,10.2389,-201246229.7524,587235376.0
2011-06-02,9.11,17165147.0,AAL,9.0833,9.124,9.2329,9.5671,9.58,9.0207,9.085,9.1,9.1436,9.4135,9.5068,9.3044,9.0617,9.023,9.0525,9.3229,9.4812,9.3625,9.1267,9.1371,9.1705,9.5084,9.494,9.2522,31.8317,32.2308,37.1773,45.9229,48.3096,49.0212,45.0436,36.6084,30.4712,21.1839,17.2823,9.6289,-0.01,-0.16,-0.89,-0.51,-0.11,0.33,-100.0,-71.7054,-62.8145,-92.8916,-113.7264,9.4729,0.2059,0.2059,0.2059,0.2059,0.2059,0.2059,-36.3366,-35.5384,-25.6453,-8.1542,-3.3808,-1.9577,0.9989,0.9827,0.911,0.947,0.9881,1.0376,100.0,66.6667,0.0,100.0,100.0,0.0,100.0,35.7143,57.1429,100.0,78.5714,14.2857,35.7514,32.6096,22.3685,1.8113,3.5287,3.4881,21.4701,26.2801,26.4777,23.8959,23.0325,23.1687,10.1614,13.3552,16.7977,23.0457,24.7174,24.8434,0.2108,0.4608,0.6783,1.2793,1.8697,3.8632,0.0998,0.2342,0.4303,1.2337,2.0065,4.1425,9.1452,9.0215,9.0833,9.124,8.9862,9.2618,8.7911,9.2329,9.6746,8.7271,9.5671,10.4072,8.8414,10.3186,9.58,9.0207,7.6854,10.3561,3.5928,3.8492,4.0172,4.1975,4.2431,4.3579,8.4252,9.2369,0.033,0.1596,-0.1266,13.9845,8.6671,0.8974,31.796,10.1897,-201246229.7524,604400523.0
2011-06-03,8.89,20640751.0,AAL,9.0133,9.052,9.1114,9.53,9.5605,9.0243,8.9883,9.022,9.0579,9.3232,9.4441,9.2983,8.9206,8.9141,8.9433,9.2088,9.3883,9.3246,9.0837,9.0758,9.0757,9.4909,9.4866,9.2502,14.9243,23.2722,30.6,42.3659,45.8796,47.8198,47.9145,37.5041,30.1749,20.0326,16.5228,9.4577,-0.21,-0.36,-0.85,-0.52,-0.41,0.15,-100.0,-165.404,-103.1223,-94.9188,-126.0909,-1.2065,-0.3261,-0.3261,-0.3261,-0.3261,-0.3261,-0.3261,-70.1514,-53.4556,-38.8,-15.2683,-8.2408,-4.3605,0.9769,0.9611,0.9127,0.9447,0.9559,1.0172,100.0,33.3333,0.0,100.0,100.0,0.0,100.0,28.5714,52.381,100.0,76.1905,11.9048,53.6564,41.0872,28.3968,5.066,1.3327,2.4395,19.7868,24.0849,24.9039,23.345,22.7157,23.0099,5.9678,10.057,13.8882,21.0937,23.3293,24.1606,0.2205,0.4486,0.6614,1.2679,1.8606,3.8513,0.0665,0.1873,0.3688,1.1456,1.9109,4.0439,9.1969,8.8298,9.0133,9.052,8.8807,9.2233,8.874,9.1114,9.3489,8.6222,9.53,10.4378,8.7732,10.3477,9.5605,9.0243,7.6912,10.3574,4.1793,4.1904,4.2677,4.3637,4.3875,4.4827,8.4292,9.2334,-0.0072,0.1262,-0.1334,14.4805,11.0256,0.0393,30.8949,10.1272,-219194708.8828,583759772.0
2011-06-06,8.55,16033780.0,AAL,8.85,8.938,9.0086,9.4307,9.5,9.0267,8.7567,8.8547,8.9175,9.1926,9.3522,9.2763,8.6227,8.6741,8.7299,9.0327,9.2484,9.2584,8.9322,8.9179,8.9057,9.3688,9.4436,9.2466,6.6886,15.1418,23.1996,37.528,42.4174,46.0337,59.8155,43.0229,32.8244,19.8795,16.101,9.2804,-0.49,-0.57,-0.72,-1.39,-1.27,0.1,-100.0,-166.6667,-208.5745,-130.8867,-172.8009,-42.4164,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-86.6228,-69.7164,-53.6008,-24.9439,-15.1653,-7.9327,0.9458,0.9375,0.9223,0.8602,0.8707,1.0118,100.0,0.0,40.0,100.0,100.0,0.0,100.0,21.4286,47.619,100.0,73.8095,9.5238,83.6175,65.0982,48.7212,17.8894,7.6644,2.0105,41.6596,36.5387,33.6309,27.8042,25.7187,24.4779,3.7169,7.7243,11.5959,19.3657,22.057,23.513,0.497,0.7089,0.9169,1.5273,2.122,4.1096,0.0443,0.1499,0.3161,1.0638,1.8199,3.9476,9.3107,8.3893,8.85,8.938,8.5194,9.3566,8.5845,9.0086,9.4326,8.4252,9.4307,10.4362,8.613,10.387,9.5,9.0267,7.6973,10.356,4.6514,4.5383,4.5554,4.5891,4.5954,4.6753,8.4332,9.2266,-0.0658,0.0878,-0.1536,15.0231,14.496,-0.8578,28.1021,10.0512,-232378039.105,567725992.0
2011-06-07,8.56,12731367.0,AAL,8.6667,8.83,8.91,9.3421,9.4462,9.0305,8.6117,8.7287,8.8054,9.0765,9.2668,9.2546,8.5375,8.5592,8.6029,8.8944,9.1287,9.1976,8.7771,8.8178,8.7998,9.2747,9.408,9.2427,8.9063,16.2179,23.8317,37.7532,42.5512,46.0943,67.7495,47.438,35.0953,19.7374,15.6993,9.1073,-0.55,-0.54,-0.69,-1.24,-1.13,0.16,-63.0435,-93.6725,-128.2342,-121.5633,-159.7713,-51.4798,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-82.1873,-67.5641,-52.3366,-24.4937,-14.8975,-7.8114,0.9396,0.9407,0.9254,0.8735,0.8834,1.019,100.0,33.3333,20.0,100.0,100.0,0.0,100.0,14.2857,42.8571,100.0,71.4286,7.1429,83.6175,65.0982,48.7212,17.8894,7.6644,2.0105,32.003,31.6454,30.4987,26.5547,24.9565,24.1246,2.8553,6.6898,10.5159,18.4955,21.4033,23.1737,0.3314,0.5671,0.7859,1.4182,2.021,4.0117,0.0296,0.1199,0.271,0.9878,1.7332,3.8536,8.9826,8.3507,8.6667,8.83,8.3589,9.3011,8.4382,8.91,9.3818,8.2664,9.3421,10.4179,8.4784,10.414,9.4462,9.0305,7.7074,10.3535,4.0319,4.1871,4.3006,4.4566,4.5049,4.6254,8.4371,9.2199,-0.1101,0.0482,-0.1583,5.6978,11.7338,-2.1972,26.5347,9.9433,-239804669.855,580457359.0
2011-06-08,8.26,20365952.0,AAL,8.4567,8.674,8.7871,9.2414,9.3957,9.031,8.4083,8.5387,8.6429,8.9322,9.1589,9.2187,8.2969,8.3416,8.3976,8.71,8.973,9.1137,8.5599,8.6402,8.6231,9.143,9.3646,9.2384,4.3036,10.9911,18.502,33.8159,39.6474,44.5552,76.0692,53.4349,38.8643,20.2997,15.657,9.0261,-0.63,-0.78,-0.86,-1.41,-1.06,0.02,-100.0,-101.4493,-120.2601,-132.8579,-166.4426,-78.0528,-0.5208,-0.5208,-0.5208,-0.5208,-0.5208,-0.5208,-91.3928,-78.0177,-62.996,-32.3683,-20.7051,-10.8896,0.9291,0.9137,0.9057,0.8542,0.8863,1.0024,100.0,0.0,0.0,100.0,100.0,28.5714,100.0,7.1429,38.0952,100.0,69.0476,4.7619,92.7086,77.4223,61.478,27.6099,14.8121,5.6952,44.5119,39.3845,36.2116,29.7268,27.1562,25.2267,1.6842,5.0118,8.6386,16.8633,20.1492,22.5081,0.5209,0.7537,0.9736,1.6169,2.2248,4.2162,0.0197,0.0959,0.2323,0.9172,1.6507,3.7618,8.7349,8.1784,8.4567,8.674,8.0831,9.2649,8.1719,8.7871,9.4024,8.0495,9.2414,10.4333,8.3042,10.4872,9.3957,9.031,7.709,10.3529,4.7226,4.6336,4.6502,4.7036,4.723,4.8176,8.441,9.2103,-0.1675,0.0051,-0.1726,5.116,8.6123,-3.5689,23.6204,9.843,-255927715.1883,560091407.0
2011-06-09,8.04,15827882.0,AAL,8.2867,8.46,8.6357,9.0786,9.3262,9.0333,8.2,8.3273,8.4561,8.772,9.0357,9.1726,8.0625,8.1136,8.1772,8.5086,8.8003,9.0155,8.3443,8.3822,8.4217,8.7091,9.2872,9.2324,2.7438,8.4846,15.5305,31.2426,37.6681,43.4649,82.4547,59.2189,42.9493,21.2081,15.8154,9.0002,-0.51,-1.07,-1.06,-2.28,-1.46,0.1,-100.0,-116.9429,-124.5737,-154.1105,-170.6543,-107.8977,-0.6857,-0.6857,-0.6857,-0.6857,-0.6857,-0.6857,-94.5124,-83.0309,-68.939,-37.5148,-24.6638,-13.0702,0.9404,0.8825,0.8835,0.7791,0.8463,1.0126,100.0,0.0,20.0,100.0,100.0,14.2857,100.0,0.0,33.3333,100.0,66.6667,2.381,95.2256,82.3549,67.4595,33.0182,18.9827,7.9411,47.5387,42.1573,38.5945,31.3183,28.3209,25.837,1.1626,4.0793,7.4997,15.7705,19.2842,22.0354,0.5373,0.793,1.0246,1.6914,2.3088,4.3058,0.0131,0.0767,0.1991,0.8517,1.5721,3.6723,8.7129,7.8604,8.2867,8.46,7.8808,9.0392,7.8942,8.6357,9.3772,7.8977,9.0786,10.2595,8.0933,10.5591,9.3262,9.0333,7.7189,10.3477,4.6856,4.6789,4.7169,4.7981,4.8284,4.9352,8.4448,9.1986,-0.2281,-0.0415,-0.1866,4.0224,4.9454,-4.8457,18.7169,9.7123,-269946696.3883,544263525.0
2011-06-10,8.1,15853619.0,AAL,8.1333,8.302,8.5014,8.9307,9.2362,9.03,8.1067,8.2073,8.3221,8.6415,8.9242,9.1292,8.0433,8.0374,8.071,8.364,8.6617,8.9296,8.2725,8.2886,8.3319,8.4935,9.1689,9.2261,15.302,15.0862,19.6372,32.7457,38.5467,43.8488,86.7117,63.8461,46.4508,22.0517,15.9662,8.975,-0.46,-0.79,-0.94,-2.07,-1.89,-0.14,-51.0204,-83.3333,-95.7819,-130.8525,-149.241,-108.7701,-0.2273,-0.2273,-0.2273,-0.2273,-0.2273,-0.2273,-69.3961,-69.8275,-60.7257,-34.5085,-22.9067,-12.3025,0.9463,0.9111,0.896,0.7965,0.8108,0.983,66.6667,0.0,0.0,80.0,85.7143,0.0,92.8571,0.0,28.5714,95.2381,64.2857,0.0,95.2256,82.3549,67.4595,33.0182,18.9827,7.9411,36.4208,36.5679,35.0515,29.945,27.5061,25.4768,0.8907,3.5384,6.8112,15.0789,18.7294,21.7282,0.3582,0.6344,0.8782,1.5706,2.1989,4.2033,0.0088,0.0614,0.1706,0.7909,1.4972,3.5848,8.319,7.9476,8.1333,8.302,7.8645,8.7395,7.761,8.5014,9.2419,7.817,8.9307,10.0444,7.9361,10.5362,9.2362,9.03,7.7069,10.3531,4.0471,4.2833,4.4187,4.6252,4.6997,4.8496,8.4485,9.1876,-0.2682,-0.0869,-0.1813,4.8512,4.6632,-5.841,19.7445,9.56,-278594124.9338,560117144.0
2011-06-13,8.21,12826542.0,AAL,8.1167,8.234,8.3729,8.8029,9.169,9.0243,8.145,8.1767,8.2493,8.5454,8.8309,9.0911,8.1351,8.0716,8.0611,8.2781,8.5616,8.8597,8.2713,8.2786,8.302,8.4123,9.1024,9.2194,37.4965,27.1324,27.2067,35.5284,40.17,44.5558,68.1331,61.0794,46.6348,22.3421,15.9231,8.9105,-0.05,-0.34,-0.9,-1.79,-1.41,-0.24,100.0,-21.9298,-51.9862,-94.5946,-119.7635,-93.6109,0.1364,0.1364,0.1364,0.1364,0.1364,0.1364,-25.007,-45.7353,-45.5866,-28.9431,-19.66,-10.8884,0.9939,0.9602,0.9012,0.821,0.8534,0.9716,33.3333,0.0,0.0,60.0,71.4286,14.2857,85.7143,0.0,23.8095,90.4762,61.9048,7.1429,30.9759,50.0127,47.7391,26.1166,15.0603,6.2638,25.2515,30.2473,30.8813,28.2621,26.4968,25.0262,13.3075,10.079,10.9239,16.5569,19.5604,22.0758,0.2388,0.5075,0.7527,1.4584,2.0942,4.1032,0.1258,0.1691,0.2663,0.8544,1.5459,3.6195,8.2575,7.9759,8.1167,8.234,7.8728,8.5952,7.808,8.3729,8.9377,7.8045,8.8029,9.8012,7.8109,10.5272,9.169,9.0243,7.6892,10.3594,3.8393,4.0872,4.2414,4.4896,4.5841,4.7548,8.4522,9.1778,-0.2878,-0.1271,-0.1608,12.0255,6.9664,-6.1654,18.9624,9.4214,-286756469.8429,572943686.0
2011-06-14,8.17,10335657.0,AAL,8.16,8.156,8.27,8.6907,9.11,9.0221,8.1717,8.1553,8.1986,8.461,8.7401,9.0513,8.1468,8.08,8.0474,8.2024,8.469,8.7911,8.2519,8.2624,8.2734,8.3465,9.0456,9.2141,32.8073,25.4888,26.1613,34.9619,39.7689,44.3478,57.4965,59.2223,46.9597,22.6604,15.9052,8.8534,0.13,-0.39,-0.72,-1.57,-1.24,-0.09,38.4615,6.0606,-41.3457,-84.1905,-108.9955,-95.1303,-0.52,-0.52,-0.52,-0.52,-0.52,-0.52,-34.3855,-49.0225,-47.6774,-30.0761,-20.4622,-11.3044,1.0162,0.9544,0.919,0.8388,0.8682,0.9891,0.0,100.0,0.0,40.0,57.1429,0.0,78.5714,0.0,19.0476,85.7143,59.5238,4.7619,36.2233,51.7939,48.909,26.7983,15.5475,6.5118,20.3528,26.7542,28.436,27.2574,25.9022,24.7644,9.5288,8.4965,9.7565,15.7359,18.9317,21.7363,0.1792,0.426,0.6652,1.3743,2.0144,4.0255,0.0839,0.1353,0.2282,0.7934,1.4723,3.5333,8.2509,8.0691,8.16,8.156,7.9997,8.3123,7.886,8.27,8.654,7.7908,8.6907,9.5907,7.6923,10.5277,9.11,9.0221,7.6819,10.3624,3.5921,3.8978,4.0904,4.4079,4.5329,4.7372,8.4557,9.1678,-0.3031,-0.1623,-0.1408,18.9754,11.9507,-6.5475,19.4455,9.2953,-295438421.7229,562608029.0
2011-06-15,8.23,20968633.0,AAL,8.2033,8.15,8.2243,8.6164,9.0286,9.0262,8.2067,8.18,8.1886,8.3996,8.6601,9.0145,8.2005,8.127,8.0736,8.1599,8.4004,8.7329,8.2477,8.262,8.2693,8.3238,8.9468,9.2082,47.5622,33.0887,30.8136,36.5951,40.7015,44.7442,61.9895,60.8088,48.8089,23.4499,16.1274,8.8592,0.13,-0.03,-0.32,-1.04,-1.71,0.17,-100.0,-32.0151,-58.7129,-85.2195,-105.1989,-104.1394,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,-4.8756,-33.8226,-38.3727,-26.8099,-18.5971,-10.5116,1.016,0.9964,0.9626,0.8878,0.828,1.0211,100.0,66.6667,0.0,100.0,100.0,0.0,100.0,0.0,14.2857,100.0,57.1429,100.0,70.9754,67.155,59.9042,33.7141,20.5706,9.0989,33.7235,33.1047,32.5736,29.3021,27.3,25.462,5.7248,6.5049,8.1678,14.5259,17.9847,21.2149,0.3295,0.5508,0.7802,1.4861,2.1285,4.1397,0.0559,0.1082,0.1956,0.7367,1.4022,3.4492,8.2532,8.1534,8.2033,8.15,8.0086,8.2914,7.9158,8.2243,8.5328,7.7489,8.6164,9.484,7.6145,10.4426,9.0286,9.0262,7.6966,10.3558,3.9569,4.0432,4.1574,4.4017,4.5112,4.7035,8.4592,9.1584,-0.3068,-0.1912,-0.1156,37.153,22.7179,-6.9296,27.5786,9.1805,-285222933.8511,583576662.0
2011-06-16,8.23,16511260.0,AAL,8.21,8.188,8.1771,8.5436,8.9538,9.0295,8.22,8.2067,8.19,8.3481,8.5875,8.9775,8.2213,8.1594,8.0981,8.1292,8.3423,8.6789,8.2471,8.2544,8.2654,8.3057,8.8661,9.2028,47.5622,33.0887,30.8136,36.5951,40.7015,44.7442,50.1999,57.2033,48.1747,23.784,16.1893,8.8337,0.02,0.19,-0.33,-1.02,-1.57,0.14,73.0769,72.3443,37.7104,-59.8726,-83.8709,-93.5712,0.0,0.0,0.0,0.0,0.0,0.0,-4.8756,-33.8226,-38.3727,-26.8099,-18.5971,-10.5116,1.0024,1.0236,0.9614,0.8897,0.8398,1.0173,66.6667,100.0,100.0,80.0,85.7143,0.0,92.8571,0.0,9.5238,95.2381,54.7619,97.619,26.6208,42.7811,44.3694,28.1272,17.4276,7.7894,23.8403,27.5219,28.7875,27.7132,26.3422,25.0361,13.8159,11.0293,11.0928,15.5457,18.5232,21.4176,0.2196,0.4406,0.6687,1.3799,2.0272,4.0411,0.1273,0.1766,0.2577,0.7741,1.4254,3.457,8.2666,8.1534,8.21,8.188,8.0897,8.2863,8.0291,8.1771,8.3252,7.7316,8.5436,9.3556,7.5448,10.3628,8.9538,9.0295,7.7086,10.3504,3.7315,3.8907,4.0322,4.3216,4.4526,4.6697,8.4627,9.1491,-0.3062,-0.2142,-0.092,48.6161,34.9148,-7.2265,27.7828,9.0565,-291949743.4807,583576662.0
2011-06-17,8.4,19618767.0,AAL,8.2867,8.248,8.1971,8.4921,8.8933,9.0312,8.315,8.2773,8.2457,8.329,8.5371,8.9482,8.3562,8.276,8.1945,8.1502,8.3229,8.6442,8.3151,8.2968,8.2704,8.3155,8.8293,9.1989,78.15,53.9035,44.3385,41.428,43.4372,45.8901,39.0111,48.7358,44.9235,23.5762,16.0514,8.7675,0.23,0.3,0.14,-0.72,-1.27,0.07,100.0,166.6667,175.8838,-24.7908,-59.3911,-76.0117,0.0476,0.0476,0.0476,0.0476,0.0476,0.0476,56.2999,7.807,-11.323,-17.1441,-13.1257,-8.2199,1.0282,1.037,1.0169,0.9211,0.8687,1.0084,33.3333,100.0,100.0,60.0,71.4286,0.0,85.7143,14.2857,4.7619,90.4762,52.381,95.2381,16.6334,14.8657,25.4162,20.8752,13.2931,6.0507,15.8437,22.1588,24.9093,25.9719,25.2732,24.553,22.1659,16.4233,14.8133,17.0012,19.3424,21.7513,0.1464,0.3525,0.5732,1.2814,1.9306,3.9449,0.2049,0.2613,0.3409,0.8388,1.4776,3.4947,8.4469,8.1264,8.2867,8.248,8.0898,8.4062,7.9856,8.1971,8.4087,7.744,8.4921,9.2403,7.5036,10.2831,8.8933,9.0312,7.7137,10.3487,3.6675,3.7877,3.9134,4.1953,4.3305,4.5541,8.4661,9.1416,-0.2887,-0.2291,-0.0596,66.7089,50.826,-7.1889,33.1904,8.9448,-298489332.4807,603195429.0
2011-06-20,8.6,16486059.0,AAL,8.41,8.326,8.2771,8.4564,8.8114,9.0395,8.4717,8.3947,8.3464,8.3433,8.5105,8.9281,8.5509,8.4528,8.3491,8.2203,8.3422,8.6304,8.4417,8.3933,8.3857,8.3301,8.7925,9.194,89.2331,68.3723,56.1137,46.5862,46.4869,47.2094,41.9488,41.1124,39.4205,22.8101,15.6969,8.655,0.37,0.39,0.56,-0.5,-1.72,0.35,98.5612,121.3658,159.7499,14.3706,-36.5336,-59.2618,0.5,0.5,0.5,0.5,0.5,0.5,78.4663,36.7445,12.2274,-6.8275,-7.0263,-5.5812,1.045,1.0475,1.0697,0.9451,0.8333,1.0424,0.0,100.0,100.0,40.0,57.1429,100.0,78.5714,7.1429,0.0,85.7143,50.0,92.8571,47.8243,10.6188,6.403,12.8502,8.6087,4.045,10.8932,18.1628,21.8127,24.476,24.3366,24.1224,30.8628,22.4784,19.1875,18.9018,20.4786,22.2467,0.0976,0.282,0.4913,1.1898,1.8387,3.851,0.2766,0.349,0.4322,0.9189,1.5472,3.5515,8.7124,8.1076,8.41,8.326,8.0119,8.6401,7.9644,8.2771,8.5899,7.7838,8.4564,9.129,7.5732,10.0497,8.8114,9.0395,7.7375,10.3415,3.4734,3.6108,3.7415,4.0376,4.1834,4.4198,8.4694,9.1362,-0.2558,-0.2344,-0.0213,75.4242,63.5831,-7.2565,39.8682,8.8443,-292993979.4807,619681488.0
2011-06-21,8.65,17271582.0,AAL,8.55,8.422,8.3557,8.4286,8.739,9.0517,8.5917,8.5027,8.4396,8.3691,8.4958,8.91,8.6493,8.5755,8.4736,8.2921,8.369,8.6222,8.5343,8.5074,8.4777,8.3418,8.7728,9.1884,90.9538,71.1974,58.6642,47.8234,47.2337,47.537,47.2794,36.9126,33.9453,21.859,15.2649,8.5249,0.42,0.48,0.55,-0.39,-1.52,0.51,72.6415,92.1804,115.5116,40.2602,-23.4939,-54.9674,0.04,0.04,0.04,0.04,0.04,0.04,81.9077,42.3949,17.3284,-4.3533,-5.5327,-4.926,1.051,1.0588,1.0679,0.9569,0.8505,1.0627,0.0,100.0,100.0,20.0,42.8571,100.0,71.4286,0.0,0.0,80.9524,47.619,90.4762,57.9405,20.1137,1.0942,9.4951,6.6247,3.1883,7.6796,15.1197,19.312,23.1915,23.5194,23.7415,28.8382,22.7333,19.7392,19.1694,20.5968,22.2744,0.0651,0.2256,0.4211,1.1049,1.7511,3.7593,0.2444,0.3392,0.4304,0.9132,1.5335,3.527,8.766,8.334,8.55,8.422,8.0666,8.7774,7.9888,8.3557,8.7226,7.8263,8.4286,9.0308,7.6594,9.8187,8.739,9.0517,7.7742,10.3292,3.2656,3.45,3.6013,3.934,4.0988,4.3584,8.4728,9.1313,-0.223,-0.2321,0.0091,84.8686,75.6672,-7.1773,42.8681,8.7539,-288157936.5207,636953070.0
2011-06-22,8.48,10818231.0,AAL,8.5767,8.472,8.3943,8.3836,8.6667,9.06,8.5567,8.522,8.4707,8.376,8.4723,8.8834,8.5466,8.5438,8.4803,8.31,8.3639,8.5995,8.5325,8.5046,8.4779,8.3511,8.7323,9.1826,50.1107,51.606,47.674,44.0847,44.9921,46.5313,42.2833,31.5992,29.69,21.111,14.9096,8.4107,0.08,0.25,0.27,-0.63,-1.52,0.35,-82.9268,33.3333,59.0485,35.4421,-28.8976,-67.8757,-0.48,-0.48,-0.48,-0.48,-0.48,-0.48,0.2214,3.212,-4.652,-11.8305,-10.0158,-6.9374,1.0095,1.0304,1.0329,0.9308,0.848,1.0431,0.0,66.6667,80.0,0.0,28.5714,85.7143,64.2857,7.1429,0.0,76.1905,45.2381,88.0952,32.2911,10.3454,4.1582,11.3865,7.8036,3.7297,10.232,15.2721,18.9212,22.8069,23.2633,23.6183,19.9915,18.7967,17.4105,18.144,19.8954,21.9199,0.0834,0.2205,0.401,1.0659,1.7077,3.7098,0.1629,0.2714,0.3689,0.848,1.4605,3.443,8.7193,8.434,8.5767,8.472,8.1728,8.7712,8.0402,8.3943,8.7483,7.9117,8.3836,8.8554,7.7422,9.5911,8.6667,9.06,7.8023,10.3177,3.2034,3.405,3.5699,3.9368,4.1223,4.4101,8.476,9.1248,-0.2084,-0.2274,0.019,77.9571,79.4166,-6.6585,40.5769,8.74,-296379792.0807,626134839.0
