date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Down 7,Aroon Up 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Up 42,Aroon Down 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Upper Band 5,Real Lower Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Middle Band 21,Real Lower Band 21,Real Upper Band 21,Real Lower Band 42,Real Middle Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2011-12-29,1.771,973884.0,IAG.MC,1.7673,1.7784,1.7681,1.7478,1.7599,1.7308,1.7657,1.7723,1.7715,1.7542,1.7558,1.734,1.7681,1.7722,1.7724,1.7671,1.7562,1.7092,1.7695,1.7645,1.7548,1.7359,1.7652,1.7833,55.1013,55.643,55.2373,52.8223,50.8681,47.379,26.0808,20.6714,15.4967,9.1304,8.1104,14.8428,-0.026,0.023,0.084,-0.01,0.061,-0.147,-95.4545,-101.4873,-13.002,32.6074,3.3545,31.0819,0.8378,0.8378,0.8378,0.8378,0.8378,0.8378,10.2026,11.2859,10.4746,5.6447,1.7362,-5.2421,0.9855,1.0132,1.0498,0.9944,1.0357,0.9234,0.0,100.0,0.0,40.0,0.0,57.1429,50.0,78.5714,0.0,23.8095,0.0,38.0952,14.2188,3.517,0.5081,0.4833,1.2797,7.2674,20.8787,20.1153,19.7886,20.6733,21.9304,24.4233,15.6805,18.7484,19.5885,20.8741,21.3762,21.1139,0.029,0.0481,0.0687,0.1617,0.2784,0.6999,0.0218,0.0449,0.068,0.1633,0.2714,0.6051,1.7932,1.7673,1.7415,1.8122,1.7446,1.7784,1.7681,1.7245,1.8118,1.6783,1.8172,1.7478,1.7599,1.6856,1.8343,1.5713,1.7308,1.8903,2.6175,2.7021,2.8009,3.1547,3.4139,3.8538,1.1148,1.8387,0.0049,0.0071,0.0022,46.6648,63.9742,0.4214,51.2814,1.716,-254474802.2743,-315989890.0
2011-12-30,1.74,813912.0,IAG.MC,1.7537,1.7678,1.7686,1.7442,1.7599,1.7293,1.752,1.7595,1.7645,1.7531,1.754,1.7344,1.747,1.7556,1.76,1.7619,1.7539,1.7097,1.7656,1.761,1.7547,1.736,1.7651,1.783,32.7972,41.8879,45.6716,48.8169,48.5531,46.4543,21.0357,16.9659,13.3318,8.5362,7.7759,14.6604,-0.041,-0.053,0.003,-0.05,-0.001,-0.065,-100.0,-100.0,-91.5551,13.2708,-24.3013,23.0013,-0.5263,-0.5263,-0.5263,-0.5263,-0.5263,-0.5263,-34.4055,-16.2241,-8.6569,-2.3662,-2.8939,-7.0913,0.977,0.9704,1.0017,0.9721,0.9994,0.964,33.3333,100.0,100.0,20.0,0.0,42.8571,42.8571,71.4286,0.0,19.0476,4.7619,35.7143,10.9456,2.1439,0.3423,0.812,1.0866,7.1832,14.809,16.7834,17.5481,19.6454,21.2622,24.096,11.887,16.0789,17.6686,19.9671,20.8051,20.8662,0.0194,0.0385,0.0589,0.1502,0.2652,0.6832,0.0155,0.0369,0.0593,0.1526,0.2595,0.5916,1.7795,1.7537,1.7278,1.809,1.7266,1.7678,1.7686,1.7261,1.811,1.6788,1.8096,1.7442,1.7599,1.6855,1.8343,1.5714,1.7293,1.8871,2.5041,2.6369,2.7555,3.1375,3.4132,3.8811,1.1184,1.8377,0.0024,0.0052,0.0028,21.9173,43.4743,-0.0558,42.5177,1.7233,-255288714.2743,-316803802.0
2012-01-02,1.781,1030083.0,IAG.MC,1.764,1.7646,1.7733,1.7469,1.7605,1.7271,1.7657,1.7639,1.7676,1.758,1.7559,1.7368,1.7707,1.7693,1.7696,1.7677,1.759,1.714,1.7667,1.7614,1.7555,1.7368,1.7652,1.7829,62.728,58.7471,57.1276,53.806,51.6113,47.8337,14.5996,14.112,11.8856,8.0593,7.4287,14.4762,0.031,-0.016,0.033,0.038,0.014,-0.093,95.3488,44.1542,-13.4167,59.4532,19.5228,48.5277,0.3103,0.3103,0.3103,0.3103,0.3103,0.3103,25.456,17.4943,14.2551,7.612,3.2225,-4.3327,1.0177,0.9911,1.0189,1.0218,1.0079,0.9504,0.0,66.6667,80.0,0.0,0.0,28.5714,35.7143,64.2857,57.1429,14.2857,2.381,33.3333,1.7275,2.6961,3.2084,1.8592,0.4833,6.9255,10.0707,13.7187,15.3591,18.5725,20.5528,23.7443,10.4248,14.4789,16.3774,19.2762,20.355,20.6685,0.0129,0.0308,0.0505,0.1394,0.2526,0.667,0.0134,0.0325,0.0538,0.1447,0.2501,0.5806,1.7989,1.764,1.7291,1.798,1.7312,1.7646,1.7733,1.7338,1.8127,1.6788,1.815,1.7469,1.7605,1.6856,1.8354,1.5749,1.7271,1.8793,2.3983,2.5214,2.6364,3.0108,3.2855,3.7563,1.122,1.8371,0.0034,0.007,0.0036,33.3016,33.9612,-0.0084,49.7518,1.7302,-254258631.2743,-315773719.0
2012-01-03,1.803,1543350.0,IAG.MC,1.7747,1.769,1.7747,1.7507,1.7615,1.7235,1.7852,1.7767,1.775,1.7655,1.7597,1.7403,1.7957,1.7889,1.7854,1.7778,1.7672,1.72,1.7694,1.7624,1.756,1.7382,1.7655,1.7833,72.5634,65.4669,62.127,56.2693,53.1794,48.562,30.1803,18.5956,13.8531,8.2672,7.3074,14.2412,0.032,0.022,0.01,0.053,0.021,-0.148,100.0,152.9745,83.6195,95.2511,66.0993,79.3805,0.2609,0.2609,0.2609,0.2609,0.2609,0.2609,45.1268,30.9338,24.254,12.5385,6.3587,-2.876,1.0181,1.0124,1.0056,1.0303,1.0118,0.9241,100.0,33.3333,60.0,20.0,71.4286,14.2857,28.5714,57.1429,52.381,9.5238,0.0,30.9524,61.3416,36.5301,25.6583,10.9701,4.8812,4.6063,6.546,10.9217,13.2033,17.4228,19.7755,23.3525,27.3197,23.4938,22.3172,21.7164,21.8051,21.2959,0.0086,0.0246,0.0433,0.1295,0.2405,0.6511,0.0359,0.053,0.0731,0.1614,0.2652,0.5937,1.8269,1.7747,1.7225,1.8138,1.7242,1.769,1.7747,1.7319,1.8175,1.6767,1.8247,1.7507,1.7615,1.685,1.8381,1.5861,1.7235,1.861,2.4298,2.5028,2.5967,2.9439,3.2124,3.6828,1.1255,1.8368,0.0051,0.0101,0.0049,49.5238,34.9142,0.0504,50.4171,1.7367,-253050792.1439,-314230369.0
2012-01-04,1.809,86232290.0,IAG.MC,1.7977,1.7808,1.7764,1.7585,1.7598,1.723,1.8023,1.7901,1.7836,1.7733,1.7641,1.7443,1.8083,1.8025,1.798,1.7873,1.7754,1.7262,1.787,1.7684,1.7566,1.7431,1.766,1.7834,75.2366,67.2837,63.482,56.9436,53.6099,48.7619,45.7558,25.2741,17.3128,8.8987,7.3724,13.9715,0.069,0.059,0.012,0.109,-0.036,-0.024,97.6879,116.8863,158.5937,121.207,115.3769,106.9553,0.0541,0.0541,0.0541,0.0541,0.0541,0.0541,50.4733,34.5674,26.9639,13.8872,7.2197,-2.4763,1.0397,1.0337,1.0067,1.0641,0.9805,0.9869,100.0,0.0,40.0,100.0,57.1429,100.0,21.4286,100.0,47.619,4.7619,0.0,28.5714,76.9069,51.988,38.0713,17.1088,8.6734,2.9125,4.6024,9.0638,11.6666,16.5361,19.1634,23.0393,35.2573,28.6925,26.0109,23.3622,22.8033,21.7352,0.0057,0.0197,0.0371,0.1202,0.2291,0.6356,0.0439,0.0624,0.0827,0.1698,0.2726,0.5996,1.8217,1.7977,1.7736,1.8302,1.7314,1.7808,1.7764,1.7294,1.8234,1.6845,1.8325,1.7585,1.7598,1.6894,1.8302,1.5872,1.723,1.8588,2.2963,2.4046,2.5105,2.8706,3.1466,3.6319,1.1291,1.8365,0.0063,0.0128,0.0065,75.6602,52.8285,0.2747,52.5532,1.7429,-255381394.5763,-227998079.0
2012-01-05,1.75,3851174.0,IAG.MC,1.7873,1.7766,1.772,1.7606,1.7578,1.7232,1.7785,1.7798,1.777,1.7722,1.7632,1.7456,1.7674,1.7765,1.78,1.7802,1.7721,1.7266,1.7841,1.768,1.7564,1.7432,1.7658,1.7832,30.8708,40.8606,45.0088,48.9503,48.9617,46.9252,40.6219,23.1064,15.9471,8.3728,7.1074,13.802,-0.031,-0.021,-0.031,0.03,-0.043,0.01,-100.0,-45.5003,-39.36,11.6169,15.6738,51.7238,-0.8088,-0.8088,-0.8088,-0.8088,-0.8088,-0.8088,-38.2583,-18.2788,-9.9824,-2.0995,-2.0766,-6.1495,0.9826,0.9881,0.9826,1.0174,0.976,1.0057,66.6667,100.0,100.0,80.0,100.0,85.7143,14.2857,92.8571,42.8571,0.0,50.0,26.1905,30.3539,14.4358,7.7523,1.5353,1.8082,6.8523,36.0494,27.4778,24.2438,21.8568,22.292,24.3102,19.2607,20.5453,20.7553,21.1958,21.5002,21.1922,0.0548,0.0668,0.0828,0.1626,0.2692,0.6714,0.0293,0.0499,0.0709,0.1577,0.2596,0.5853,1.8404,1.7873,1.7343,1.8318,1.7214,1.7766,1.772,1.7218,1.8222,1.6896,1.8317,1.7606,1.7578,1.6889,1.8266,1.5873,1.7232,1.8591,2.8967,2.7771,2.7877,3.0371,3.2856,3.7589,1.1326,1.8357,0.0029,0.0101,0.0072,59.9242,61.7027,0.485,45.4729,1.861,-258099870.341,-231849253.0
2012-01-06,1.765,2691176.0,IAG.MC,1.7747,1.7816,1.7741,1.7651,1.757,1.7245,1.7673,1.7759,1.7752,1.7727,1.7638,1.7475,1.764,1.7703,1.7745,1.778,1.7718,1.7284,1.7818,1.7679,1.7565,1.7438,1.7658,1.7831,43.5625,47.4224,49.3781,50.8397,50.1163,47.4408,37.1992,21.3723,14.7764,7.8844,6.8551,13.6365,-0.038,0.025,0.015,0.063,-0.015,0.054,-55.0186,-71.2701,-47.2547,-7.2651,11.2683,46.261,0.5682,0.5682,0.5682,0.5682,0.5682,0.5682,-12.8751,-5.1552,-1.2437,1.6793,0.2326,-5.1184,0.9789,1.0144,1.0086,1.037,0.9916,1.0316,33.3333,100.0,100.0,60.0,100.0,71.4286,7.1429,85.7143,38.0952,0.0,47.619,23.8095,30.3539,14.4358,7.7523,1.5353,1.8082,6.8523,25.1393,22.4064,21.0757,20.5482,21.4705,23.9199,13.4316,16.7533,18.0431,19.9268,20.7078,20.852,0.0365,0.0534,0.071,0.151,0.2563,0.6555,0.0195,0.0399,0.0608,0.1464,0.2472,0.5714,1.8247,1.7747,1.7246,1.8262,1.737,1.7816,1.7741,1.7267,1.8216,1.702,1.8283,1.7651,1.757,1.6888,1.8253,1.588,1.7245,1.861,2.7457,2.7014,2.7253,2.9742,3.2212,3.6975,1.1361,1.835,0.0015,0.0091,0.0076,39.3939,58.3261,0.5647,51.9622,1.8598,-257732891.7956,-229158077.0
2012-01-09,1.745,2452127.0,IAG.MC,1.7533,1.7744,1.7704,1.7693,1.7553,1.7264,1.7525,1.7637,1.7679,1.77,1.7627,1.7485,1.7485,1.7559,1.7621,1.7712,1.7681,1.7283,1.7735,1.7666,1.7563,1.7439,1.7655,1.7827,31.8629,40.0215,43.9465,48.2742,48.5778,46.8196,27.2582,17.7706,12.7544,7.4157,6.5352,13.4581,-0.064,-0.036,-0.026,0.058,-0.036,0.078,-100.0,-69.1358,-61.371,-44.468,4.0174,39.327,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,-36.2743,-19.9571,-12.107,-3.4516,-2.8444,-6.3608,0.9646,0.9798,0.9853,1.0344,0.9798,1.0468,0.0,100.0,100.0,40.0,100.0,57.1429,0.0,78.5714,33.3333,85.7143,45.2381,21.4286,7.3762,3.3639,0.6222,1.3226,0.1379,6.1433,16.3614,17.6061,17.8581,19.0933,20.5316,23.4637,14.1135,16.4601,17.6372,19.6052,20.4751,20.7477,0.0244,0.0427,0.0608,0.1402,0.2441,0.6398,0.021,0.04,0.0601,0.144,0.2435,0.5658,1.7703,1.7533,1.7363,1.8278,1.721,1.7744,1.7704,1.7187,1.8221,1.7214,1.8172,1.7693,1.7553,1.6878,1.8229,1.591,1.7264,1.8618,2.8448,2.7819,2.7884,3.0063,3.2449,3.7218,1.1396,1.8341,-0.0008,0.0066,0.0074,15.1515,38.1566,0.5988,45.1962,1.8586,-259713455.911,-231610204.0
2012-01-10,1.775,2404209.0,IAG.MC,1.7617,1.7688,1.7754,1.772,1.7546,1.7292,1.7633,1.7639,1.7691,1.7708,1.7645,1.7507,1.7662,1.7649,1.7672,1.773,1.77,1.731,1.7736,1.7669,1.7569,1.7444,1.7656,1.7826,57.528,53.5993,52.995,52.1728,50.9494,47.8685,28.5893,17.7704,12.8692,7.407,6.3859,13.248,0.025,-0.028,0.035,0.038,-0.015,0.12,100.0,20.7254,15.1193,31.0723,66.4044,63.7763,0.25,0.25,0.25,0.25,0.25,0.25,15.056,7.1986,5.9901,4.3457,1.8988,-4.263,1.0143,0.9845,1.0201,1.0219,0.9916,1.0725,100.0,66.6667,80.0,20.0,85.7143,42.8571,0.0,71.4286,28.5714,80.9524,42.8571,19.0476,31.2513,17.7692,13.5584,7.2943,3.3984,4.632,9.9484,13.2416,14.6472,17.4553,19.4334,22.9129,18.993,18.9644,19.242,20.2021,20.8007,20.8842,0.0162,0.0342,0.0521,0.1302,0.2325,0.6246,0.031,0.049,0.0685,0.1507,0.2489,0.5693,1.7866,1.7617,1.7367,1.8143,1.7233,1.7688,1.7754,1.7301,1.8208,1.7276,1.8164,1.772,1.7546,1.6882,1.821,1.5949,1.7292,1.8635,3.0663,2.909,2.8648,3.0019,3.2099,3.6577,1.1431,1.8335,-0.0004,0.0069,0.0073,24.6212,26.3889,0.5291,46.7876,1.8574,-260453212.5264,-229205995.0
2012-01-11,1.849,6196624.0,IAG.MC,1.7897,1.7768,1.7851,1.7792,1.7597,1.732,1.807,1.7907,1.7875,1.7811,1.7731,1.7563,1.8283,1.8112,1.8029,1.7929,1.7845,1.7403,1.7904,1.7697,1.7624,1.749,1.7681,1.7835,82.2566,72.6733,67.9049,60.1513,56.1833,50.3433,42.2961,23.946,16.4124,8.2794,6.6127,12.9602,0.084,0.04,0.068,0.101,0.106,0.116,100.0,158.4897,126.864,181.6042,161.3844,111.5503,1.0,1.0,1.0,1.0,1.0,1.0,64.5132,45.3466,35.8097,20.3025,12.3666,0.6867,1.0476,1.0221,1.0382,1.0578,1.0608,1.0669,100.0,33.3333,60.0,100.0,71.4286,100.0,0.0,100.0,23.8095,100.0,40.4762,16.6667,69.7099,48.6486,37.6712,19.6201,11.1503,1.1601,5.704,9.5115,11.5743,15.6278,18.1436,22.2361,31.9585,27.5332,25.5652,23.2571,22.6976,21.726,0.0108,0.0273,0.0447,0.1209,0.2214,0.6097,0.0607,0.0792,0.0987,0.1799,0.277,0.5958,1.8771,1.7897,1.7023,1.8521,1.7015,1.7768,1.7851,1.7162,1.8541,1.7218,1.8366,1.7792,1.7597,1.6824,1.837,1.5928,1.732,1.8712,3.4227,3.1102,2.9831,2.9888,3.1433,3.532,1.1466,1.8336,0.0046,0.013,0.0085,48.4848,29.4192,0.7661,52.0693,1.8562,-254256588.5264,-223009371.0
2012-01-12,1.845,3223089.0,IAG.MC,1.823,1.7958,1.7911,1.7829,1.7642,1.7347,1.8347,1.8134,1.8024,1.7898,1.7809,1.7616,1.846,1.8337,1.8241,1.8078,1.7963,1.7486,1.8116,1.786,1.7653,1.7511,1.7701,1.7844,78.5485,70.7093,66.5732,59.5728,55.8451,50.2113,53.3271,30.0607,20.1808,9.3069,6.9246,12.6569,0.1,0.095,0.042,0.052,0.095,0.115,84.6154,109.224,125.9451,193.8304,192.6853,134.3898,-0.2083,-0.2083,-0.2083,-0.2083,-0.2083,-0.2083,57.0969,41.4187,33.1463,19.1455,11.6902,0.4227,1.0573,1.0543,1.0233,1.029,1.0543,1.0665,100.0,0.0,40.0,100.0,57.1429,100.0,78.5714,100.0,19.0476,100.0,38.0952,14.2857,75.389,54.5195,42.7912,22.6652,13.1624,0.2233,4.7948,8.6129,10.7917,15.1226,17.7766,22.0385,34.1701,29.2622,26.9357,23.9869,23.1656,21.9403,0.0072,0.0219,0.0383,0.1123,0.2109,0.5952,0.0514,0.0743,0.0956,0.1781,0.2748,0.5926,1.891,1.823,1.755,1.8817,1.7099,1.7958,1.7911,1.7107,1.8716,1.7164,1.8494,1.7829,1.7642,1.679,1.8494,1.5913,1.7347,1.8781,2.7203,2.7537,2.7483,2.8743,3.062,3.4863,1.15,1.8337,0.0071,0.0174,0.0102,75.7576,49.6212,0.9541,48.0514,1.74,-255062360.7764,-226232460.0
2012-01-13,1.886,4839658.0,IAG.MC,1.86,1.82,1.8021,1.7893,1.773,1.7392,1.8662,1.8435,1.8261,1.8036,1.7919,1.7686,1.8809,1.8678,1.8553,1.8299,1.8136,1.76,1.8407,1.8105,1.7731,1.7563,1.778,1.7867,87.33,78.2428,72.9231,63.4527,58.5317,51.5452,38.4418,25.1045,18.5405,9.229,6.8326,12.4324,0.111,0.121,0.077,0.089,0.186,0.189,75.6906,84.7393,105.3931,172.7257,187.5933,139.3879,0.1977,0.1977,0.1977,0.1977,0.1977,0.1977,74.6601,56.4856,45.8463,26.9054,17.0635,3.0905,1.0625,1.0686,1.0426,1.0495,1.1094,1.1114,100.0,0.0,20.0,100.0,42.8571,100.0,71.4286,100.0,14.2857,100.0,100.0,11.9048,8.6711,5.2798,8.6986,8.2161,4.9919,3.2278,21.8978,18.4989,17.6386,18.0881,19.4801,22.6646,18.4032,20.5612,20.9996,21.3265,21.5271,21.2472,0.0408,0.0535,0.0688,0.1403,0.2369,0.6171,0.0343,0.0595,0.0819,0.1654,0.2617,0.5785,1.8969,1.86,1.8231,1.9238,1.7162,1.82,1.8021,1.6975,1.9068,1.7042,1.8744,1.7893,1.773,1.6782,1.8679,1.5891,1.7392,1.8893,3.2941,3.0671,2.9559,2.9367,3.07,3.4379,1.1534,1.8343,0.0109,0.0238,0.013,95.8333,73.3586,1.362,56.2294,1.7412,-250222702.7764,-221392802.0
2012-01-16,1.876,2629108.0,IAG.MC,1.869,1.8462,1.8201,1.7961,1.7805,1.7441,1.8742,1.8621,1.8446,1.8152,1.8013,1.775,1.8834,1.8794,1.8704,1.845,1.8267,1.7698,1.8453,1.8311,1.7945,1.7613,1.7832,1.789,75.9544,72.5536,69.1834,61.8925,57.6337,51.2025,33.4402,24.7114,18.9576,9.6084,6.9365,12.1698,0.027,0.131,0.126,0.095,0.156,0.206,100.0,104.2228,109.2587,171.204,206.8887,163.6958,0.1111,0.1111,0.1111,0.1111,0.1111,0.1111,51.9089,45.1072,38.3668,23.7849,15.2673,2.405,1.0146,1.0751,1.072,1.0533,1.0907,1.1234,100.0,0.0,0.0,100.0,28.5714,100.0,64.2857,100.0,9.5238,100.0,100.0,9.5238,23.437,23.1391,21.4604,14.54,9.0155,1.4032,16.9786,16.0082,15.9247,17.2268,18.8927,22.3617,27.3733,25.6468,24.6273,23.0887,22.6368,21.7428,0.0272,0.0428,0.059,0.1302,0.2256,0.6024,0.0439,0.0686,0.0912,0.1746,0.2703,0.5857,1.9039,1.869,1.8341,1.9239,1.7685,1.8462,1.8201,1.7142,1.9261,1.7002,1.8919,1.7961,1.7805,1.6792,1.8817,1.59,1.7441,1.8982,2.8474,2.8505,2.8213,2.8785,3.0307,3.4196,1.1568,1.8347,0.0119,0.0278,0.0159,88.9444,86.8451,1.6467,57.8188,1.7441,-252121502.9986,-224021910.0
2012-01-17,1.885,2296389.0,IAG.MC,1.8823,1.8682,1.8373,1.8057,1.7892,1.7499,1.8822,1.8751,1.8608,1.827,1.8108,1.7815,1.889,1.8891,1.8832,1.8591,1.8395,1.7798,1.8539,1.8471,1.8127,1.7708,1.7902,1.7922,79.5505,74.629,70.758,62.7795,58.2392,51.4998,25.8085,20.2579,17.1872,9.4714,6.8449,11.9493,0.04,0.11,0.12,0.135,0.183,0.243,39.2157,77.0805,81.191,128.8829,166.6653,154.5089,-0.3846,-0.3846,-0.3846,-0.3846,-0.3846,-0.3846,59.101,49.258,41.516,25.559,16.4783,2.9996,1.0217,1.062,1.068,1.0771,1.1075,1.148,66.6667,33.3333,0.0,80.0,14.2857,85.7143,57.1429,92.8571,4.7619,95.2381,97.619,7.1429,10.545,2.4439,6.5651,7.6909,5.0129,2.9101,22.7525,19.647,18.5546,18.426,19.5803,22.5993,18.4118,20.6314,21.1621,21.4964,21.6469,21.3212,0.0361,0.0522,0.0686,0.1389,0.2328,0.606,0.0292,0.0549,0.0782,0.1621,0.2574,0.5717,1.8913,1.8823,1.8733,1.9036,1.8328,1.8682,1.8373,1.7338,1.9408,1.7034,1.908,1.8057,1.7892,1.685,1.8934,1.5933,1.7499,1.9065,2.8088,2.8213,2.8008,2.8572,3.004,3.3879,1.1602,1.8352,0.0123,0.0313,0.019,87.8353,90.871,2.1178,59.7144,1.749,-251591567.0755,-221725521.0
2012-01-18,1.868,3002784.0,IAG.MC,1.8763,1.872,1.8549,1.8126,1.7978,1.7545,1.875,1.875,1.8685,1.8353,1.818,1.787,1.8766,1.8836,1.883,1.8659,1.8476,1.7875,1.8558,1.848,1.8247,1.7755,1.7955,1.794,55.8747,63.3234,63.597,59.9412,56.6338,50.8997,29.4353,19.2746,15.6995,8.8789,6.5721,11.7698,-0.018,0.019,0.123,0.097,0.181,0.192,-100.0,-17.1821,37.9681,84.3502,118.1894,129.7074,-0.2885,-0.2885,-0.2885,-0.2885,-0.2885,-0.2885,11.7493,26.6469,27.1939,19.8825,13.2676,1.7995,0.9905,1.0103,1.0705,1.0548,1.1073,1.1146,33.3333,0.0,0.0,60.0,0.0,71.4286,50.0,85.7143,0.0,90.4762,95.2381,4.7619,36.6891,15.3413,6.7732,1.1755,1.1147,4.4067,26.6595,22.5873,20.8194,19.5453,20.2403,22.8334,12.348,16.5787,18.178,20.0102,20.6966,20.9059,0.0421,0.0598,0.0768,0.147,0.2397,0.6096,0.0195,0.0439,0.067,0.1505,0.2452,0.5581,1.8902,1.8763,1.8624,1.902,1.842,1.872,1.8549,1.7831,1.9266,1.7076,1.9177,1.8126,1.7978,1.6991,1.8966,1.5956,1.7545,1.9134,2.8175,2.8343,2.8202,2.8761,3.0195,3.4037,1.1636,1.8355,0.0107,0.0324,0.0217,75.6858,84.1552,2.2492,63.6562,1.7537,-250783125.2294,-224728305.0
2012-01-19,1.985,4680888.0,IAG.MC,1.9127,1.9,1.8849,1.8301,1.8096,1.7634,1.9293,1.9127,1.901,1.8583,1.835,1.7977,1.9591,1.9444,1.9332,1.9002,1.8747,1.8053,1.8912,1.8821,1.8696,1.806,1.813,1.8048,89.165,84.0762,79.9168,69.9954,63.8373,54.6271,39.5037,24.8452,19.2449,10.177,7.1365,11.5814,0.109,0.14,0.21,0.245,0.248,0.375,100.0,166.6667,173.007,164.2974,205.8953,212.7532,1.0,1.0,1.0,1.0,1.0,1.0,78.33,68.1525,59.8337,39.9907,27.6746,9.2543,1.0581,1.0759,1.1183,1.1408,1.1428,1.2329,100.0,66.6667,20.0,100.0,0.0,100.0,42.8571,100.0,0.0,100.0,100.0,2.381,59.6405,47.1276,40.5175,27.0522,18.4255,3.8587,11.6798,13.7941,14.5886,16.3793,18.077,21.7088,46.1989,38.3847,34.4631,28.5276,26.2433,23.4514,0.0281,0.0478,0.0658,0.1365,0.2283,0.5951,0.111,0.1331,0.1555,0.2378,0.3315,0.6428,2.0159,1.9127,1.8094,1.986,1.814,1.9,1.8849,1.7978,1.9719,1.7006,1.9597,1.8301,1.8096,1.6865,1.9328,1.5961,1.7634,1.9307,4.0346,3.494,3.2464,2.999,3.0301,3.2887,1.167,1.837,0.0164,0.0422,0.0258,82.5747,82.0319,2.5801,73.7341,1.7583,-246102237.2294,-220047417.0
2012-01-20,2.016,3759893.0,IAG.MC,1.9563,1.926,1.9087,1.8469,1.8224,1.775,1.981,1.9513,1.9338,1.8831,1.8537,1.8095,2.0095,1.9931,1.9782,1.9352,1.9034,1.8247,1.928,1.9142,1.9067,1.8356,1.8332,1.8236,91.6644,86.5894,82.3612,72.0006,65.4346,55.5432,50.7419,31.8935,23.9715,12.0031,7.9888,11.4832,0.131,0.13,0.167,0.235,0.268,0.486,91.6797,127.3107,163.5224,189.5949,230.1912,269.3619,0.8072,0.8072,0.8072,0.8072,0.8072,0.8072,83.3288,73.1788,64.7224,44.0011,30.8693,11.0863,1.0695,1.0689,1.0903,1.1319,1.1533,1.3176,100.0,33.3333,0.0,100.0,0.0,100.0,35.7143,100.0,0.0,100.0,100.0,0.0,73.2182,60.0868,52.3308,35.7424,25.0341,7.4579,7.6932,10.6175,12.0103,14.7928,16.9103,21.0557,49.758,42.5855,38.38,31.2493,28.2043,24.4495,0.0187,0.0383,0.0564,0.1268,0.2175,0.5809,0.121,0.1535,0.1802,0.2678,0.3627,0.6745,2.0838,1.9563,1.8289,2.0497,1.8023,1.926,1.9087,1.7887,2.0287,1.6893,2.0046,1.8469,1.8224,1.6744,1.9704,1.6066,1.775,1.9434,4.0207,3.5756,3.328,3.0361,3.0375,3.2591,1.1703,1.8388,0.0208,0.0518,0.031,85.1432,81.1346,2.8455,72.1934,1.7674,-243791941.5306,-216287524.0
