date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Lower Band 7,Real Upper Band 7,Real Middle Band 7,Real Upper Band 14,Real Middle Band 14,Real Lower Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2010-07-16,4.276,3835450.0,GRF.MC,4.3182,4.3317,4.3017,4.2719,4.3609,4.4335,4.3086,4.3229,4.3162,4.2887,4.3145,4.383,4.2978,4.3123,4.3081,4.2758,4.2545,4.2007,4.3066,4.316,4.3462,4.5091,4.5649,4.5693,32.9692,41.8566,43.4077,43.5465,43.0266,42.5966,26.9146,19.2796,17.9856,22.0581,26.6958,23.9414,-0.103,0.0355,0.031,-0.345,-0.196,-0.238,-100.0,-68.634,14.3487,32.1701,-31.2009,-68.2336,-0.4959,-0.4959,-0.4959,-0.4959,-0.4959,-0.4959,-34.0616,-16.2868,-13.1845,-12.907,-13.9467,-14.8068,0.9765,1.0084,1.0073,0.9253,0.9562,0.9473,33.3333,33.3333,60.0,0.0,71.4286,28.5714,21.4286,0.0,47.619,33.3333,73.8095,28.5714,33.6338,19.2698,16.9066,18.1,20.9433,23.8796,24.1943,24.3018,25.0322,26.3501,26.9752,27.4734,12.0155,16.4492,17.7921,18.2733,17.6328,16.8816,0.0829,0.1427,0.2135,0.5,0.8182,1.7701,0.0411,0.0966,0.1518,0.3467,0.5348,1.0877,4.2578,4.3182,4.3785,4.3317,4.265,4.3984,4.1904,4.413,4.3017,4.4053,4.2719,4.1386,4.6443,4.0774,4.3609,4.4335,4.7299,4.1371,2.6695,2.7466,2.8495,3.1696,3.3778,3.5876,5.263,6.3099,-0.0785,0.0146,-0.0639,69.7842,54.5096,-2.6322,47.133,4.6154,-64459591.6793,61661266.0
2010-07-19,4.323,4052990.0,GRF.MC,4.3147,4.3313,4.3174,4.2695,4.3541,4.4285,4.311,4.32,4.3216,4.2955,4.311,4.3779,4.3144,4.3189,4.3147,4.2821,4.2582,4.1993,4.3068,4.316,4.3446,4.5075,4.5611,4.5666,54.7954,52.6759,50.4344,46.4939,44.8302,43.4223,29.1544,19.2777,17.8314,21.7754,26.4219,23.9399,-0.0105,-0.002,0.11,-0.0335,-0.1425,-0.2075,-53.7604,-82.1678,-7.915,48.1291,-28.5969,-65.7701,0.6241,0.6241,0.6241,0.6241,0.6241,0.6241,9.5909,5.3518,0.8689,-7.0122,-10.3395,-13.1554,0.9976,0.9995,1.0261,0.9923,0.9681,0.9542,0.0,0.0,40.0,0.0,57.1429,14.2857,14.2857,0.0,42.8571,28.5714,71.4286,26.1905,33.6338,19.2698,16.9066,18.1,20.9433,23.8796,18.4857,21.1307,22.8306,25.3363,26.3325,27.1688,9.1805,14.3027,16.2272,17.5703,17.2127,16.6945,0.0552,0.1142,0.183,0.4643,0.7792,1.728,0.0274,0.0773,0.1301,0.322,0.5094,1.0618,4.2571,4.3147,4.3722,4.3313,4.2644,4.3982,4.2328,4.4021,4.3174,4.3979,4.2695,4.1412,4.634,4.0741,4.3541,4.4285,4.7252,4.1318,2.3039,2.4995,2.6489,3.0277,3.2596,3.5029,5.2536,6.3046,-0.0745,0.0159,-0.0586,59.1605,47.9845,-2.2782,53.18,4.6103,-61901321.3956,65714256.0
2010-07-20,4.254,2297946.0,GRF.MC,4.2843,4.3063,4.3194,4.2721,4.3442,4.4215,4.2807,4.2942,4.3057,4.2935,4.302,4.3698,4.2689,4.284,4.2887,4.2703,4.2498,4.192,4.2999,4.3073,4.3439,4.5052,4.5541,4.5619,31.9126,39.2671,41.5898,42.9487,42.7444,42.5029,41.6975,23.5424,19.7184,21.9227,26.3225,23.9743,-0.091,-0.125,0.0135,0.0355,-0.2075,-0.298,-100.0,-147.3981,-131.1262,-1.1327,-45.8828,-81.6925,-0.6882,-0.6882,-0.6882,-0.6882,-0.6882,-0.6882,-36.1747,-21.4657,-16.8204,-14.1025,-14.5113,-14.9943,0.9791,0.9715,1.0032,1.0084,0.9535,0.9345,100.0,33.3333,20.0,100.0,42.8571,0.0,7.1429,71.4286,38.0952,23.8095,69.0476,23.8095,66.7836,40.6014,31.0402,23.8377,24.3344,25.3865,27.1107,25.5949,25.6315,26.404,26.9501,27.4382,5.3993,10.8128,13.4885,16.2389,16.4009,16.3276,0.0918,0.1463,0.2119,0.4861,0.7971,1.7418,0.0183,0.0618,0.1115,0.299,0.4851,1.0365,4.2268,4.2843,4.3419,4.3063,4.236,4.3766,4.2415,4.3972,4.3194,4.3976,4.2721,4.1465,4.6229,4.0655,4.3442,4.4215,4.7202,4.1227,2.654,2.6879,2.7757,3.0913,3.3109,3.553,5.2436,6.2993,-0.0715,0.0121,-0.0593,44.5608,31.1883,-1.9786,49.6415,4.6052,-62766139.7827,63416310.0
2010-07-21,4.1665,3112900.0,GRF.MC,4.2478,4.2729,4.2967,4.2721,4.3226,4.4143,4.2217,4.2476,4.2675,4.2794,4.2858,4.3579,4.1882,4.2165,4.2336,4.2394,4.2277,4.1775,4.2798,4.2826,4.3265,4.5038,4.5275,4.556,17.785,27.978,33.0221,38.8982,40.2507,41.3651,54.8265,29.9239,22.9794,22.4444,26.3845,24.0436,-0.1095,-0.167,-0.1585,0.0,-0.4525,-0.2995,-100.0,-138.7029,-172.6964,-95.1701,-80.6859,-109.3925,-0.7559,-0.7559,-0.7559,-0.7559,-0.7559,-0.7559,-64.43,-44.0441,-33.9557,-22.2036,-19.4986,-17.2699,0.9744,0.9615,0.9634,1.0,0.902,0.9329,100.0,0.0,0.0,100.0,28.5714,100.0,0.0,64.2857,33.3333,19.0476,66.6667,21.4286,81.0847,55.4497,42.5454,29.2259,27.6238,26.8827,31.0994,28.4349,27.634,27.266,27.4628,27.6664,3.2485,8.1492,11.1382,14.933,15.5743,15.943,0.1167,0.1726,0.2371,0.5069,0.8147,1.7558,0.0122,0.0495,0.0956,0.2776,0.462,1.0118,4.1198,4.2478,4.3759,4.2729,4.1483,4.3975,4.165,4.4284,4.2967,4.3976,4.2721,4.1465,4.5824,4.0629,4.3226,4.4143,4.7227,4.106,3.0025,2.9131,2.9418,3.187,3.3903,3.6267,5.2328,6.294,-0.0704,0.0042,-0.0662,34.5726,24.5452,-1.8,41.5711,4.6003,-65400132.0904,60303410.0
2010-07-22,4.16,4356898.0,GRF.MC,4.1935,4.2359,4.2654,4.2719,4.306,4.4091,4.1778,4.21,4.2333,4.2644,4.271,4.3461,4.1577,4.1774,4.1956,4.2133,4.2078,4.1638,4.2266,4.2562,4.2917,4.5022,4.5083,4.5514,16.9489,27.2505,32.4429,38.6069,40.0684,41.281,66.9702,38.2385,27.9057,23.539,26.7054,24.1733,-0.163,-0.185,-0.219,-0.0025,-0.3485,-0.2185,-100.0,-122.7235,-157.3388,-182.2198,-123.4692,-137.3596,0.0712,0.0712,0.0712,0.0712,0.0712,0.0712,-66.1021,-45.499,-35.1142,-22.7862,-19.8633,-17.4381,0.9623,0.9574,0.95,0.9994,0.9227,0.9501,100.0,33.3333,20.0,100.0,14.2857,100.0,100.0,57.1429,100.0,14.2857,100.0,19.0476,91.2576,71.4971,57.4634,37.7687,33.1241,29.4924,44.7098,37.6069,34.3436,30.4566,29.4641,28.5996,2.0437,6.2503,9.2775,13.7575,14.8015,15.5722,0.1778,0.2381,0.3032,0.5707,0.8759,1.814,0.0081,0.0396,0.0819,0.2578,0.44,0.9877,4.1078,4.1935,4.2792,4.2359,4.1091,4.3627,4.1232,4.4077,4.2654,4.3981,4.2719,4.1457,4.5606,4.0515,4.306,4.4091,4.7269,4.0913,3.1867,3.0433,3.032,3.2173,3.4028,3.6303,5.2221,6.2886,-0.0706,-0.0007,-0.0714,24.9932,19.2462,-1.6724,44.2839,4.5953,-63553988.8701,55946512.0
2010-07-23,4.16,2181978.0,GRF.MC,4.1622,4.2127,4.2406,4.265,4.289,4.4022,4.1611,4.1847,4.2069,4.2495,4.2577,4.3345,4.1507,4.158,4.172,4.1928,4.191,4.1513,4.197,4.241,4.268,4.4935,4.4892,4.5454,16.9489,27.2505,32.4429,38.6069,40.0684,41.281,75.066,44.8902,32.1282,24.5554,27.0111,24.3,-0.094,-0.116,-0.1735,-0.0965,-0.357,-0.2905,-35.1779,-72.2598,-92.1435,-139.6665,-108.9224,-122.7966,0.1538,0.1538,0.1538,0.1538,0.1538,0.1538,-66.1021,-45.499,-35.1142,-22.7862,-19.8633,-17.4381,0.9779,0.9729,0.96,0.9773,0.921,0.9347,66.6667,0.0,0.0,80.0,0.0,85.7143,92.8571,50.0,95.2381,9.5238,97.619,16.6667,91.2576,71.4971,57.4634,37.7687,33.1241,29.4924,35.9068,33.3289,31.6271,29.3598,28.8028,28.3025,1.6413,5.5393,8.5436,13.262,14.4693,15.4105,0.1185,0.1904,0.2599,0.5299,0.8342,1.7708,0.0054,0.0317,0.0702,0.2394,0.419,0.9642,4.156,4.1622,4.1683,4.2127,4.0814,4.344,4.0941,4.3872,4.2406,4.4037,4.265,4.1263,4.5325,4.0456,4.289,4.4022,4.7286,4.0758,2.6453,2.7471,2.8221,3.0991,3.3151,3.5811,5.2115,6.2832,-0.0714,-0.0032,-0.0746,22.6038,24.0201,-1.5636,43.0387,4.5845,-62714766.5624,55946512.0
2010-07-26,4.175,2384472.0,GRF.MC,4.165,4.1831,4.2164,4.2568,4.2698,4.3933,4.1675,4.1721,4.1905,4.2375,4.2474,4.3239,4.1625,4.158,4.1645,4.1805,4.1794,4.1413,4.195,4.2199,4.2522,4.4831,4.4674,4.5378,33.2436,33.4866,35.9706,39.8132,40.7512,41.5686,76.1478,49.0912,35.2804,25.4172,27.2704,24.4167,0.0085,-0.148,-0.17,-0.1145,-0.4035,-0.375,93.8679,-38.3297,-61.8382,-102.8444,-96.5866,-111.7242,-0.1803,-0.1803,-0.1803,-0.1803,-0.1803,-0.1803,-33.5128,-33.0268,-28.0587,-20.3737,-18.4976,-16.8627,1.002,0.9658,0.9609,0.9733,0.9119,0.9176,33.3333,0.0,20.0,60.0,14.2857,71.4286,85.7143,42.8571,90.4762,4.7619,95.2381,14.2857,78.3113,65.8949,54.1938,36.6212,32.4582,29.202,28.1146,29.405,29.1065,28.3287,28.1796,28.0226,3.4197,6.0451,8.6466,13.1417,14.3691,15.3554,0.079,0.1524,0.2228,0.4921,0.7944,1.7287,0.0096,0.0313,0.0662,0.2283,0.4051,0.9473,4.1509,4.165,4.1791,4.1831,4.1113,4.2549,4.0924,4.3403,4.2164,4.4021,4.2568,4.1115,4.4803,4.0594,4.2698,4.3933,4.7235,4.063,2.2442,2.482,2.6189,2.9717,3.2155,3.518,5.2011,6.2778,-0.0721,-0.0029,-0.0751,26.4002,35.9342,-1.3823,44.2916,4.5739,-61190268.0706,58330984.0
2010-07-27,4.325,6729482.0,GRF.MC,4.22,4.1973,4.2234,4.2625,4.2557,4.3857,4.2475,4.2194,4.2177,4.2466,4.2524,4.3207,4.2811,4.2432,4.2266,4.2085,4.1959,4.1459,4.2528,4.2255,4.2537,4.4803,4.4618,4.5342,83.0697,67.8912,60.2108,50.3242,47.0819,44.3609,69.884,44.7172,32.0036,24.0764,26.6262,24.3241,0.165,0.071,0.049,0.08,-0.296,-0.3185,100.0,141.9633,80.0671,34.7216,34.1664,-46.4333,0.7474,0.7474,0.7474,0.7474,0.7474,0.7474,66.1393,35.7825,20.4215,0.6485,-5.8361,-11.2782,1.0397,1.0167,1.0115,1.0188,0.9359,0.9314,0.0,100.0,100.0,40.0,0.0,57.1429,78.5714,35.7143,85.7143,0.0,92.8571,11.9048,57.3565,27.2212,12.3427,6.6465,13.7405,20.5277,13.635,19.8669,22.3323,25.2174,26.2351,27.1262,50.3137,34.7283,28.6214,22.0742,19.8964,17.8862,0.0527,0.1219,0.191,0.4569,0.7566,1.6875,0.1944,0.2131,0.2447,0.4,0.5738,1.1127,4.071,4.22,4.369,4.1973,4.0691,4.3255,4.0823,4.3644,4.2234,4.4118,4.2625,4.1133,4.3992,4.1123,4.2557,4.3857,4.7071,4.0642,2.978,2.837,2.8243,2.9924,3.1753,3.4247,5.1923,6.2724,-0.0702,0.0076,-0.0626,37.8638,53.6369,-1.0992,53.7081,4.5635,-57860215.1221,65060466.0
2010-07-28,4.365,3361820.0,GRF.MC,4.2883,4.237,4.2294,4.2734,4.2561,4.378,4.32,4.2753,4.2531,4.2603,4.2623,4.3198,4.3517,4.3124,4.2852,4.2415,4.2175,4.1541,4.3026,4.2808,4.2557,4.476,4.4613,4.5313,86.9622,72.6132,64.4033,52.6966,48.6192,45.0778,66.5979,41.792,29.5532,22.7276,25.9659,24.2222,0.205,0.1985,0.042,0.152,0.0085,-0.322,74.1729,104.2359,118.1662,77.1059,97.4797,-18.7544,0.0476,0.0476,0.0476,0.0476,0.0476,0.0476,73.9243,45.2265,28.8067,5.3933,-2.7617,-9.8443,1.0493,1.0476,1.0097,1.0361,1.002,0.9313,0.0,100.0,100.0,20.0,100.0,42.8571,71.4286,28.5714,80.9524,0.0,90.4762,9.5238,60.0258,30.0911,14.8509,5.1922,12.7616,20.0447,9.6866,16.3656,19.5338,23.7361,25.2691,26.6652,38.7776,30.4543,26.3476,21.3929,19.5495,17.7602,0.0351,0.0975,0.1637,0.4243,0.7206,1.6473,0.1406,0.1814,0.2208,0.3824,0.5575,1.0972,4.1248,4.2883,4.4519,4.237,4.0585,4.4155,4.0696,4.3891,4.2294,4.4286,4.2734,4.1181,4.4008,4.1115,4.2561,4.378,4.6854,4.0706,2.769,2.7299,2.7423,2.925,3.1109,3.3698,5.1841,6.2669,-0.066,0.017,-0.049,54.2189,73.0856,-0.7975,55.5048,4.5534,-55779088.4554,68422286.0
2010-07-29,4.32,3164018.0,GRF.MC,4.3367,4.269,4.2388,4.2791,4.261,4.3716,4.3358,4.303,4.2758,4.2665,4.2681,4.3171,4.3389,4.324,4.3034,4.2574,4.2287,4.158,4.3059,4.2887,4.2578,4.4733,4.4591,4.5282,62.6538,60.1697,56.5787,49.8144,47.0062,44.4182,65.9197,40.3324,27.9825,21.3275,25.2718,24.1068,0.145,0.16,0.066,0.0795,0.1015,-0.271,47.4747,68.4182,91.0535,67.6554,86.8874,-17.128,-0.6053,-0.6053,-0.6053,-0.6053,-0.6053,-0.6053,25.3077,20.3394,13.1573,-0.3713,-5.9876,-11.1636,1.0347,1.0385,1.0155,1.0187,1.0241,0.941,0.0,100.0,100.0,0.0,100.0,28.5714,64.2857,21.4286,76.1905,47.619,88.0952,7.1429,64.5631,34.4941,18.5582,3.1271,11.3889,19.3763,6.9537,13.6458,17.2518,22.4511,24.4151,26.2516,32.292,28.0171,25.1141,21.0895,19.4225,17.7297,0.0234,0.078,0.1403,0.394,0.6863,1.6081,0.1087,0.1602,0.2042,0.3701,0.5459,1.0861,4.2964,4.3367,4.3769,4.269,4.1001,4.4379,4.067,4.4106,4.2388,4.4349,4.2791,4.1232,4.407,4.1149,4.261,4.3716,4.6721,4.071,2.5982,2.6465,2.6891,2.9015,3.0983,3.3762,5.1754,6.2615,-0.061,0.0198,-0.0413,70.0751,83.5029,-0.7445,54.1787,4.5434,-57943942.8765,65258268.0
2010-07-30,4.2765,4941926.0,GRF.MC,4.3205,4.2923,4.2545,4.2756,4.2662,4.3636,4.3057,4.3055,4.2852,4.2661,4.2695,4.3127,4.2984,4.3045,4.2957,4.2595,4.2312,4.1579,4.3034,4.2876,4.2593,4.4711,4.456,4.5237,44.5835,49.8478,49.7605,47.1307,45.4749,43.7838,47.6169,34.2589,24.5053,20.4186,24.7582,24.0247,-0.0485,0.1165,0.11,-0.0485,0.11,-0.3345,-100.0,0.5416,33.266,10.6798,23.0931,-44.9828,-0.4364,-0.4364,-0.4364,-0.4364,-0.4364,-0.4364,-10.833,-0.3044,-0.479,-5.7385,-9.0502,-12.4324,0.9888,1.028,1.0264,0.9888,1.0264,0.9275,0.0,66.6667,80.0,0.0,85.7143,14.2857,57.1429,14.2857,71.4286,42.8571,85.7143,4.7619,11.0114,9.965,3.642,8.6021,14.4859,20.6584,20.6074,20.3772,21.5698,24.2052,25.4559,26.7056,25.7074,24.8878,23.2003,20.3707,19.014,17.5608,0.0581,0.1049,0.1627,0.4083,0.6961,1.6123,0.0725,0.1281,0.1751,0.3436,0.5199,1.0602,4.2482,4.3205,4.3928,4.2923,4.1623,4.4223,4.0921,4.4169,4.2545,4.4293,4.2756,4.1219,4.4061,4.1263,4.2662,4.3636,4.656,4.0713,2.198,2.4076,2.5205,2.8177,3.0448,3.3614,5.1664,6.256,-0.0565,0.0182,-0.0383,76.7473,73.6534,-0.6412,57.1134,4.5336,-60369979.2765,60316342.0
2010-08-02,4.441,3373728.0,GRF.MC,4.3458,4.3455,4.2946,4.28,4.2795,4.3583,4.366,4.3551,4.3318,4.2882,4.2854,4.3163,4.4061,4.3841,4.3621,4.3024,4.2622,4.173,4.3117,4.3155,4.2935,4.4707,4.4553,4.5227,78.9772,72.3054,67.1994,56.643,51.72,46.7312,52.8126,36.5757,25.6407,19.5115,23.7437,23.8147,0.076,0.266,0.281,0.062,0.2785,-0.224,88.6564,109.1228,95.8882,109.3797,124.0491,12.529,0.779,0.779,0.779,0.779,0.779,0.779,57.9543,44.6108,34.3988,13.2861,3.4399,-6.5377,1.0174,1.0637,1.0675,1.0142,1.0669,0.952,100.0,100.0,100.0,0.0,100.0,0.0,50.0,100.0,66.6667,100.0,83.3333,2.381,63.2041,45.8427,32.453,7.7192,3.4537,15.2049,10.4989,14.1559,16.8531,21.698,23.8017,25.9098,46.5669,38.1211,33.0473,25.3281,22.2125,19.0706,0.0387,0.0839,0.1395,0.3792,0.6629,1.5739,0.1718,0.226,0.2735,0.4426,0.6187,1.1585,4.2066,4.3458,4.485,4.3455,4.2347,4.4563,4.1084,4.4809,4.2946,4.4483,4.28,4.1118,4.4299,4.129,4.2795,4.3583,4.6363,4.0803,2.7696,2.6699,2.6626,2.8106,2.9865,3.2568,5.1592,6.2505,-0.0497,0.0273,-0.0224,77.61,75.6736,-0.3319,63.2682,4.5241,-56996251.2765,63690070.0
2010-08-03,4.496,5622450.0,GRF.MC,4.4045,4.3797,4.3426,4.2916,4.2909,4.355,4.4411,4.4052,4.3822,4.317,4.3051,4.3227,4.4831,4.4564,4.4285,4.3508,4.2989,4.1923,4.352,4.3389,4.3361,4.4716,4.4568,4.5224,83.9675,76.6713,71.111,59.281,53.5862,47.6709,61.5675,41.6837,28.8453,19.4765,22.8439,23.5044,0.176,0.171,0.336,0.1625,0.2395,-0.1375,100.0,151.0663,154.8935,186.4865,217.9997,82.7438,0.4571,0.4571,0.4571,0.4571,0.4571,0.4571,67.935,53.3426,42.2219,18.5619,7.1724,-4.6583,1.0407,1.0395,1.0808,1.0375,1.0563,0.9703,66.6667,100.0,100.0,0.0,100.0,0.0,42.8571,100.0,61.9048,100.0,80.9524,0.0,79.0773,62.1156,48.0733,19.0212,4.8486,10.7817,7.0087,11.2501,14.3717,20.1749,22.751,25.3854,59.9879,48.1418,40.9822,29.6528,25.0696,20.4442,0.0258,0.0671,0.1196,0.3521,0.6314,1.5365,0.2211,0.2873,0.341,0.5175,0.6957,1.2374,4.218,4.4045,4.591,4.3797,4.2204,4.539,4.147,4.5383,4.3426,4.4924,4.2916,4.0909,4.4668,4.115,4.2909,4.355,4.623,4.087,2.732,2.6547,2.6436,2.7725,2.9393,3.2053,5.1526,6.245,-0.0408,0.0355,-0.0052,76.1287,79.0593,0.2085,62.351,4.055,-56101249.0316,69312520.0
2010-08-04,4.595,2892322.0,GRF.MC,4.5107,4.4257,4.4026,4.3095,4.3054,4.3635,4.5363,4.477,4.4452,4.3574,4.3328,4.3338,4.5798,4.5479,4.5133,4.4143,4.348,4.2195,4.46,4.3809,4.3978,4.4783,4.4635,4.5239,90.2295,82.7794,76.8967,63.5767,56.7462,49.3193,69.0908,46.9538,32.463,19.7971,22.1677,23.1513,0.3185,0.23,0.42,0.25,0.3055,0.3555,81.9168,105.6627,141.9436,189.769,227.6608,111.5312,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,80.4591,65.5588,53.7935,27.1534,13.4925,-1.3613,1.0745,1.0527,1.1006,1.0575,1.0712,1.0839,33.3333,100.0,100.0,60.0,100.0,0.0,35.7143,100.0,57.1429,100.0,78.5714,16.6667,84.1373,68.0341,54.1687,23.965,8.6434,8.6747,4.3516,8.5605,11.8741,18.4657,21.5291,24.7569,50.5147,45.0,39.9426,30.1058,25.603,20.8046,0.0172,0.0537,0.1025,0.3269,0.6013,1.4999,0.1999,0.2823,0.3448,0.533,0.7151,1.2604,4.3832,4.5107,4.6381,4.4257,4.1937,4.6577,4.1924,4.6129,4.4026,4.5635,4.3095,4.0555,4.5239,4.087,4.3054,4.3635,4.6387,4.0882,2.8702,2.7309,2.6835,2.7522,2.8944,3.1393,5.147,6.2395,-0.0294,0.0455,0.0161,82.7572,93.5388,0.5227,65.5796,4.0599,-53401748.4983,72204842.0
2010-08-05,4.5845,2901078.0,GRF.MC,4.5585,4.4786,4.4397,4.3315,4.3216,4.3676,4.5732,4.5299,4.4907,4.3941,4.3581,4.3441,4.5999,4.588,4.5616,4.4626,4.3888,4.2441,4.5033,4.4302,4.4286,4.4871,4.4705,4.5246,84.9508,80.0024,75.0372,62.8198,56.3192,49.1511,75.9734,52.6218,36.6825,20.5837,21.7816,22.7329,0.1435,0.2645,0.2595,0.3085,0.3395,0.1745,100.0,95.0549,117.3471,173.873,226.9757,138.1339,-0.3733,-0.3733,-0.3733,-0.3733,-0.3733,-0.3733,69.9016,60.0047,50.0744,25.6395,12.6385,-1.6978,1.0323,1.0612,1.06,1.0721,1.08,1.0396,0.0,100.0,100.0,40.0,100.0,0.0,28.5714,100.0,52.381,100.0,76.1905,14.2857,89.7386,75.2941,61.9997,30.81,14.0588,5.5794,3.0834,7.039,10.3554,17.3225,20.6854,24.3109,57.013,49.9431,44.1464,32.7497,27.4531,21.7415,0.0115,0.043,0.0878,0.3036,0.5727,1.4642,0.2122,0.3049,0.3745,0.574,0.76,1.3094,4.4697,4.5585,4.6473,4.4786,4.2465,4.7107,4.207,4.6725,4.4397,4.6211,4.3315,4.042,4.5682,4.075,4.3216,4.3676,4.6507,4.0845,2.7068,2.6631,2.6435,2.7305,2.8756,3.1279,5.1414,6.2341,-0.0172,0.049,0.0318,86.2063,86.0209,0.8339,60.6824,4.0707,-55554161.2079,69303764.0
2010-08-06,4.541,1738806.0,GRF.MC,4.5735,4.5315,4.4649,4.3471,4.3372,4.3713,4.5645,4.5507,4.516,4.422,4.3781,4.3522,4.5684,4.5813,4.5711,4.4903,4.4165,4.2632,4.5055,4.457,4.4383,4.4898,4.4744,4.5248,62.301,68.1609,67.1846,59.6511,54.5341,48.4498,60.2619,50.0696,36.8041,20.5701,21.128,22.3816,0.045,0.2645,0.176,0.218,0.328,0.1565,-41.1765,38.9465,60.9953,113.4572,157.1293,100.5726,-0.62,-0.62,-0.62,-0.62,-0.62,-0.62,24.602,36.3218,34.3692,19.3021,9.0682,-3.1005,1.01,1.0618,1.0403,1.0504,1.0779,1.0357,0.0,66.6667,80.0,20.0,85.7143,42.8571,21.4286,92.8571,47.619,95.2381,73.8095,11.9048,28.8389,39.8606,37.5333,20.3937,8.0568,7.9755,20.9421,17.0987,17.1097,20.11,22.3019,24.979,37.9162,39.7648,37.6706,30.4136,26.2105,21.2889,0.0782,0.1049,0.1458,0.3524,0.6159,1.4998,0.1415,0.2439,0.321,0.533,0.7238,1.2782,4.5267,4.5735,4.6203,4.5315,4.417,4.646,4.2318,4.6979,4.4649,4.6559,4.3471,4.0383,4.5956,4.0788,4.3372,4.3713,4.6593,4.0834,2.7394,2.7014,2.6808,2.7564,2.896,3.1482,5.1354,6.2286,-0.0057,0.046,0.0403,86.8577,81.0134,1.2204,56.4449,4.089,-56152310.4719,67564958.0
2010-08-09,4.544,2811562.0,GRF.MC,4.5565,4.5521,4.4969,4.3678,4.3517,4.3745,4.5497,4.5549,4.5358,4.4483,4.3969,4.3602,4.556,4.5754,4.5759,4.5127,4.441,4.2815,4.5195,4.4682,4.4541,4.4944,4.4779,4.5249,63.3129,68.562,67.4586,59.8016,54.6382,48.5017,49.7876,48.0278,36.9082,20.5575,20.5056,22.0386,-0.051,0.103,0.224,0.29,0.3035,0.1335,-63.5995,-13.8062,42.4699,88.7329,128.6765,90.2853,-0.0863,-0.0863,-0.0863,-0.0863,-0.0863,-0.0863,26.6257,37.124,34.9172,19.6033,9.2765,-2.9966,0.9889,1.0232,1.0519,1.0682,1.0716,1.0303,0.0,33.3333,60.0,0.0,71.4286,28.5714,14.2857,85.7143,42.8571,90.4762,71.4286,9.5238,28.8389,39.8606,37.5333,20.3937,8.0568,7.9755,16.3693,14.9773,15.6231,19.2862,21.7278,24.6863,29.637,34.8313,34.3975,29.1678,25.5357,21.0394,0.0521,0.0839,0.125,0.3272,0.5866,1.4641,0.0943,0.1951,0.2751,0.4949,0.6894,1.2478,4.5168,4.5565,4.5962,4.5521,4.4815,4.6227,4.2924,4.7013,4.4969,4.6876,4.3678,4.048,4.6205,4.0828,4.3517,4.3745,4.667,4.082,2.3349,2.4656,2.5148,2.6671,2.8291,3.1076,5.1294,6.2231,0.0048,0.0419,0.0467,76.9404,63.787,1.6162,59.6964,4.1067,-56172537.5367,70376520.0
