date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Middle Band 5,Real Upper Band 5,Real Lower Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Upper Band 21,Real Lower Band 21,Real Middle Band 21,Real Middle Band 42,Real Upper Band 42,Real Lower Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2016-08-09,42.95,488979.0,RACE.MI,42.7167,42.344,41.9629,40.8571,40.0314,38.4938,42.8,42.5533,42.3314,41.5424,40.8657,39.4457,42.9907,42.9881,42.9397,42.5522,41.9984,40.641,42.2716,41.8761,41.718,41.1268,40.4639,38.3517,88.4394,83.039,79.7178,71.6987,66.7409,58.4345,46.2821,35.1408,29.7086,16.2045,11.3061,7.8377,1.32,1.43,2.51,4.68,4.69,5.51,63.3334,91.1398,95.6832,128.5112,144.6654,192.2883,0.339,0.339,0.339,0.339,0.339,0.339,76.8788,66.0781,59.4355,43.3974,33.4817,16.869,1.0317,1.0344,1.0621,1.1223,1.1226,1.1472,0.0,66.6667,80.0,0.0,85.7143,28.5714,7.1429,92.8571,0.0,95.2381,23.8095,97.619,60.8146,44.4314,38.3278,24.1843,16.2721,4.8606,5.3495,8.1434,9.5856,13.6192,16.1294,19.9841,21.954,21.1659,21.5001,22.3079,22.3988,22.0261,0.1561,0.4466,0.7512,2.1172,3.7171,9.3837,0.6407,1.1608,1.685,3.4679,5.1619,10.3425,42.3057,42.7167,43.1276,42.344,43.3304,41.3576,43.5265,40.3992,41.9629,40.8571,38.2053,43.509,43.2316,36.8312,40.0314,38.4938,42.4835,34.5041,2.2651,2.5538,2.6068,2.5854,2.5554,2.61,28.8124,9.6679,0.9893,0.289,1.2784,87.2755,92.036,4.4306,68.4135,39.7927,12145203.3035,3513469.0
2016-08-10,43.05,514112.0,RACE.MI,42.9167,42.566,42.3271,41.15,40.2348,38.6479,42.9667,42.7887,42.6032,41.8348,41.1401,39.6576,43.1177,43.1693,43.1631,42.8486,42.3146,40.9196,42.6176,42.1147,42.1193,41.4506,40.7268,38.6051,89.7096,83.8943,80.3755,72.1036,67.0457,58.6093,49.1814,36.5565,30.7524,16.7404,11.5295,7.7643,0.6,1.11,2.55,4.1,4.27,6.47,68.4923,65.6712,80.7595,108.711,128.1048,176.3616,0.4194,0.4194,0.4194,0.4194,0.4194,0.4194,79.4191,67.7886,60.751,44.2071,34.0914,17.2185,1.0141,1.0265,1.063,1.1053,1.1101,1.1769,0.0,33.3333,60.0,0.0,71.4286,14.2857,0.0,85.7143,4.7619,90.4762,21.4286,95.2381,54.9799,42.2195,37.0156,23.7072,15.9978,4.7518,4.8363,7.5345,9.0482,13.1912,15.7749,19.7605,16.6488,18.5453,19.6834,21.3892,21.7835,21.7321,0.1241,0.3773,0.6639,1.986,3.5601,9.1803,0.4272,0.9287,1.4443,3.2202,4.9161,10.0963,42.6672,42.9167,43.1661,42.566,43.5878,41.5442,43.4962,41.1581,42.3271,41.15,38.4997,43.8003,43.6279,36.8417,40.2348,38.6479,42.8253,34.4705,1.9866,2.3264,2.4349,2.498,2.4966,2.5762,28.9547,9.7644,1.0561,0.2672,1.3233,89.3344,90.8527,4.5479,69.6976,40.2343,12476886.5122,4027581.0
2016-08-11,43.05,535546.0,RACE.MI,43.0167,42.85,42.5457,41.4329,40.4824,38.8007,43.0333,42.95,42.7839,42.0881,41.396,39.8624,43.1325,43.2367,43.2817,43.0749,42.5821,41.1776,42.8098,42.5304,42.3455,41.7131,41.109,38.8429,89.7096,83.8943,80.3755,72.1036,67.0457,58.6093,51.5117,37.7987,31.6967,17.2493,11.7473,7.6937,0.3,1.42,1.53,3.96,5.2,6.42,91.9992,60.703,66.4155,94.6488,116.3875,161.9976,0.1754,0.1754,0.1754,0.1754,0.1754,0.1754,79.4191,67.7886,60.751,44.2071,34.0914,17.2185,1.007,1.0341,1.0368,1.1013,1.1374,1.1753,0.0,0.0,40.0,0.0,57.1429,0.0,0.0,78.5714,0.0,85.7143,19.0476,92.8571,56.1723,42.7672,37.3621,23.8646,16.1017,4.8024,3.6275,6.596,8.2964,12.6744,15.3674,19.5152,12.9259,16.4537,18.1935,20.62,21.266,21.4842,0.0827,0.3018,0.5691,1.8441,3.3906,8.9617,0.2948,0.7529,1.248,3.0002,4.692,9.8659,42.9224,43.0167,43.1109,42.85,43.3061,42.3939,43.5954,41.496,42.5457,41.4329,38.8789,43.9868,43.9021,37.0627,40.4824,38.8007,43.1383,34.4631,1.7657,2.1259,2.2762,2.4141,2.4408,2.5464,29.0957,9.861,1.1136,0.2298,1.3434,91.4257,91.3885,4.5359,65.9692,40.6186,12786941.3386,4027581.0
2016-08-12,43.45,536578.0,RACE.MI,43.1833,43.05,42.7614,41.7271,40.7124,38.9564,43.25,43.15,43.01,42.357,41.6658,40.0786,43.4156,43.4681,43.5089,43.3439,42.8764,41.4525,43.0943,42.9391,42.6122,42.0065,41.4736,39.0941,94.8259,87.7538,83.3205,73.8397,68.3261,59.327,61.2431,41.9397,34.0312,18.083,12.1141,7.6637,0.5,1.0,1.51,4.12,4.83,6.54,100.0,166.6667,110.3424,101.2659,118.6447,160.5683,0.7115,0.7115,0.7115,0.7115,0.7115,0.7115,89.6518,75.5076,66.641,47.6795,36.6522,18.654,1.0116,1.0236,1.036,1.1048,1.1251,1.1772,33.3333,100.0,100.0,0.0,100.0,0.0,0.0,100.0,14.2857,100.0,16.6667,100.0,80.706,58.5041,48.0384,28.9211,19.4503,6.4315,2.703,5.7756,7.6222,12.2047,14.9963,19.2914,25.3157,22.0613,21.7157,22.1365,22.2386,21.9435,0.0551,0.2415,0.4878,1.7124,3.2291,8.7483,0.5165,0.9223,1.3897,3.1059,4.7886,9.951,42.8062,43.1833,43.5605,43.05,43.5061,42.5939,43.8447,41.6782,42.7614,41.7271,39.2623,44.192,44.2478,37.1769,40.7124,38.9564,43.4771,34.4358,1.5653,1.9244,2.1041,2.3066,2.3601,2.4914,29.2392,9.9579,1.166,0.2097,1.3757,91.6651,92.7542,4.2901,63.3567,40.9529,13240966.9721,4564159.0
2016-08-16,42.37,583152.0,RACE.MI,42.9567,42.974,42.8671,41.9164,40.9033,39.0902,42.8433,42.9233,42.9121,42.4428,41.8165,40.2374,42.685,42.9689,43.1606,43.2791,42.9369,41.6086,43.01,42.9179,42.6007,42.0326,41.5627,39.2308,31.4658,48.5158,56.5763,62.525,61.5468,56.6118,54.2193,36.2008,29.188,17.505,11.9424,7.5318,-0.68,-0.38,0.74,2.65,4.01,5.62,-95.5268,-137.9519,-55.0657,52.9626,80.0749,126.2965,-0.6182,-0.6182,-0.6182,-0.6182,-0.6182,-0.6182,-37.0685,-2.9684,13.1526,25.0499,23.0935,13.2237,0.9842,0.9911,1.0178,1.0667,1.1045,1.1529,100.0,66.6667,80.0,100.0,85.7143,0.0,0.0,92.8571,9.5238,95.2381,14.2857,97.619,40.1718,13.2448,0.1288,9.9916,8.5083,2.1237,30.9082,20.963,17.64,16.5289,17.6738,20.4533,13.1922,16.0594,17.6854,20.1986,20.9609,21.3409,0.8068,0.9632,1.1881,2.3601,3.8453,9.31,0.3443,0.7379,1.1912,2.8841,4.5605,9.714,42.065,42.9567,43.8483,42.974,43.6689,42.2791,43.5634,42.1709,42.8671,41.9164,39.703,44.1298,44.3418,37.4649,40.9033,39.0902,43.674,34.5065,2.0535,2.1688,2.2709,2.4071,2.4455,2.5643,29.3705,10.055,1.1926,0.1066,1.2992,83.6429,66.786,4.3499,61.8021,41.3081,12838060.1611,3981007.0
2016-08-17,42.6,506714.0,RACE.MI,42.8067,42.904,42.8886,42.0329,41.1067,39.2157,42.665,42.7987,42.8454,42.5339,41.9707,40.4006,42.5961,42.8083,43.0158,43.2715,43.0222,41.7731,42.9896,42.9075,42.6007,42.0572,41.673,39.3621,43.5208,53.9921,59.7835,63.7972,62.3814,57.0407,55.9049,35.2394,27.1461,16.4275,11.5565,7.3568,-0.45,-0.35,0.15,1.63,4.27,5.27,-68.1035,-108.1034,-138.1452,34.9229,64.7692,111.8352,-0.0485,-0.0485,-0.0485,-0.0485,-0.0485,-0.0485,-12.9583,7.9842,19.567,27.5945,24.7628,14.0815,0.9895,0.9919,1.0035,1.0398,1.1114,1.1412,100.0,33.3333,60.0,100.0,71.4286,0.0,28.5714,85.7143,4.7619,90.4762,11.9048,95.2381,59.276,31.394,14.8945,2.4198,3.8389,0.1817,32.4116,24.0248,20.261,17.8569,18.4919,20.7817,8.2871,12.5443,15.0078,18.7426,19.9684,20.8574,0.8978,1.1305,1.3784,2.5515,4.0222,9.4484,0.2296,0.5903,1.021,2.6781,4.3434,9.4828,41.8777,42.8067,43.7357,42.904,43.6621,42.1459,43.5399,42.2372,42.8886,42.0329,39.8597,44.206,44.4149,37.7984,41.1067,39.2157,43.8875,34.5439,2.1676,2.2093,2.2814,2.3958,2.4316,2.5473,29.5028,10.1522,1.2027,0.0402,1.2428,70.4655,51.8562,4.3642,60.2243,41.6135,13079117.0358,4487721.0
2016-08-18,42.69,299398.0,RACE.MI,42.5533,42.832,42.88,42.2421,41.3086,39.3212,42.6067,42.7273,42.7957,42.6215,42.1147,40.5622,42.6423,42.7637,42.9478,43.2762,43.1048,41.9326,42.9437,42.9,42.6013,42.1455,41.7804,39.4704,48.8064,56.2674,61.0953,64.3079,62.7139,57.2103,49.7189,32.3633,24.4909,15.595,11.2569,7.2013,-0.76,-0.36,-0.06,2.93,4.24,4.43,63.4147,-33.6034,-50.866,43.9949,68.1177,111.3349,-0.2319,-0.2319,-0.2319,-0.2319,-0.2319,-0.2319,-2.3872,12.5348,22.1907,28.6158,25.4278,14.4206,0.9825,0.9916,0.9986,1.0737,1.1103,1.1158,66.6667,0.0,40.0,80.0,57.1429,85.7143,21.4286,78.5714,0.0,85.7143,9.5238,92.8571,37.3469,20.8589,8.5601,4.7731,5.2657,0.8257,23.5956,20.3034,18.1172,16.9742,17.8958,20.4636,10.7635,13.2951,15.2601,18.6758,19.8853,20.8043,0.5986,0.9044,1.1815,2.3693,3.8307,9.2234,0.273,0.5922,0.9951,2.6068,4.2566,9.377,42.2838,42.5533,42.8228,42.832,43.5893,42.0747,43.54,42.22,42.88,42.2421,40.4548,44.0295,44.4573,38.1598,41.3086,39.3212,44.1007,34.5417,1.9808,2.0869,2.1823,2.3355,2.3879,2.5199,29.6347,10.2496,1.2005,-0.0088,1.1917,51.8534,36.9179,4.4269,61.9594,41.84,13118167.4773,4787119.0
2016-08-19,42.53,522464.0,RACE.MI,42.6067,42.728,42.82,42.3914,41.5114,39.4314,42.595,42.6267,42.7082,42.6599,42.2257,40.7115,42.5458,42.6469,42.8234,43.2295,43.1419,42.0647,42.9146,42.8814,42.5988,42.1817,41.8605,39.5769,39.059,50.6959,57.224,62.617,61.696,56.802,56.6217,35.6317,25.5903,15.0631,10.8602,7.0931,0.16,-0.52,-0.42,2.09,4.26,4.63,-92.5131,-101.7092,-115.6218,-1.219,44.33,92.5079,0.2632,0.2632,0.2632,0.2632,0.2632,0.2632,-21.882,1.3919,14.4479,25.2339,23.3919,13.604,1.0038,0.9879,0.9902,1.0517,1.1113,1.1222,100.0,0.0,20.0,100.0,42.8571,100.0,14.2857,71.4286,4.7619,80.9524,7.1429,90.4762,70.4273,48.7052,32.1863,8.1481,2.9264,2.6589,38.4099,29.8359,25.0796,20.3559,20.0609,21.4343,6.6649,10.2917,12.8662,17.2886,18.9201,20.3239,1.049,1.3735,1.6627,2.85,4.2983,9.6538,0.182,0.4738,0.853,2.4206,4.0539,9.1537,42.4757,42.6067,42.7376,42.728,43.4798,41.9762,43.5188,42.1212,42.82,42.3914,40.9077,43.8751,44.3882,38.6347,41.5114,39.4314,44.2877,34.5751,2.1406,2.1649,2.2269,2.3515,2.3992,2.5274,29.7636,10.3472,1.1854,-0.0602,1.1253,45.7471,48.4671,4.1732,64.7285,43.49,13563637.5583,4264655.0
2016-08-22,42.83,385038.0,RACE.MI,42.6833,42.604,42.7886,42.5579,41.6962,39.5562,42.7067,42.6607,42.7107,42.7184,42.3456,40.8695,42.7427,42.7486,42.8664,43.2567,43.2195,42.2131,42.9061,42.8778,42.6023,42.2493,41.9555,39.7107,60.9779,59.9829,62.4315,64.5017,62.8821,57.3861,46.3911,33.3677,24.2939,14.1371,10.3761,6.9495,0.23,-0.62,-0.22,2.33,3.88,5.24,43.4783,50.7388,-18.0084,28.2879,57.8327,97.9027,0.5479,0.5479,0.5479,0.5479,0.5479,0.5479,21.9558,19.9658,24.863,29.0035,25.7643,14.7723,1.0054,0.9857,0.9949,1.0575,1.0996,1.1394,66.6667,33.3333,0.0,80.0,28.5714,85.7143,7.1429,64.2857,0.0,76.1905,4.7619,88.0952,25.9297,24.3116,16.516,2.0982,0.694,1.0626,27.4175,24.9004,22.2245,19.2736,19.368,21.0842,16.1266,15.1608,15.9239,18.4814,19.6387,20.6408,0.6994,1.0988,1.4252,2.6465,4.0936,9.4239,0.4114,0.669,1.0211,2.5377,4.1508,9.2258,42.4382,42.6833,42.9285,42.604,42.9122,42.2958,43.4625,42.1146,42.7886,42.5579,41.498,43.6178,44.3833,39.0091,41.6962,39.5562,44.4855,34.6268,1.9852,2.0607,2.1389,2.2899,2.3501,2.4905,29.8943,10.4449,1.1652,-0.0809,1.0843,47.4457,56.9521,3.9431,66.1998,43.4716,13885384.7185,4649693.0
2016-08-23,43.13,434038.0,RACE.MI,42.83,42.756,42.8,42.6729,41.8886,39.6643,42.93,42.836,42.7961,42.7947,42.4759,41.0358,43.0388,42.9695,43.0195,43.3442,43.3325,42.3766,42.9444,42.9379,42.606,42.3137,42.075,39.8317,74.6528,67.6093,67.1037,66.3299,64.051,57.9684,39.0001,28.2292,21.6169,13.6511,10.1929,6.8218,0.44,0.76,0.08,1.61,4.04,4.54,100.0,150.1035,92.2587,93.4198,79.4054,105.6808,0.4746,0.4746,0.4746,0.4746,0.4746,0.4746,49.3056,35.2185,34.2074,32.6598,28.102,15.9367,1.0103,1.0179,1.0019,1.0388,1.1034,1.1176,33.3333,100.0,100.0,60.0,14.2857,71.4286,0.0,57.1429,0.0,71.4286,2.381,85.7143,24.2181,7.6755,5.5549,7.3342,6.5273,1.5862,20.3552,21.3348,20.0701,18.4212,18.8165,20.8029,33.3653,24.8822,22.431,21.3372,21.4444,21.4735,0.4662,0.8791,1.2216,2.4574,3.8987,9.1996,0.7642,1.0252,1.3653,2.8464,4.4432,9.4961,42.3401,42.83,43.3199,42.756,43.1804,42.3316,43.4937,42.1063,42.8,42.6729,41.7475,43.5982,44.3726,39.4046,41.8886,39.6643,44.7021,34.6265,1.7702,1.9107,2.016,2.2093,2.2878,2.4469,30.0267,10.5428,1.1449,-0.0811,1.0638,57.9053,68.2968,3.7839,63.9592,43.4534,13951593.9049,5083731.0
2016-08-24,43.05,468468.0,RACE.MI,43.0033,42.846,42.7429,42.7521,42.0657,39.815,43.04,42.934,42.8586,42.845,42.5815,41.1932,43.0756,43.0411,43.0775,43.3862,43.4104,42.5195,42.9735,42.9521,42.6191,42.3485,42.1644,40.0361,65.4746,63.5708,64.604,65.3632,63.4912,57.7528,41.0007,27.2405,20.9773,13.5919,10.1855,6.7363,0.52,0.45,-0.4,1.11,3.72,6.33,59.4057,90.4717,125.1409,99.4295,80.496,102.1504,0.0745,0.0745,0.0745,0.0745,0.0745,0.0745,30.9492,27.1415,29.2081,30.7263,26.9823,15.5056,1.0122,1.0106,0.9908,1.0265,1.0946,1.1724,0.0,100.0,100.0,40.0,100.0,57.1429,0.0,100.0,0.0,100.0,0.0,100.0,45.0019,23.2857,17.1396,12.8216,10.0376,3.2299,12.5993,16.6008,17.006,17.1219,17.9609,20.3596,33.2179,26.6787,24.0413,22.1583,21.9689,21.7187,0.3108,0.7033,1.0471,2.2819,3.713,8.9805,0.8195,1.1302,1.4802,2.9531,4.5416,9.58,42.7497,43.0033,43.257,42.846,43.2903,42.4017,43.2552,42.2305,42.7429,42.7521,41.9046,43.5997,44.314,39.8174,42.0657,39.815,44.8701,34.7599,1.9102,1.9681,2.0431,2.2113,2.2869,2.445,30.1569,10.6409,1.1218,-0.0925,1.0293,66.8265,75.2306,3.4499,57.8406,41.65,13782147.3539,4615263.0
2016-08-25,42.8,415056.0,RACE.MI,42.9933,42.868,42.8043,42.8357,42.2124,39.9836,42.9383,42.9187,42.8729,42.8513,42.6483,41.3321,42.8909,42.935,42.9991,43.3495,43.4283,42.628,42.972,42.9497,42.6302,42.372,42.209,40.2563,41.5371,51.5442,56.8794,62.3072,61.721,57.0734,28.2502,22.1023,17.9878,12.9669,9.9429,6.6037,-0.03,0.11,0.43,1.17,3.08,7.08,-100.0,-5.8674,11.1655,-1.7812,49.4887,85.9398,-0.1408,-0.1408,-0.1408,-0.1408,-0.1408,-0.1408,-16.9259,3.0884,13.7587,24.6143,23.442,14.1469,0.9993,1.0026,1.0101,1.0281,1.0775,1.1982,0.0,66.6667,80.0,20.0,85.7143,42.8571,0.0,92.8571,0.0,95.2381,16.6667,97.619,2.7493,1.5493,0.0506,4.8416,5.0915,1.1641,24.5137,22.7519,21.169,19.0205,19.1496,20.8746,23.2018,22.0576,21.1905,20.956,21.2042,21.3663,0.5772,0.9326,1.2675,2.4889,3.9062,9.1367,0.5463,0.9041,1.2688,2.7422,4.3253,9.3519,42.7122,42.9933,43.2744,42.868,43.2895,42.4465,43.2164,42.3922,42.8043,42.8357,42.2602,43.4113,44.2182,40.2065,42.2124,39.9836,44.9527,35.0144,1.8339,1.9154,1.9985,2.1838,2.2697,2.4402,30.2833,10.7391,1.0915,-0.121,0.9705,71.2368,70.183,3.0439,64.8833,41.6704,13858141.8762,4200207.0
2016-08-26,43.02,271848.0,RACE.MI,42.9567,42.966,42.8643,42.8764,42.31,40.1462,42.9517,42.9693,42.9268,42.8759,42.7217,41.4733,42.987,42.9951,43.0388,43.367,43.4762,42.7469,42.9736,42.957,42.6537,42.3879,42.2463,40.4687,60.5671,59.891,61.594,63.9064,62.6824,57.5239,22.3028,18.7865,16.113,12.537,9.7744,6.4884,-0.11,0.49,0.42,0.57,2.05,6.83,-16.0802,-1.5082,35.3168,28.9227,58.0136,86.3822,0.1,0.1,0.1,0.1,0.1,0.1,21.1343,19.782,23.188,27.8128,25.3647,15.0478,0.9974,1.0115,1.0099,1.0134,1.05,1.1887,66.6667,33.3333,60.0,0.0,71.4286,28.5714,64.2857,85.7143,19.0476,90.4762,14.2857,95.2381,10.408,5.5234,4.8646,6.9488,6.4048,1.7628,16.9536,18.7495,18.6282,17.9844,18.4836,20.5382,20.8927,20.9418,20.5332,20.6705,21.0133,21.2752,0.3848,0.7461,1.0864,2.3111,3.7202,8.9192,0.4742,0.8333,1.1975,2.6563,4.2294,9.2393,42.7338,42.9567,43.1796,42.966,43.2236,42.7084,43.262,42.4666,42.8643,42.8764,42.3362,43.4166,44.2633,40.3567,42.31,40.1462,45.0548,35.2376,1.7587,1.8499,1.9367,2.1337,2.228,2.4087,30.4107,10.8375,1.0594,-0.1285,0.931,68.6055,60.403,2.6074,64.3928,41.6906,13990181.7564,4472055.0
2016-08-29,43.25,504208.0,RACE.MI,43.0233,43.05,42.9443,42.9121,42.4762,40.3229,43.0983,43.064,43.0232,42.9257,42.8071,41.6177,43.1918,43.1523,43.1605,43.4312,43.5518,42.8765,42.9891,42.9831,42.7016,42.4066,42.3723,40.7144,73.8933,67.2608,66.1131,65.552,63.6836,57.9959,28.6041,19.7594,16.3121,12.5437,9.7838,6.4148,0.2,0.42,0.56,0.5,3.49,7.42,100.0,71.5533,82.8459,96.1913,80.8852,90.8558,-0.2174,-0.2174,-0.2174,-0.2174,-0.2174,-0.2174,47.7867,34.5216,32.2261,31.1039,27.3671,15.9918,1.0046,1.0098,1.0131,1.0117,1.0878,1.2071,33.3333,0.0,40.0,0.0,57.1429,14.2857,57.1429,78.5714,14.2857,85.7143,11.9048,92.8571,41.2066,23.651,17.5063,12.6312,9.9722,3.3977,11.6441,15.4095,16.3688,17.0013,17.8414,20.2092,27.9661,24.9564,23.3162,21.9172,21.7938,21.6308,0.2565,0.5969,0.9312,2.146,3.543,8.7068,0.6161,0.9667,1.3264,2.7666,4.328,9.3193,42.6559,43.0233,43.3908,43.05,43.3464,42.7536,43.3917,42.4968,42.9443,42.9121,42.3447,43.4796,44.0994,40.853,42.4762,40.3229,45.1304,35.5153,1.698,1.7912,1.8791,2.0847,2.1866,2.3768,30.5391,10.936,1.0291,-0.1214,0.9077,63.4169,59.6646,2.2427,65.2003,41.7106,14129021.1109,4976263.0
2016-08-30,43.4,498864.0,RACE.MI,43.2233,43.104,43.0686,42.9443,42.6171,40.4836,43.2867,43.1807,43.1371,42.9908,42.8911,41.7608,43.37,43.3164,43.3003,43.5135,43.6379,43.0088,43.1717,43.007,42.8172,42.4261,42.4841,40.9308,80.3798,71.526,68.8976,66.6208,64.3388,58.3054,37.6295,22.5513,17.5363,12.7995,9.8988,6.3675,0.6,0.27,0.87,0.45,2.96,6.75,100.0,118.4816,129.5374,143.4615,111.4042,95.8636,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,-0.2286,60.7597,43.0521,37.7953,33.2416,28.6775,16.6109,1.014,1.0063,1.0205,1.0105,1.0732,1.1842,0.0,100.0,100.0,40.0,100.0,0.0,50.0,100.0,9.5238,100.0,9.5238,100.0,55.6804,33.7191,24.8818,16.1247,12.1976,4.4296,8.96,13.4935,15.014,16.3862,17.4357,20.0,31.4734,27.2225,24.9603,22.6866,22.2801,21.854,0.171,0.4775,0.7982,1.9927,3.3743,8.4995,0.6008,0.9633,1.3269,2.7589,4.3119,9.2874,42.9108,43.2233,43.5359,43.104,43.5152,42.6928,43.4673,42.6698,43.0686,42.9443,42.3234,43.5651,44.0057,41.2286,42.6171,40.4836,45.2403,35.7269,1.466,1.6307,1.7499,2.0015,2.1236,2.3364,30.6677,11.0346,1.0015,-0.1104,0.8911,62.2986,66.8281,1.9096,60.9218,41.7304,13801202.3866,5475127.0
2016-08-31,43.2,550256.0,RACE.MI,43.2833,43.134,43.1214,42.955,42.7457,40.6252,43.275,43.2127,43.17,43.0249,42.9441,41.8871,43.2721,43.2875,43.2976,43.5235,43.6724,43.1118,43.1735,43.0114,42.8358,42.4322,42.5492,41.0868,53.6968,58.7662,61.0891,63.7793,62.7538,57.7244,27.6155,20.3362,16.5856,12.6261,9.8455,6.2889,0.18,0.15,0.37,0.15,2.7,5.95,-12.2304,50.2076,66.1799,87.2852,93.5294,86.8138,-0.4898,-0.4898,-0.4898,-0.4898,-0.4898,-0.4898,7.3937,17.5323,22.1782,27.5586,25.5076,15.4488,1.0042,1.0035,1.0086,1.0035,1.0667,1.1597,0.0,66.6667,80.0,20.0,85.7143,0.0,42.8571,92.8571,4.7619,95.2381,7.1429,97.619,7.5875,11.4754,10.8812,10.3714,8.7798,3.0644,19.5184,18.4282,18.1136,17.6568,18.1998,20.3145,22.7236,23.2059,22.5369,21.7431,21.7031,21.5989,0.344,0.612,0.9141,2.0804,3.4436,8.5271,0.4005,0.7707,1.1374,2.5619,4.1065,9.0663,43.1134,43.2833,43.4533,43.134,43.5469,42.7211,43.4753,42.7676,43.1214,42.955,42.3221,43.5879,43.7816,41.7099,42.7457,40.6252,45.3425,35.9079,1.36,1.5375,1.6689,1.9482,2.0858,2.3183,30.793,11.1334,0.9716,-0.1196,0.852,65.1499,68.9568,1.5014,54.2123,41.75,13453082.4814,4924871.0
2016-09-01,42.83,509147.0,RACE.MI,43.1433,43.14,43.0786,42.9393,42.8081,40.764,43.0483,43.1113,43.0971,43.0082,42.9518,41.9897,42.9521,43.0594,43.1281,43.4332,43.6328,43.1719,43.1141,43.0102,42.8356,42.436,42.5595,41.2018,27.9499,41.6033,49.0827,58.7841,59.888,56.6545,28.8154,18.4775,14.8376,11.9842,9.6006,6.1728,-0.42,0.03,-0.3,-0.22,1.31,5.83,-100.0,-36.3319,-6.1734,40.6704,62.5927,77.4463,-0.4,-0.4,-0.4,-0.4,-0.4,-0.4,-44.1003,-16.7933,-1.8345,17.5683,19.7759,13.309,0.9903,1.0007,0.993,0.9949,1.0316,1.1576,0.0,33.3333,60.0,0.0,71.4286,28.5714,35.7143,85.7143,0.0,90.4762,4.7619,95.2381,31.2151,11.0429,4.3493,3.6395,4.7027,1.4111,25.1526,21.946,20.5487,18.7586,18.8638,20.5711,13.1854,17.5811,18.8357,20.1757,20.7255,21.1599,0.5093,0.7696,1.0636,2.2118,3.5597,8.6041,0.267,0.6165,0.9749,2.3789,3.911,8.8504,42.6711,43.1433,43.6156,43.14,43.5338,42.7462,43.4864,42.6707,43.0786,42.9393,42.3057,43.5728,43.6871,41.9291,42.8081,40.764,45.3887,36.1394,1.576,1.6375,1.7264,1.9664,2.0982,2.3299,30.9134,11.2323,0.9337,-0.1516,0.7822,63.9494,56.0632,1.3055,46.5938,41.7694,12943935.4814,4415724.0
