date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Down 3,Aroon Up 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Down 21,Aroon Up 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Upper Band 7,Real Lower Band 7,Real Middle Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD,MACD_Signal,MACD_Hist,SlowK,SlowD,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2014-11-14,4.18,760961.0,FBK.MI,4.1887,4.1932,4.1637,4.1289,4.109,4.1246,4.186,4.1899,4.1815,4.1534,4.1355,4.1089,4.1868,4.1946,4.1961,4.1789,4.1578,4.1404,4.1776,4.1503,4.0981,4.0896,4.1332,4.0623,53.5042,59.8958,59.4568,55.9841,54.5459,52.8013,19.7316,15.822,12.6529,12.2619,11.7324,7.608,-0.02,0.058,0.054,0.11,0.308,0.0,-40.0,10.8025,48.48,94.8701,107.0328,52.9552,0.4118,0.4118,0.4118,0.4118,0.4118,0.4118,7.0084,19.7915,18.9137,11.9682,9.0919,5.6026,0.9952,1.0141,1.0131,1.027,1.0795,1.0,66.6667,100.0,0.0,100.0,100.0,14.2857,21.4286,100.0,0.0,23.8095,50.0,9.5238,6.0942,9.7009,5.4789,2.0662,3.1004,5.9252,8.2441,10.4259,12.295,15.5282,16.7845,19.3674,9.3141,12.6661,13.7204,14.8995,15.775,17.2007,0.0123,0.0331,0.0626,0.1901,0.3217,0.7561,0.0139,0.0402,0.0699,0.1824,0.3024,0.6715,4.2019,4.1887,4.1755,4.1932,4.1781,4.2083,4.2638,4.0636,4.1637,4.1289,4.0171,4.2406,3.9795,4.2386,4.109,4.1246,3.9235,4.3257,1.1912,1.5176,1.7408,2.0924,2.1865,2.2376,2.3384,0.4906,0.0273,0.0148,0.0125,89.7979,95.1531,1.5063,62.881,3.8878,28201151.6835,41968801.0
2014-11-17,4.28,3200033.0,FBK.MI,4.2167,4.2092,4.1954,4.1457,4.1233,4.1265,4.2317,4.2188,4.2106,4.1735,4.1511,4.1161,4.2574,4.2458,4.238,4.2083,4.1815,4.1545,4.2032,4.1785,4.1582,4.11,4.1439,4.064,88.15,79.6851,73.6457,63.2481,59.5061,55.4425,41.829,25.9853,17.9502,12.8735,11.7331,7.4546,0.084,0.08,0.222,0.236,0.3,0.078,100.0,166.6667,195.4343,156.1866,183.3578,109.6517,0.8406,0.8406,0.8406,0.8406,0.8406,0.8406,76.2999,59.3702,47.2913,26.4963,19.0123,10.8851,1.02,1.019,1.0547,1.0584,1.0754,1.0186,33.3333,100.0,0.0,100.0,100.0,0.0,14.2857,100.0,0.0,100.0,47.619,7.1429,86.0238,66.6387,49.7338,20.8244,11.7471,1.1663,3.4556,6.7531,9.3422,13.8472,15.6049,18.6907,45.9939,33.7315,27.8286,21.1313,19.7591,19.1318,0.0082,0.0265,0.0537,0.1765,0.3064,0.7381,0.1093,0.1321,0.1599,0.2694,0.388,0.7556,4.3066,4.2167,4.1267,4.2092,4.1371,4.2813,4.2811,4.1097,4.1954,4.1457,4.0199,4.2715,3.9878,4.2588,4.1233,4.1265,3.9212,4.3318,1.8504,1.8305,1.9179,2.1278,2.1873,2.2101,2.3578,0.5,0.0358,0.019,0.0168,86.0349,90.7658,1.824,73.3798,3.8942,30473638.8864,45168834.0
2014-11-18,4.31,1965470.0,FBK.MI,4.2567,4.2312,4.2223,4.1629,4.1381,4.1268,4.2783,4.2524,4.2392,4.1954,4.168,4.1246,4.3032,4.2891,4.2773,4.2392,4.2071,4.1703,4.2392,4.2122,4.206,4.1318,4.1565,4.0652,91.1256,82.8572,76.5215,65.1085,60.8518,56.1959,57.3508,34.8632,23.0679,13.6519,11.833,7.3304,0.12,0.11,0.188,0.24,0.31,0.014,85.6031,116.8204,155.0167,169.4966,201.3048,144.7175,0.3846,0.3846,0.3846,0.3846,0.3846,0.3846,82.2513,65.7145,53.043,30.217,21.7036,12.3917,1.0286,1.0262,1.0456,1.059,1.0775,1.0033,0.0,100.0,40.0,100.0,100.0,0.0,7.1429,100.0,0.0,100.0,45.2381,4.7619,88.3945,70.3747,53.7739,23.7703,13.8318,2.239,2.3154,5.4073,8.0649,12.9911,14.9801,18.32,37.5861,31.0971,26.8284,21.093,19.7893,19.1592,0.0055,0.0212,0.046,0.1639,0.2918,0.7206,0.0889,0.1217,0.1531,0.2661,0.3855,0.7536,4.3678,4.2567,4.1455,4.2312,4.1248,4.3376,4.3165,4.1281,4.2223,4.1629,4.0189,4.3068,3.9924,4.2838,4.1381,4.1268,3.9204,4.3333,1.8282,1.8162,1.891,2.0913,2.1548,2.1855,2.3773,0.5093,0.0445,0.0241,0.0203,87.5326,87.7884,1.8533,77.6812,3.9063,32136728.8864,47134304.0
2014-11-19,4.44,2732796.0,FBK.MI,4.3433,4.28,4.2566,4.1904,4.1567,4.132,4.37,4.322,4.2936,4.2324,4.1955,4.1392,4.4139,4.3828,4.3583,4.296,4.2517,4.1969,4.3285,4.2933,4.2849,4.1856,4.1833,4.0716,96.6286,90.7126,84.8689,71.7757,65.9938,59.2539,70.3563,45.2063,30.4072,15.7731,12.6513,7.4129,0.26,0.244,0.24,0.386,0.39,0.218,100.0,138.9108,172.5567,242.4054,268.121,229.0578,0.8219,0.8219,0.8219,0.8219,0.8219,0.8219,93.2571,81.4252,69.7379,43.5514,31.9876,18.5077,1.0622,1.0582,1.0571,1.0952,1.0963,1.0516,33.3333,100.0,20.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,42.8571,100.0,96.3671,86.5788,74.4431,43.3483,29.017,10.7937,1.2019,3.6877,6.2107,11.5516,13.8872,17.6489,64.9662,51.2662,42.3919,29.2295,25.2411,21.9199,0.0036,0.0169,0.0394,0.1522,0.2779,0.7034,0.1972,0.2354,0.2692,0.3851,0.5052,0.8736,4.4822,4.3433,4.2044,4.28,4.0911,4.4689,4.4326,4.0806,4.2566,4.1904,4.0001,4.3808,3.9676,4.3457,4.1567,4.132,3.9062,4.3578,2.2792,2.0681,2.0432,2.12,2.1487,2.1493,2.3979,0.5188,0.0611,0.0315,0.0296,92.6437,88.737,2.0372,77.8025,3.9227,34345427.0234,49867100.0
2014-11-20,4.392,1312010.0,FBK.MI,4.3807,4.3204,4.284,4.2079,4.171,4.136,4.3943,4.3593,4.3275,4.2593,4.2169,4.1513,4.4121,4.4042,4.388,4.3292,4.2818,4.2171,4.3381,4.313,4.3035,4.2047,4.1964,4.0757,71.9264,74.8768,73.5973,66.7072,62.7961,57.7295,69.791,49.8132,34.7847,17.3103,13.2546,7.4562,0.112,0.202,0.192,0.244,0.3,0.166,35.3896,74.1691,98.7624,162.1106,200.8091,200.7713,-0.2697,-0.2697,-0.2697,-0.2697,-0.2697,-0.2697,43.8529,49.7536,47.1945,33.4144,25.5922,15.459,1.0262,1.0482,1.0457,1.0588,1.0733,1.0393,0.0,100.0,0.0,100.0,100.0,28.5714,28.5714,100.0,28.5714,100.0,40.4762,100.0,68.6604,68.241,61.0498,37.2946,25.3202,9.2327,6.4229,6.5185,7.726,11.6542,13.7567,17.4175,34.5663,34.5312,31.945,25.5171,23.0852,20.9609,0.0244,0.0355,0.0558,0.1633,0.2867,0.7087,0.1315,0.1883,0.2307,0.3576,0.4811,0.8528,4.488,4.3807,4.2733,4.3204,4.1396,4.5012,4.4754,4.0926,4.284,4.2079,3.9931,4.4226,3.9596,4.3823,4.171,4.136,3.8982,4.3737,2.887,2.4831,2.3494,2.2796,2.2617,2.2176,2.4179,0.5283,0.0696,0.0391,0.0305,89.2629,89.813,2.0942,72.6269,3.9493,34596035.6751,48555090.0
2014-11-21,4.47,1370908.0,FBK.MI,4.434,4.3784,4.3231,4.2331,4.1848,4.1412,4.439,4.4092,4.374,4.2942,4.2441,4.1668,4.4651,4.4556,4.4391,4.3748,4.3211,4.243,4.3637,4.355,4.3411,4.2448,4.213,4.0822,82.704,81.4534,78.908,70.3689,65.6371,59.4654,71.2389,54.1938,38.9943,18.9326,13.933,7.5292,0.16,0.29,0.274,0.354,0.29,0.222,100.0,91.3978,104.7045,159.0343,206.0726,234.1192,0.8491,0.8491,0.8491,0.8491,0.8491,0.8491,65.408,62.9068,57.8161,40.7379,31.2741,18.9307,1.0371,1.0694,1.0653,1.086,1.0694,1.0523,0.0,100.0,20.0,100.0,100.0,14.2857,21.4286,100.0,23.8095,100.0,38.0952,100.0,74.1347,71.7159,64.2519,40.0223,27.5014,10.5241,4.5296,5.2442,6.5965,10.7764,13.0593,16.9648,30.495,31.8381,30.3092,25.1584,22.967,20.9555,0.0163,0.0284,0.0478,0.1517,0.273,0.6918,0.1097,0.1726,0.2198,0.3541,0.4802,0.8545,4.4982,4.434,4.3698,4.3784,4.2322,4.5246,4.5372,4.109,4.3231,4.2331,3.9866,4.4797,3.9379,4.4316,4.1848,4.1412,3.8846,4.3978,2.6816,2.4261,2.3174,2.2492,2.2293,2.1834,2.4384,0.5378,0.0817,0.0477,0.034,88.8513,90.2526,2.2188,73.8698,3.9802,35553084.6562,49925998.0
2014-11-24,4.488,1590352.0,FBK.MI,4.45,4.42,4.3657,4.2609,4.2026,4.1475,4.466,4.4457,4.4152,4.3282,4.2716,4.183,4.4931,4.4901,4.4776,4.4151,4.358,4.2687,4.3725,4.3852,4.3775,4.2874,4.2396,4.0903,84.7328,82.7555,79.9916,71.1573,66.2613,59.8551,73.1217,58.0293,42.8159,20.5283,14.6266,7.6146,0.048,0.208,0.298,0.388,0.374,0.264,66.5138,90.544,87.6063,134.4633,176.1175,228.1793,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,69.4657,65.5111,59.9831,42.3146,32.5227,19.7102,1.0108,1.0486,1.0711,1.0946,1.0909,1.0625,33.3333,100.0,0.0,100.0,100.0,0.0,14.2857,100.0,19.0476,100.0,35.7143,100.0,76.8873,73.3713,65.7453,41.2729,28.4982,11.1129,3.2344,4.2939,5.714,10.039,12.4586,16.5653,24.7538,27.9564,27.6477,24.1496,22.3898,20.7073,0.0109,0.0227,0.041,0.1408,0.26,0.6753,0.0831,0.1481,0.1984,0.3388,0.4673,0.8442,4.5333,4.45,4.3667,4.42,4.2922,4.5478,4.5754,4.156,4.3657,4.2609,3.994,4.5277,3.9265,4.4786,4.2026,4.1475,3.871,4.4241,2.4936,2.3609,2.2839,2.2329,2.2165,2.1738,2.4589,0.5474,0.0917,0.0565,0.0352,89.3733,89.1625,2.5982,76.3811,4.0156,36878377.9895,51516350.0
2014-11-25,4.45,3858320.0,FBK.MI,4.4693,4.448,4.4043,4.284,4.2207,4.1527,4.466,4.4557,4.4363,4.3534,4.2941,4.197,4.4703,4.4841,4.4833,4.4373,4.3829,4.289,4.3807,4.3924,4.3911,4.3078,4.2606,4.096,61.7832,69.8196,71.0072,67.0985,63.6963,58.6359,77.7192,62.4818,47.0192,22.4182,15.5078,7.7642,0.058,0.14,0.27,0.324,0.38,0.216,100.0,87.7743,88.902,116.8013,152.8223,221.4589,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,-0.3077,23.5663,39.6393,42.0143,34.197,27.3925,17.2718,1.0132,1.0325,1.0646,1.0785,1.0934,1.051,0.0,100.0,0.0,100.0,100.0,14.2857,7.1429,100.0,14.2857,100.0,33.3333,100.0,86.9142,80.2921,72.2395,46.9867,33.1316,13.8992,2.2083,3.4479,4.8875,9.2967,11.8392,16.1434,31.5429,31.5419,30.3244,25.7765,23.5713,21.3554,0.0072,0.0182,0.0351,0.1308,0.2477,0.6592,0.1034,0.1665,0.218,0.3626,0.4931,0.8721,4.5004,4.4693,4.4383,4.448,4.383,4.513,4.5539,4.2547,4.4043,4.284,4.0118,4.5562,3.9322,4.5091,4.2207,4.1527,3.8622,4.4432,2.4556,2.3723,2.3083,2.2581,2.2403,2.1958,2.4788,0.5571,0.0954,0.0643,0.0312,85.1756,87.8001,2.8263,71.012,4.054,33762042.6049,47658030.0
2014-11-26,4.458,909224.0,FBK.MI,4.4653,4.4516,4.4297,4.3126,4.2404,4.1591,4.4603,4.4591,4.4497,4.3766,4.3157,4.2112,4.4655,4.4821,4.4879,4.4561,4.4055,4.3086,4.3831,4.3934,4.4003,4.3394,4.2841,4.1034,64.7943,71.0121,71.7855,67.5186,64.0043,58.8168,80.7842,66.0439,50.6221,24.1731,16.347,7.9103,-0.012,0.018,0.178,0.4,0.414,0.27,72.8814,77.1549,79.0266,101.1216,132.5518,206.2438,-0.1489,-0.1489,-0.1489,-0.1489,-0.1489,-0.1489,29.5887,42.0241,43.571,35.0371,28.0086,17.6337,0.9973,1.0041,1.0416,1.0986,1.1024,1.0645,0.0,100.0,20.0,100.0,100.0,0.0,0.0,100.0,9.5238,100.0,30.9524,100.0,86.9142,80.2921,72.2395,46.9867,33.1316,13.8992,1.5441,2.8201,4.2407,8.6726,11.3058,15.7715,22.0562,25.7988,26.3114,24.046,22.5092,20.8634,0.0048,0.0146,0.0301,0.1214,0.2359,0.6435,0.0689,0.1332,0.1869,0.3367,0.4696,0.8513,4.498,4.4653,4.4326,4.4516,4.3867,4.5165,4.5421,4.3174,4.4297,4.3126,4.0579,4.5673,3.9464,4.5344,4.2404,4.1591,3.8542,4.464,2.337,2.3161,2.2762,2.2436,2.2302,2.1899,2.4986,0.5668,0.0979,0.071,0.0269,75.7106,83.4198,2.9537,64.9414,4.0981,33007580.1368,48567254.0
2014-11-27,4.574,1058655.0,FBK.MI,4.494,4.488,4.4674,4.3449,4.2644,4.1671,4.5147,4.4999,4.4858,4.4115,4.346,4.2305,4.5495,4.5429,4.5394,4.4992,4.4447,4.3373,4.4113,4.4366,4.4322,4.3922,4.3247,4.1153,87.0268,83.1085,80.5972,72.9177,68.1222,61.329,85.1105,70.1296,54.6026,26.2292,17.3831,8.126,0.086,0.182,0.264,0.452,0.504,0.336,100.0,160.8315,140.6631,111.9238,138.602,219.1707,0.7838,0.7838,0.7838,0.7838,0.7838,0.7838,74.0536,66.2169,61.1944,45.8354,36.2444,22.658,1.0192,1.0414,1.0613,1.1097,1.1238,1.0793,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,4.7619,100.0,28.5714,100.0,93.7631,86.4723,78.4854,52.9583,38.1063,16.9716,0.9029,2.0761,3.4114,7.7863,10.522,15.2065,28.0492,28.6183,28.3011,25.3174,23.4782,21.4231,0.0032,0.0116,0.0258,0.1128,0.2246,0.6282,0.1,0.1606,0.2142,0.3666,0.5012,0.885,4.6073,4.494,4.3807,4.488,4.3983,4.5777,4.5706,4.3643,4.4674,4.3449,4.0806,4.6092,3.9484,4.5803,4.2644,4.1671,3.8377,4.4965,2.597,2.453,2.3638,2.2617,2.2242,2.1606,2.5194,0.5766,0.108,0.0784,0.0296,73.0745,77.9869,3.2391,66.1776,4.1382,33722887.5693,49625909.0
2014-11-28,4.538,627968.0,FBK.MI,4.5233,4.5016,4.4814,4.369,4.2874,4.1746,4.5367,4.5165,4.5034,4.4372,4.3709,4.2478,4.5496,4.5534,4.5548,4.5239,4.4719,4.3606,4.4311,4.4432,4.4382,4.4145,4.3517,4.125,67.2554,71.5293,72.4093,69.08,65.674,60.1623,88.0534,73.4368,58.044,28.1534,18.3785,8.3393,0.088,0.068,0.098,0.338,0.484,0.314,50.8772,84.0289,108.7517,98.408,121.2517,198.5193,-0.5439,-0.5439,-0.5439,-0.5439,-0.5439,-0.5439,34.5108,43.0586,44.8186,38.16,31.3479,20.3246,1.0198,1.0152,1.0221,1.0805,1.1194,1.0743,0.0,100.0,0.0,100.0,100.0,14.2857,0.0,100.0,0.0,100.0,26.1905,100.0,93.9393,86.6659,78.6925,53.1687,38.2848,17.0839,0.6101,1.6556,2.9015,7.1777,9.9634,14.7885,19.523,23.1769,24.3333,23.4759,22.3248,20.8824,0.0021,0.0093,0.0221,0.1047,0.2139,0.6133,0.0686,0.1304,0.1856,0.3424,0.4794,0.866,4.6203,4.5233,4.4264,4.5016,4.4065,4.5967,4.5922,4.3706,4.4814,4.369,4.1003,4.6377,3.9657,4.6092,4.2874,4.1746,3.8266,4.5226,2.5825,2.4804,2.401,2.2962,2.2547,2.1857,2.5395,0.5864,0.1118,0.0851,0.0267,74.8858,74.557,3.5756,60.7225,4.1842,33667802.657,48997941.0
2014-12-01,4.544,520279.0,FBK.MI,4.552,4.5128,4.5031,4.3936,4.3063,4.1842,4.547,4.5307,4.5191,4.4606,4.3942,4.265,4.5512,4.5597,4.565,4.5442,4.496,4.3827,4.4485,4.4485,4.4526,4.4347,4.3721,4.1388,69.0152,72.3324,72.9438,69.3694,65.8885,60.2913,78.7114,73.0177,59.6363,29.6829,19.2281,8.5283,0.086,0.056,0.152,0.344,0.396,0.404,-100.0,21.483,51.2524,79.4809,99.3224,168.9213,0.5,0.5,0.5,0.5,0.5,0.5,38.0304,44.6648,45.8875,38.7387,31.777,20.5825,1.0193,1.0125,1.0346,1.0819,1.0955,1.0976,33.3333,66.6667,0.0,80.0,85.7143,0.0,14.2857,92.8571,19.0476,95.2381,23.8095,97.619,60.0272,71.3412,69.1901,49.5665,36.2217,16.2786,3.78,3.3679,4.0137,7.5376,10.116,14.7871,15.1327,20.1358,22.0407,22.3537,21.6064,20.5374,0.0114,0.0175,0.029,0.1072,0.2137,0.6087,0.0458,0.1044,0.1591,0.318,0.4565,0.8454,4.5835,4.552,4.5205,4.5128,4.4136,4.612,4.5929,4.4134,4.5031,4.3936,4.1283,4.6588,3.9732,4.6394,4.3063,4.1842,3.8187,4.5497,2.2182,2.281,2.2691,2.2363,2.2158,2.1665,2.5596,0.5963,0.114,0.0908,0.0231,74.3303,74.0969,3.8658,62.9878,4.23,34188081.657,49518220.0
2014-12-02,4.53,473320.0,FBK.MI,4.5373,4.5288,4.5117,4.4174,4.326,4.1923,4.536,4.5364,4.5258,4.4787,4.4146,4.281,4.5393,4.553,4.5633,4.556,4.5138,4.4019,4.472,4.4575,4.4563,4.4484,4.3907,4.1495,58.0885,66.8338,69.2899,67.7756,64.8948,59.8283,78.9544,74.2287,61.8047,31.4042,20.1995,8.7622,-0.044,0.08,0.06,0.334,0.414,0.342,30.1887,44.6787,62.0795,80.2404,94.8568,159.129,0.025,0.025,0.025,0.025,0.025,0.025,16.1769,33.6677,38.5799,35.5512,29.7896,19.6566,0.9904,1.018,1.0134,1.0796,1.1006,1.0817,0.0,33.3333,0.0,60.0,71.4286,0.0,7.1429,85.7143,14.2857,90.4762,21.4286,95.2381,79.4404,79.0726,74.815,53.7807,39.6264,18.3495,2.7061,2.8232,3.5541,7.1072,9.7292,14.4984,23.618,24.1575,24.6697,23.6469,22.5008,21.015,0.0076,0.014,0.0248,0.0996,0.2036,0.5942,0.0665,0.1195,0.1724,0.3313,0.4708,0.8612,4.5488,4.5373,4.5259,4.5288,4.452,4.6056,4.5986,4.4249,4.5117,4.4174,4.1679,4.6669,3.9913,4.6607,4.326,4.1923,3.8119,4.5728,2.072,2.1837,2.2032,2.2091,2.2009,2.1635,2.5793,0.6062,0.1133,0.0953,0.0179,62.4444,70.5535,4.1179,58.5101,4.2707,34069751.657,49044900.0
2014-12-03,4.538,745691.0,FBK.MI,4.5373,4.5448,4.5189,4.4423,4.3469,4.2004,4.5363,4.5395,4.5324,4.4948,4.4338,4.2971,4.54,4.5519,4.5638,4.5664,4.5301,4.4203,4.4723,4.4664,4.4595,4.4622,4.4101,4.1599,63.0965,68.542,70.2823,68.2249,65.2096,60.008,79.1164,75.1975,63.6633,33.0025,21.1246,8.9904,0.0,0.08,0.05,0.348,0.438,0.338,56.25,28.0374,53.8462,75.0409,86.8508,144.6175,0.2368,0.2368,0.2368,0.2368,0.2368,0.2368,26.193,37.0839,40.5647,36.4497,30.4192,20.0161,1.0,1.0179,1.0111,1.0831,1.1068,1.0805,33.3333,0.0,20.0,40.0,57.1429,0.0,0.0,78.5714,9.5238,85.7143,19.0476,92.8571,79.4404,79.0726,74.815,53.7807,39.6264,18.3495,1.9262,2.3683,3.1538,6.7149,9.3718,14.2281,16.8118,20.2651,21.8914,22.3416,21.6742,20.6232,0.0051,0.0112,0.0213,0.0925,0.1939,0.58,0.0443,0.0956,0.1477,0.3076,0.4484,0.8407,4.5488,4.5373,4.5259,4.5448,4.5143,4.5753,4.605,4.4328,4.5189,4.4423,4.2206,4.664,4.0165,4.6772,4.3469,4.2004,3.8056,4.5951,1.9372,2.0788,2.1244,2.1673,2.1721,2.1481,2.5989,0.6161,0.1121,0.0987,0.0134,59.0,65.2582,4.1579,54.9878,4.3069,34069751.657,49790591.0
2014-12-04,4.592,1323743.0,FBK.MI,4.5533,4.5484,4.5391,4.4717,4.369,4.2109,4.5637,4.5552,4.5506,4.5148,4.4561,4.3153,4.5802,4.5799,4.5861,4.5871,4.553,4.4423,4.496,4.4695,4.4826,4.4859,4.4352,4.1762,83.3004,78.0711,76.3107,71.1487,67.2887,61.2083,83.065,77.3523,66.0651,34.822,22.1903,9.2704,0.048,0.018,0.142,0.412,0.466,0.442,100.0,166.6667,162.9129,102.6724,96.2159,146.8591,0.3478,0.3478,0.3478,0.3478,0.3478,0.3478,66.6008,56.1422,52.6215,42.2975,34.5775,22.4167,1.0106,1.0039,1.0319,1.0986,1.1129,1.1065,0.0,100.0,0.0,100.0,100.0,0.0,7.1429,100.0,4.7619,100.0,16.6667,100.0,90.9623,85.9714,80.4755,58.4754,43.5056,20.7495,1.2645,1.9041,2.721,6.2641,8.9537,13.9066,26.719,25.2415,25.152,23.9064,22.7439,21.1887,0.0034,0.0089,0.0182,0.0858,0.1846,0.5662,0.0716,0.1185,0.1686,0.3276,0.469,0.8627,4.6084,4.5533,4.4983,4.5484,4.5039,4.5929,4.6173,4.4609,4.5391,4.4717,4.2916,4.6518,4.0385,4.6996,4.369,4.2109,3.7989,4.6229,1.9441,2.0442,2.0857,2.1319,2.1398,2.12,2.6188,0.6261,0.1141,0.1018,0.0124,64.5634,62.0026,4.2178,60.7102,4.3391,34645292.0918,51114334.0
2014-12-05,4.746,1481171.0,FBK.MI,4.6253,4.59,4.5803,4.505,4.4018,4.2258,4.66,4.6211,4.6024,4.5514,4.4904,4.3402,4.7087,4.6792,4.6663,4.6411,4.599,4.4765,4.6071,4.5674,4.5515,4.5373,4.5064,4.2083,95.0031,89.4564,85.8566,77.5058,72.2539,64.3354,87.8828,80.6593,69.3838,37.2704,23.676,9.7068,0.216,0.208,0.288,0.466,0.688,0.624,100.0,163.2997,213.8889,193.6632,141.6926,176.7879,0.8154,0.8154,0.8154,0.8154,0.8154,0.8154,90.0062,78.9129,71.7132,55.0115,44.5078,28.6709,1.0477,1.0458,1.0646,1.1089,1.1695,1.1514,33.3333,100.0,20.0,100.0,100.0,14.2857,0.0,100.0,0.0,100.0,14.2857,100.0,97.5184,93.8875,89.2964,69.099,53.3888,27.6007,0.6709,1.3401,2.1342,5.5723,8.287,13.3749,53.3971,42.5091,37.7445,30.493,27.271,23.5728,0.0023,0.0071,0.0156,0.0797,0.1758,0.5527,0.1797,0.2268,0.2765,0.4362,0.5787,0.9742,4.8016,4.6253,4.4491,4.59,4.4281,4.7519,4.7218,4.4387,4.5803,4.505,4.3075,4.7025,4.0647,4.7389,4.4018,4.2258,3.7837,4.6678,2.3637,2.2481,2.2053,2.1532,2.1303,2.0817,2.6401,0.6362,0.1268,0.1068,0.02,79.6323,67.7319,4.1663,70.1358,4.3726,36035314.1071,52595505.0
2014-12-08,4.718,345221.0,FBK.MI,4.6853,4.6248,4.6009,4.5341,4.4302,4.2412,4.7063,4.6637,4.6368,4.5798,4.5191,4.3631,4.7291,4.7152,4.7042,4.6765,4.6333,4.5057,4.6375,4.6008,4.5723,4.566,4.5468,4.2393,79.7594,80.0148,79.0958,74.3002,70.2191,63.3838,91.1577,83.367,72.2872,39.589,25.1213,10.1444,0.18,0.174,0.144,0.408,0.596,0.65,49.6042,83.0325,116.3302,174.4467,131.5067,160.6058,-0.1129,-0.1129,-0.1129,-0.1129,-0.1129,-0.1129,59.5188,60.0296,58.1915,48.6004,40.4382,26.7675,1.0397,1.0383,1.0315,1.0947,1.1446,1.1598,0.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,11.9048,100.0,97.7074,94.1976,89.7073,69.7308,54.0286,28.0832,0.4321,1.0384,1.7823,5.0965,7.8079,12.9761,37.261,34.7544,32.8504,28.5782,26.1607,23.1103,0.0015,0.0057,0.0134,0.074,0.1675,0.5396,0.1298,0.1914,0.247,0.4151,0.5611,0.961,4.8193,4.6853,4.5514,4.6248,4.4438,4.8058,4.7716,4.4301,4.6009,4.5341,4.34,4.7283,4.0917,4.7686,4.4302,4.2412,3.7774,4.7051,2.4612,2.3348,2.277,2.199,2.166,2.1067,2.6609,0.6463,0.133,0.112,0.021,88.0255,77.4071,4.2654,67.8884,4.4217,36146675.72,52250284.0
