date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Up 5,Aroon Down 5,Aroon Up 7,Aroon Down 7,Aroon Down 14,Aroon Up 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Upper Band 3,Real Middle Band 3,Real Lower Band 3,Real Middle Band 5,Real Lower Band 5,Real Upper Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Lower Band 14,Real Upper Band 14,Real Middle Band 14,Real Lower Band 21,Real Upper Band 21,Real Middle Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,MAMA,FAMA,MACD_Signal,MACD_Hist,MACD,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2017-03-07,134.95,111952.0,AENA.MC,134.9,135.13,135.1143,135.2643,134.8857,134.7464,134.9167,135.0233,135.0643,135.1671,135.1175,134.8499,134.9156,134.9446,135.0074,135.2205,135.4028,135.7654,135.3505,135.8039,135.6009,134.5267,133.4638,133.0792,41.7598,46.3841,48.4911,51.3298,52.5109,53.252,52.5552,27.6067,18.4728,11.3733,11.0301,7.6569,-0.55,-0.05,0.0,0.15,2.15,3.95,5.8792,-54.4495,-76.4853,-90.2577,-29.2891,-4.5927,0.1304,0.1304,0.1304,0.1304,0.1304,0.1304,-16.4805,-7.2318,-3.0177,2.6596,5.0217,6.5041,0.9959,0.9996,1.0,1.0011,1.0162,1.0302,0.0,66.6667,20.0,80.0,42.8571,85.7143,35.7143,35.7143,57.1429,4.7619,0.0,78.5714,66.9347,42.7689,30.1129,10.3111,2.4319,2.7538,21.4269,19.9006,18.867,17.3821,17.1472,18.1093,4.2441,7.9775,10.134,14.1326,16.333,19.1349,0.9726,1.6163,2.2323,4.3349,6.6121,14.9459,0.1926,0.6479,1.199,3.5245,6.2981,15.7924,134.9816,134.9,134.8184,135.13,134.5622,135.6978,135.1143,134.6252,135.6033,133.5708,136.9577,135.2643,132.9923,136.7791,134.8857,134.7464,132.3969,137.0959,1.1212,1.2037,1.2525,1.32,1.3607,1.4561,127.2638,98.9719,0.4178,-0.1078,0.31,50.9908,47.318,0.5018,54.8763,139.587,8977990.5105,76025591.0
2017-03-08,134.6,265603.0,AENA.MC,134.8167,134.96,135.0357,135.2357,134.9619,134.7964,134.7667,134.8467,134.9357,135.0786,135.0916,134.8431,134.6631,134.7332,134.8181,135.0876,135.3057,135.7307,135.231,135.4913,135.5365,134.5273,133.4841,133.0959,24.8071,38.6006,43.7249,49.3659,51.3093,52.7416,58.6055,31.238,20.4639,11.3841,10.6581,7.5321,-0.25,-0.85,-0.55,-0.4,1.6,2.1,-87.5007,-73.2982,-83.1584,-111.9135,-68.1098,-26.6907,0.375,0.375,0.375,0.375,0.375,0.375,-50.3858,-22.7987,-12.5501,-1.2683,2.6186,5.4832,0.9981,0.9937,0.9959,0.997,1.012,1.0158,33.3333,33.3333,0.0,60.0,28.5714,71.4286,28.5714,28.5714,52.381,0.0,0.0,76.1905,70.706,45.7634,32.4111,11.5235,3.2191,2.4125,17.709,18.0974,17.7526,16.9363,16.8684,17.9658,3.0389,6.7338,9.0618,13.4363,15.8162,18.8541,0.7484,1.393,2.0134,4.1252,6.3972,14.6901,0.1284,0.5183,1.0277,3.2727,5.9982,15.4164,135.1258,134.8167,134.5076,134.96,134.3687,135.5513,135.0357,134.4317,135.6398,133.5122,136.9593,135.2357,133.259,136.6648,134.9619,134.7964,132.5533,137.0396,1.0466,1.1437,1.2037,1.2926,1.3417,1.4464,127.3372,99.1138,0.3843,-0.1339,0.2505,49.7682,52.5467,0.408,54.9462,139.5246,9022259.8905,75759988.0
2017-03-09,136.3,155929.0,AENA.MC,135.2833,135.12,135.2214,135.3286,135.0952,134.8798,135.5083,135.2933,135.2518,135.2205,135.2132,134.913,135.8592,135.5689,135.4417,135.4023,135.5146,135.8511,135.4631,135.5366,135.606,134.5553,133.5715,133.1487,81.0011,69.5868,63.8565,57.8099,56.3977,54.8929,57.8443,31.1856,20.3771,11.3281,10.616,7.5372,1.4,0.8,1.3,1.3,2.8,3.5,100.0,166.6667,118.7204,78.19,108.1523,85.8748,0.7451,0.7451,0.7451,0.7451,0.7451,0.7451,62.0023,39.1735,27.7131,15.6198,12.7954,9.7859,1.0104,1.0059,1.0096,1.0096,1.021,1.0264,100.0,0.0,100.0,40.0,100.0,57.1429,21.4286,21.4286,47.619,47.619,0.0,73.8095,56.3219,30.976,19.8559,10.6001,9.7739,7.7487,9.2955,12.7978,14.0635,15.2203,15.756,17.4096,33.2682,24.2843,21.0321,18.8296,19.1696,20.3343,0.4989,1.1144,1.7258,3.8306,6.0926,14.3403,1.7856,2.1147,2.5809,4.739,7.4126,16.7493,136.7492,135.2833,133.8174,135.12,133.9157,136.3243,135.2214,134.1539,136.2889,133.5275,137.1296,135.3286,133.4331,136.7574,135.0952,134.8798,132.6799,137.0797,1.3126,1.2778,1.2862,1.3189,1.351,1.4389,127.4268,99.2553,0.3748,-0.0382,0.3366,54.3659,63.2331,0.241,60.548,139.4629,9117040.335,75915917.0
2017-03-10,135.6,324742.0,AENA.MC,135.5,135.27,135.2429,135.3,135.169,134.9012,135.6667,135.4533,135.3464,135.2567,135.2591,134.9465,135.7434,135.6326,135.5398,135.4804,135.5723,135.898,135.469,135.5397,135.6059,134.5626,133.6036,133.165,55.42,55.2384,54.4919,53.8292,53.9597,53.8587,58.6421,31.9013,20.7497,11.3942,10.6254,7.5531,0.65,0.75,0.15,-0.4,1.55,0.9,64.4579,97.5178,113.3002,106.7381,135.0413,105.0809,-0.5926,-0.5926,-0.5926,-0.5926,-0.5926,-0.5926,10.84,10.4768,8.9839,7.6584,7.9193,7.7175,1.0048,1.0056,1.0011,0.9971,1.0116,1.0067,100.0,33.3333,100.0,20.0,100.0,42.8571,14.2857,14.2857,42.8571,42.8571,45.2381,71.4286,60.2379,34.7639,22.9852,12.2541,10.814,8.2023,6.7492,10.7203,12.4639,14.3891,15.1988,17.1222,27.1986,22.1459,19.9036,18.4081,18.8846,20.182,0.3326,0.8915,1.4792,3.557,5.8025,13.9989,1.3404,1.8417,2.3622,4.5505,7.2096,16.5005,136.8952,135.5,134.1048,135.27,134.0508,136.4892,135.2429,134.1521,136.3336,133.53,137.07,135.3,133.5624,136.7757,135.169,134.9012,132.6912,137.1112,1.2115,1.2266,1.2503,1.3021,1.3407,1.4356,127.5086,99.3966,0.3687,-0.0243,0.3444,60.4852,65.6757,0.3055,55.6445,139.4017,8792298.335,75591175.0
2017-03-13,136.2,262157.0,AENA.MC,136.0333,135.53,135.3429,135.1893,135.2619,134.9298,136.0167,135.7633,135.5857,135.3767,135.3528,135.0069,136.1286,135.9907,135.8613,135.6905,135.7243,135.9945,135.5777,135.5971,135.6226,134.5979,133.6542,133.188,68.2939,63.3378,60.3121,56.5885,55.6838,54.6096,59.174,32.4738,21.069,11.4556,10.6344,7.5685,1.6,1.3,0.7,-1.55,1.95,1.2,97.8716,80.4147,102.7969,172.9884,146.8498,120.6569,0.375,0.375,0.375,0.375,0.375,0.375,36.5879,26.6756,20.6242,13.1769,11.3676,9.2192,1.0119,1.0096,1.0052,0.9887,1.0145,1.0089,100.0,0.0,100.0,0.0,100.0,28.5714,7.1429,7.1429,38.0952,38.0952,42.8571,69.0476,60.2379,34.7639,22.9852,12.2541,10.814,8.2023,4.7836,8.912,11.0036,13.5898,14.6547,16.8374,19.2775,18.4102,17.5717,17.3856,18.2085,19.8463,0.2217,0.7132,1.2679,3.3029,5.5261,13.6656,0.8936,1.4734,2.0248,4.2254,6.8663,16.1077,136.6516,136.0333,135.4151,135.53,134.189,136.871,135.3429,134.064,136.6217,133.9243,136.4543,135.1893,133.653,136.8708,135.2619,134.9298,132.6847,137.1749,1.1345,1.1752,1.2086,1.2746,1.3184,1.4188,127.5955,99.5376,0.3739,0.0206,0.3945,67.7938,74.4724,0.2672,53.78,139.3412,8726758.2657,75853332.0
2017-03-14,135.5,148831.0,AENA.MC,135.7667,135.64,135.4357,135.3179,135.2929,134.8893,135.75,135.7533,135.625,135.4181,135.3745,135.0334,135.7178,135.7842,135.7571,135.6832,135.7324,136.0191,135.5704,135.595,135.6195,134.6339,133.6689,133.2101,45.3667,50.1137,51.3697,52.6362,53.2413,53.5678,40.8457,26.9404,18.6986,10.9774,10.4285,7.54,-0.8,0.55,0.65,1.8,0.65,-1.7,-100.0,11.5607,37.5424,75.7187,64.1289,76.6545,-0.2692,-0.2692,-0.2692,-0.2692,-0.2692,-0.2692,-9.2665,0.2274,2.7394,5.2724,6.4827,7.1356,0.9941,1.0041,1.0048,1.0135,1.0048,0.9876,66.6667,0.0,80.0,20.0,85.7143,14.2857,0.0,0.0,33.3333,33.3333,40.4762,66.6667,4.1891,4.8068,4.4761,4.7611,6.3102,6.3724,14.7559,13.8993,14.1973,14.9445,15.4864,17.1865,13.5693,15.303,15.5279,16.4387,17.5724,19.5259,0.6478,1.0706,1.5868,3.567,5.763,13.8402,0.5957,1.1787,1.7355,3.9236,6.5393,15.7242,136.3849,135.7667,135.1484,135.64,134.4228,136.8572,135.4357,134.2207,136.6508,134.3545,136.2812,135.3179,133.6919,136.8938,135.2929,134.8893,132.7506,137.028,1.08,1.1369,1.1784,1.2582,1.3078,1.415,127.6745,99.6783,0.3738,-0.0004,0.3733,67.8682,63.4564,0.2241,53.9511,139.2813,8635169.8259,75704501.0
2017-03-15,136.65,196485.0,AENA.MC,136.1167,136.05,135.6857,135.4,135.3976,134.8929,136.1917,136.09,135.9286,135.5957,135.4978,135.1153,136.4231,136.2997,136.1855,135.9606,135.9368,136.1448,135.6828,135.7024,135.692,134.6847,133.7314,133.2258,70.1015,65.0842,62.1313,57.8451,56.5304,55.0122,37.137,25.9761,18.3475,10.9033,10.3797,7.5427,1.05,2.05,1.75,1.15,2.2,0.15,52.3078,84.8859,77.9593,127.6789,120.7349,131.7187,0.625,0.625,0.625,0.625,0.625,0.625,40.2031,30.1683,24.2626,15.6903,13.0609,10.0243,1.0077,1.0152,1.013,1.0085,1.0164,1.0011,100.0,66.6667,100.0,0.0,100.0,0.0,0.0,100.0,28.5714,28.5714,38.0952,64.2857,29.7196,22.119,16.2411,9.9402,9.4031,7.6523,9.5405,11.0342,12.1655,13.9383,14.8174,16.8436,17.6093,17.3018,16.8834,17.0151,17.8932,19.6351,0.4319,0.8565,1.3601,3.3122,5.4886,13.5107,0.7972,1.343,1.8876,4.0433,6.6279,15.7498,137.063,136.1167,135.1703,136.05,135.1782,136.9218,135.6857,134.3055,137.0659,134.2174,136.5826,135.4,133.7439,137.0513,135.3976,134.8929,132.7429,137.0428,1.1042,1.136,1.1688,1.2421,1.2908,1.3976,127.7643,99.8187,0.3879,0.0564,0.4443,70.0605,72.2526,0.2125,53.9696,139.222,8757971.7997,75900986.0
2017-03-16,138.0,569001.0,AENA.MC,136.7167,136.39,136.1214,135.6179,135.55,134.9524,137.1333,136.74,136.5071,135.9424,135.7344,135.2599,137.6687,137.3178,137.0461,136.5173,136.3459,136.3828,136.0595,135.8983,135.9665,134.9633,133.8616,133.2862,83.3641,75.7589,70.9391,62.9908,59.9987,56.6344,49.2432,31.9671,21.9544,11.8962,10.785,7.6446,1.8,1.7,3.05,3.05,3.2,2.5,100.0,166.6667,183.4434,222.1884,237.8785,250.162,0.4,0.4,0.4,0.4,0.4,0.4,66.7282,51.5177,41.8781,25.9815,19.9974,13.2688,1.0132,1.0125,1.0226,1.0226,1.0237,1.0185,100.0,33.3333,100.0,0.0,100.0,14.2857,42.8571,100.0,23.8095,23.8095,35.7143,61.9048,73.4555,55.931,43.5954,24.8031,18.8919,11.8199,6.1681,8.7177,10.3785,12.9685,14.1553,16.496,40.3057,30.8461,26.4217,21.5237,20.7496,20.9184,0.2879,0.6852,1.1658,3.0756,5.2272,13.189,1.8814,2.4244,2.9679,5.1045,7.6623,16.7248,138.7601,136.7167,134.6732,136.39,134.5763,138.2037,136.1214,134.1474,138.0954,133.8622,137.3735,135.6179,133.5843,137.5157,135.55,134.9524,132.6088,137.296,1.1275,1.1391,1.1628,1.2275,1.2742,1.3794,127.8666,99.9589,0.4308,0.1717,0.6025,70.9599,77.1706,0.269,56.0517,139.1633,9053849.5884,76469987.0
2017-03-17,139.1,443703.0,AENA.MC,137.9167,137.09,136.7643,135.9,135.7452,135.05,138.325,137.6433,137.2518,136.4067,136.0571,135.4528,138.8879,138.4572,138.0711,137.2355,136.8885,136.7027,137.4109,136.6816,136.5614,135.4065,134.0684,133.4028,89.2126,81.5149,76.201,66.5713,62.5548,57.9015,61.5024,39.785,27.2088,13.603,11.5409,7.8335,3.6,3.5,4.5,3.95,4.1,4.1,84.7162,112.5828,149.7327,218.955,253.8977,288.5764,0.7826,0.7826,0.7826,0.7826,0.7826,0.7826,78.4253,63.0298,52.4021,33.1427,25.1096,15.803,1.0266,1.0258,1.0334,1.0292,1.0304,1.0304,100.0,0.0,100.0,40.0,100.0,0.0,35.7143,100.0,19.0476,19.0476,33.3333,59.5238,86.021,71.0565,58.7354,35.7921,26.6588,15.5783,3.5468,6.3829,8.3773,11.7422,13.2864,16.0238,47.1973,37.7227,32.2256,24.8333,22.9454,21.9376,0.1919,0.5481,0.9993,2.8559,4.9783,12.875,2.5543,3.2395,3.8439,6.0399,8.5974,17.6266,139.9206,137.9167,135.9128,137.09,134.5005,139.6795,136.7643,134.3167,139.2119,133.4169,138.3831,135.9,133.2847,138.2058,135.7452,135.05,132.3868,137.7132,1.2969,1.2347,1.225,1.2489,1.2827,1.3753,127.979,100.099,0.5061,0.3012,0.8073,79.5364,89.1861,0.3497,59.3306,133.35,9304638.4922,76913690.0
2017-03-20,139.5,132254.0,AENA.MC,138.8667,137.75,137.2214,136.2214,135.9595,135.1702,139.1167,138.4467,137.9357,136.8867,136.3985,135.6597,139.5457,139.2572,138.887,137.9077,137.4247,137.035,138.3394,137.3509,136.9985,135.925,134.3048,133.5589,90.9483,83.3157,77.8988,67.7916,63.4466,58.3548,70.2351,46.4805,32.0474,15.3227,12.3271,8.0346,2.85,3.3,3.2,4.5,4.5,5.05,92.5673,96.7857,119.262,192.3054,235.6873,298.8004,0.5455,0.5455,0.5455,0.5455,0.5455,0.5455,81.8967,66.6313,55.7975,35.5832,26.8932,16.7096,1.0209,1.0242,1.0235,1.0333,1.0333,1.0376,100.0,0.0,100.0,20.0,100.0,0.0,28.5714,100.0,100.0,14.2857,30.9524,100.0,87.7005,73.2625,61.0793,37.6782,28.05,16.2812,2.7181,5.5019,7.5636,11.1968,12.8891,15.8022,41.4799,35.6531,31.303,24.7355,22.9389,21.9485,0.128,0.4385,0.8565,2.6519,4.7412,12.5684,1.9529,2.8416,3.5448,5.8585,8.438,17.4569,140.1351,138.8667,137.5982,137.75,134.754,140.746,137.2214,134.1705,140.2724,133.1843,139.2585,136.2214,133.0526,138.8664,135.9595,135.1702,132.1893,138.1512,1.125,1.1427,1.1597,1.2127,1.2557,1.3575,128.0942,100.239,0.603,0.3875,0.9905,85.5701,90.3536,0.446,57.7874,133.4125,9352729.8722,77045944.0
2017-03-21,139.25,166419.0,AENA.MC,139.2833,138.5,137.7429,136.4929,136.1143,135.2929,139.3083,138.9467,138.4429,137.2905,136.6976,135.8495,139.5113,139.5009,139.2748,138.3787,137.8416,137.3198,138.5622,138.0251,137.476,136.2569,134.4527,133.7086,79.0272,77.4232,74.0471,66.1659,62.4702,57.9553,77.2948,52.832,36.9578,17.2336,13.2321,8.2709,1.25,3.75,3.65,3.8,3.25,5.15,71.4286,80.5483,95.5679,152.2256,196.1487,274.2452,-0.4445,-0.4445,-0.4445,-0.4445,-0.4445,-0.4445,58.0545,54.8464,48.0942,32.3318,24.9404,15.9105,1.0091,1.0277,1.0269,1.0281,1.0239,1.0384,100.0,0.0,100.0,0.0,100.0,28.5714,21.4286,100.0,100.0,9.5238,28.5714,100.0,91.414,78.2382,66.4199,42.076,31.3325,17.9605,1.9006,4.5406,6.6401,10.5493,12.4109,15.5322,42.3714,37.1892,32.9075,25.8753,23.7368,22.3329,0.0853,0.3508,0.7342,2.4625,4.5155,12.2692,1.9019,2.8733,3.6384,6.04,8.6362,17.6412,139.6133,139.2833,138.9534,138.5,136.3843,140.6157,137.7429,134.7312,140.7545,133.1195,139.8663,136.4929,132.8869,139.3417,136.1143,135.2929,132.0832,138.5026,1.0745,1.1097,1.1343,1.1974,1.2442,1.3506,128.2057,100.3788,0.7029,0.3999,1.1028,88.443,85.7892,0.5907,57.6435,133.5413,9223291.6394,76879525.0
2017-03-22,140.25,453794.0,AENA.MC,139.6667,139.22,138.3214,136.8321,136.2333,135.4345,139.7917,139.53,139.0696,137.7914,137.0736,136.0801,140.1873,140.1368,139.9289,138.9968,138.3713,137.6737,138.9579,138.8081,138.1003,136.7436,134.5858,133.908,88.2601,83.3212,78.9128,69.3338,64.7487,59.1026,65.8233,52.6176,38.6181,18.4609,13.8771,8.459,1.15,3.6,4.05,4.75,2.5,5.95,100.0,80.1473,82.0614,125.2193,176.9407,254.6767,0.6,0.6,0.6,0.6,0.6,0.6,76.5202,66.6424,57.8255,38.6676,29.4974,18.2051,1.0083,1.0263,1.0297,1.0351,1.0181,1.0443,100.0,0.0,100.0,0.0,100.0,14.2857,14.2857,100.0,100.0,4.7619,26.1905,100.0,42.8803,51.7602,48.5798,34.4146,26.7776,16.1701,10.1531,8.9313,9.404,11.5589,12.9615,15.7083,25.3971,28.0974,27.173,23.6895,22.4415,21.7683,0.5069,0.7307,1.0793,2.7366,4.7504,12.4271,1.2679,2.2986,3.1186,5.6086,8.2249,17.2212,140.5165,139.6667,138.8168,139.22,137.7659,140.6741,138.3214,135.1651,141.4778,133.0019,140.6624,136.8321,132.6128,139.8538,136.2333,135.4345,131.9035,138.9656,1.1866,1.1666,1.169,1.2058,1.2444,1.343,128.3262,100.5186,0.814,0.444,1.258,87.3532,85.9169,0.7534,61.5714,133.7485,9495570.7622,77333319.0
2017-03-23,141.05,355060.0,AENA.MC,140.1833,139.83,139.1143,137.275,136.5833,135.5976,140.4833,140.14,139.7518,138.3538,137.5115,136.3413,140.972,140.8765,140.667,139.6825,138.9635,138.0737,139.5231,139.5671,139.2228,137.5418,135.5169,134.162,92.3182,86.7759,82.0531,71.6229,66.4592,59.9971,63.8314,54.0963,40.9374,19.8844,14.627,8.6765,1.55,3.05,5.55,6.2,7.35,6.85,100.0,138.1584,106.4602,126.1926,172.155,260.6794,0.0769,0.0769,0.0769,0.0769,0.0769,0.0769,84.6365,73.5518,64.1063,43.2458,32.9184,19.9943,1.0111,1.0221,1.041,1.046,1.055,1.051,100.0,66.6667,100.0,0.0,100.0,0.0,7.1429,100.0,100.0,0.0,23.8095,100.0,59.8478,60.0107,54.8533,38.3899,29.6251,17.5937,7.3013,7.4512,8.3063,10.9135,12.4961,15.4483,29.0668,29.815,28.4906,24.5142,23.0168,22.0447,0.3379,0.5845,0.9251,2.5412,4.5242,12.1312,1.3453,2.3389,3.1731,5.708,8.3333,17.3112,141.6561,140.1833,138.7106,139.83,138.3759,141.2841,139.1143,136.4397,141.7889,133.0505,141.4995,137.275,132.6066,140.5601,136.5833,135.5976,131.6963,139.4989,1.0938,1.1123,1.128,1.1791,1.2223,1.3256,128.4534,100.6583,0.937,0.4921,1.4291,86.4312,87.5875,0.9486,67.2387,134.0246,9796010.5588,77688379.0
2017-03-24,142.45,130135.0,AENA.MC,141.25,140.5,139.9429,137.8143,136.9143,135.8024,141.6167,141.0133,140.5857,139.0438,138.0448,136.66,142.2377,142.0023,141.7185,140.5703,139.7131,138.571,140.824,140.5654,140.4589,138.572,136.4717,134.5468,95.9726,90.8993,86.2376,75.1225,69.2049,61.5065,69.9328,58.274,44.7633,21.8862,15.685,8.9799,3.2,3.35,5.8,7.55,6.95,8.6,100.0,135.1641,155.7194,140.9054,178.293,279.197,0.697,0.697,0.697,0.697,0.697,0.697,91.9452,81.7987,72.4752,50.2451,38.4098,23.0131,1.023,1.0241,1.0424,1.056,1.0513,1.0643,100.0,33.3333,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,21.4286,100.0,82.1357,74.9851,67.719,47.9104,36.8456,21.4213,4.7573,5.9,7.0822,10.1397,11.9254,15.1228,48.5029,41.272,36.7962,28.7921,25.8404,23.368,0.2253,0.4676,0.7929,2.3596,4.3088,11.8423,2.2969,3.2711,4.1198,6.7003,9.3365,18.299,143.0684,141.25,139.4316,140.5,138.1797,142.8203,139.9429,137.2418,142.6439,133.0474,142.5812,137.8143,132.255,141.5735,136.9143,135.8024,131.4168,140.188,1.1081,1.1128,1.1228,1.1669,1.2078,1.3089,128.5934,100.7979,1.0813,0.5772,1.6585,89.3601,94.5759,1.2156,69.1213,134.3808,9910370.7591,77818514.0
2017-03-27,142.8,216609.0,AENA.MC,142.1,141.16,140.6286,138.375,137.2881,135.9798,142.3917,141.78,141.3,139.7086,138.5799,136.9854,142.8697,142.7469,142.5089,141.3576,140.416,139.0633,141.7022,141.3365,141.3296,139.4799,137.5667,134.8764,96.5823,91.7074,87.1139,75.922,69.8527,61.875,75.4682,62.3933,48.5755,23.9734,16.8148,9.3105,2.55,3.3,4.8,7.85,7.85,7.45,79.0579,102.5324,125.8828,134.5482,163.6066,261.6318,0.28,0.28,0.28,0.28,0.28,0.28,93.1646,83.4148,74.2279,51.8441,39.7055,23.7499,1.0182,1.0237,1.0348,1.0582,1.0582,1.055,100.0,0.0,100.0,40.0,100.0,0.0,7.1429,100.0,100.0,28.5714,19.0476,100.0,86.5389,78.8705,71.4482,51.1069,39.4099,22.8632,3.4079,4.9284,6.266,9.5853,11.5074,14.8795,47.2258,41.7213,37.6264,29.6237,26.477,23.7,0.1502,0.3741,0.6797,2.1911,4.1036,11.5604,2.0812,3.1669,4.0813,6.7717,9.4419,18.4133,143.6122,142.1,140.5878,141.16,138.5004,143.8196,140.6286,137.8139,143.4433,133.2541,143.4959,138.375,132.0907,142.4855,137.2881,135.9798,131.1062,140.8533,1.0287,1.0631,1.0851,1.1434,1.1892,1.2954,128.7355,100.9376,1.2345,0.6128,1.8472,92.7319,96.0323,1.3894,68.598,134.871,10023006.3993,78035123.0
2017-03-28,144.45,210345.0,AENA.MC,143.2333,142.2,141.3929,139.0786,137.731,136.1405,143.5667,142.8767,142.2554,140.5186,139.231,137.3794,144.2478,144.0003,143.6935,142.3853,141.3029,139.6689,142.9234,142.7203,142.5106,140.801,138.9014,135.2212,98.3494,94.5559,90.4562,79.2994,72.696,63.5592,81.5837,67.3025,53.0672,26.5183,18.2354,9.7368,3.4,5.2,5.35,9.85,9.3,6.75,100.0,121.4837,134.022,154.8273,174.4037,275.9391,0.3823,0.3823,0.3823,0.3823,0.3823,0.3823,96.6987,89.1118,80.9125,58.5988,45.3919,27.1185,1.0241,1.0373,1.0385,1.0732,1.0688,1.049,100.0,0.0,100.0,20.0,100.0,0.0,0.0,100.0,100.0,23.8095,16.6667,100.0,93.8149,86.9391,80.0175,59.6015,46.6474,27.2163,2.0073,3.6846,5.134,8.7411,10.8523,14.4879,62.9008,52.7366,46.251,34.5331,29.8292,25.3229,0.1001,0.2993,0.5826,2.0346,3.9082,11.2851,3.1375,4.2835,5.2482,8.038,10.7423,19.7249,144.9775,143.2333,141.4891,142.2,139.2866,145.1134,141.3929,137.8438,144.9419,133.5363,144.6208,139.0786,131.8041,143.6578,137.731,136.1405,130.6451,141.6359,1.151,1.1246,1.1222,1.151,1.1872,1.2839,128.8926,101.0774,1.4087,0.697,2.1057,95.1185,94.7475,1.6866,69.3325,135.447,10134363.9885,78245468.0
2017-03-29,145.55,217107.0,AENA.MC,144.2667,143.26,142.2571,139.7393,138.2333,136.3738,144.725,143.9933,143.2946,141.3814,139.9418,137.8171,145.4678,145.2185,144.8884,143.4677,142.2529,140.3298,144.0908,143.9779,143.6816,142.0281,140.341,135.8733,98.9119,95.7675,92.0584,81.1934,74.3869,64.6265,86.1657,71.6486,57.2679,29.0823,19.7097,10.1922,3.1,5.3,6.05,9.25,10.55,9.8,88.0955,108.5382,126.3186,155.2927,169.8685,264.3868,0.75,0.75,0.75,0.75,0.75,0.75,97.8239,91.5349,84.1167,62.3867,48.7738,29.2529,1.0218,1.0378,1.0434,1.0679,1.0781,1.0722,100.0,0.0,100.0,0.0,100.0,28.5714,0.0,100.0,100.0,19.0476,14.2857,100.0,95.3295,89.033,82.4724,62.4144,49.1961,28.8613,1.5084,3.1511,4.6124,8.3177,10.5151,14.2813,63.0835,54.3145,48.0173,35.9425,30.8798,25.8692,0.0668,0.2394,0.4993,1.8893,3.7221,11.0164,2.7917,4.1268,5.1985,8.1639,10.9307,19.9553,146.527,144.2667,142.0064,143.26,140.1089,146.4111,142.2571,138.0816,146.4327,133.5159,145.9627,139.7393,131.5743,144.8924,138.2333,136.3738,130.1771,142.5705,1.0135,1.044,1.0626,1.1147,1.1581,1.2619,129.0592,101.2173,1.6014,0.7706,2.372,95.4607,95.6022,2.0312,71.471,136.1993,10351470.9885,78462575.0
