date,close,volume,ticker,SMA 3,SMA 5,SMA 7,SMA 14,SMA 21,SMA 42,WMA 3,WMA 5,WMA 7,WMA 14,WMA 21,WMA 42,DEMA 3,DEMA 5,DEMA 7,DEMA 14,DEMA 21,DEMA 42,KAMA 3,KAMA 5,KAMA 7,KAMA 14,KAMA 21,KAMA 42,RSI 3,RSI 5,RSI 7,RSI 14,RSI 21,RSI 42,ADX 3,ADX 5,ADX 7,ADX 14,ADX 21,ADX 42,MOM 3,MOM 5,MOM 7,MOM 14,MOM 21,MOM 42,CCI 3,CCI 5,CCI 7,CCI 14,CCI 21,CCI 42,BOP 3,BOP 5,BOP 7,BOP 14,BOP 21,BOP 42,CMO 3,CMO 5,CMO 7,CMO 14,CMO 21,CMO 42,ROCR 3,ROCR 5,ROCR 7,ROCR 14,ROCR 21,ROCR 42,Aroon Up 3,Aroon Down 3,Aroon Down 5,Aroon Up 5,Aroon Up 7,Aroon Down 7,Aroon Up 14,Aroon Down 14,Aroon Up 21,Aroon Down 21,Aroon Down 42,Aroon Up 42,DX 3,DX 5,DX 7,DX 14,DX 21,DX 42,MINUS_DI 3,MINUS_DI 5,MINUS_DI 7,MINUS_DI 14,MINUS_DI 21,MINUS_DI 42,PLUS_DI 3,PLUS_DI 5,PLUS_DI 7,PLUS_DI 14,PLUS_DI 21,PLUS_DI 42,MINUS_DM 3,MINUS_DM 5,MINUS_DM 7,MINUS_DM 14,MINUS_DM 21,MINUS_DM 42,PLUS_DM 3,PLUS_DM 5,PLUS_DM 7,PLUS_DM 14,PLUS_DM 21,PLUS_DM 42,Real Lower Band 3,Real Middle Band 3,Real Upper Band 3,Real Lower Band 5,Real Upper Band 5,Real Middle Band 5,Real Middle Band 7,Real Lower Band 7,Real Upper Band 7,Real Middle Band 14,Real Lower Band 14,Real Upper Band 14,Real Lower Band 21,Real Middle Band 21,Real Upper Band 21,Real Middle Band 42,Real Lower Band 42,Real Upper Band 42,NATR 3,NATR 5,NATR 7,NATR 14,NATR 21,NATR 42,FAMA,MAMA,MACD_Hist,MACD,MACD_Signal,SlowD,SlowK,PPO,ULTOSC,SAR,Chaikin A/D,OBV
2018-02-14,4.449,2452173.0,IG.MI,4.4443,4.4662,4.512,4.7041,4.7924,4.9171,4.4418,4.4533,4.4776,4.6,4.6888,4.8143,4.4288,4.41,4.41,4.4745,4.5399,4.7049,4.5005,4.5442,4.554,4.6611,4.7647,4.7822,27.9705,23.3277,23.7937,27.9635,31.6821,39.2183,90.5848,70.9081,55.2197,29.5562,20.5705,17.0825,-0.035,-0.209,-0.337,-0.473,-0.483,-0.801,-36.0169,-75.0689,-73.4622,-96.8323,-129.5254,-214.5502,0.0667,0.0667,0.0667,0.0667,0.0667,0.0667,-44.059,-53.3446,-52.4126,-44.0731,-36.6358,-21.5634,0.9922,0.9551,0.9296,0.9039,0.9021,0.8474,0.0,100.0,100.0,0.0,0.0,100.0,35.7143,100.0,28.5714,100.0,100.0,0.0,95.6642,86.1931,78.0511,58.2879,44.9474,21.3216,37.9289,41.3056,40.8665,36.5665,33.079,26.8613,0.8405,3.063,5.0377,9.636,12.5637,17.4198,0.1039,0.2024,0.2834,0.4955,0.6648,1.0693,0.0023,0.015,0.0349,0.1306,0.2525,0.6935,4.4078,4.4443,4.4809,4.4027,4.5297,4.4662,4.512,4.3539,4.6701,4.7041,4.2939,5.1143,4.373,4.7924,5.2117,4.9171,4.4949,5.3392,2.0522,2.2024,2.2266,2.1754,2.151,2.1305,2.7913,4.5867,-0.0401,-0.1483,-0.1082,8.2807,11.0831,-2.9997,30.0414,4.8565,-82467046.2178,79743781.0
2018-02-15,4.454,1295172.0,IG.MI,4.441,4.4542,4.4919,4.6683,4.7678,4.8992,4.4467,4.4492,4.4631,4.5667,4.658,4.7927,4.4411,4.4166,4.4065,4.4493,4.5096,4.6755,4.4995,4.5334,4.5439,4.6282,4.7309,4.7561,31.6114,24.9818,24.8544,28.4463,31.9926,39.3609,92.2779,73.9651,58.4813,31.6085,21.7313,17.1834,-0.01,-0.06,-0.141,-0.502,-0.516,-0.751,21.6216,-52.5965,-65.522,-85.7781,-113.2586,-194.1878,-0.0862,-0.0862,-0.0862,-0.0862,-0.0862,-0.0862,-36.7772,-50.0364,-50.2912,-43.1075,-36.0149,-21.2781,0.9978,0.9867,0.9693,0.8987,0.8962,0.8557,0.0,66.6667,80.0,0.0,0.0,85.7143,28.5714,92.8571,23.8095,95.2381,97.619,0.0,95.6642,86.1931,78.0511,58.2879,44.9474,21.3216,28.7858,35.981,37.2332,34.9551,32.106,26.4663,0.6379,2.6681,4.5899,9.2114,12.1942,17.1637,0.0693,0.1619,0.2429,0.4601,0.6331,1.0439,0.0015,0.012,0.0299,0.1212,0.2405,0.6769,4.411,4.441,4.471,4.4124,4.496,4.4542,4.4919,4.3457,4.638,4.6683,4.2647,5.0719,4.3328,4.7678,5.2028,4.8992,4.4639,5.3345,1.8007,2.0204,2.0924,2.1108,2.1082,2.1084,2.8002,4.5854,-0.0339,-0.1505,-0.1167,13.9751,23.2182,-3.3757,38.3403,4.8151,-81618485.2523,81038953.0
2018-02-16,4.485,1203275.0,IG.MI,4.4627,4.4544,4.4671,4.6386,4.7462,4.882,4.4687,4.4595,4.4614,4.5422,4.6323,4.7735,4.4706,4.4409,4.4211,4.4382,4.4894,4.6511,4.4931,4.5331,4.5341,4.6107,4.7091,4.7364,53.4801,35.7277,31.728,31.5112,33.9466,40.2516,68.5864,63.9454,55.4174,32.2163,22.3012,17.1664,0.065,0.001,-0.173,-0.415,-0.453,-0.72,100.0,109.4354,43.4203,-57.9676,-83.5665,-155.7985,-0.3607,-0.3607,-0.3607,-0.3607,-0.3607,-0.3607,6.9601,-28.5446,-36.544,-36.9776,-32.1068,-19.4967,1.0147,1.0002,0.9629,0.9153,0.9083,0.8617,100.0,33.3333,60.0,100.0,0.0,71.4286,21.4286,85.7143,19.0476,90.4762,95.2381,2.381,21.2035,23.8664,37.034,40.1178,33.6983,16.4683,19.2066,29.4382,32.573,32.8077,30.7943,25.9275,29.5433,18.094,14.967,14.021,15.271,18.5954,0.0462,0.1295,0.2082,0.4272,0.603,1.019,0.071,0.0796,0.0957,0.1826,0.299,0.7308,4.4308,4.4627,4.4945,4.4121,4.4967,4.4544,4.4671,4.4109,4.5234,4.6386,4.2467,5.0306,4.3023,4.7462,5.1902,4.882,4.4396,5.3245,1.7867,1.9619,2.0359,2.0739,2.0789,2.0865,2.8091,4.5844,-0.0252,-0.1481,-0.123,25.7671,43.0001,-3.929,34.1471,4.7774,-82348340.5802,82242228.0
2018-02-19,4.408,1853389.0,IG.MI,4.449,4.4432,4.452,4.6056,4.7197,4.8625,4.4413,4.444,4.4466,4.5115,4.6016,4.7514,4.4239,4.4138,4.3996,4.4115,4.4594,4.6216,4.4863,4.5256,4.5199,4.5837,4.6742,4.7082,24.4045,24.7293,25.0801,28.2719,31.5801,38.8015,57.6034,60.3759,54.6751,33.2453,23.0786,17.227,-0.041,-0.056,-0.106,-0.462,-0.558,-0.822,-45.3988,-29.8507,-48.9064,-69.7536,-90.0277,-160.5274,-0.8644,-0.8644,-0.8644,-0.8644,-0.8644,-0.8644,-51.191,-50.5413,-49.8399,-43.4563,-36.8398,-22.3971,0.9908,0.9875,0.9765,0.9051,0.8876,0.8428,66.6667,0.0,40.0,80.0,0.0,57.1429,14.2857,78.5714,14.2857,85.7143,92.8571,0.0,35.6373,46.0982,50.2214,46.6222,38.628,19.7115,35.8582,36.7288,37.1631,35.0897,32.4416,26.8987,17.0155,13.5508,12.3147,12.7744,14.3622,18.0405,0.0998,0.1726,0.2475,0.4657,0.6432,1.0637,0.0473,0.0637,0.082,0.1695,0.2848,0.7134,4.3857,4.449,4.5123,4.389,4.4974,4.4432,4.452,4.3973,4.5067,4.6056,4.2194,4.9919,4.2648,4.7197,5.1745,4.8625,4.4107,5.3142,2.1043,2.1323,2.158,2.1506,2.142,2.1361,2.818,4.5826,-0.0222,-0.1507,-0.1285,34.9785,38.7171,-4.5125,34.8467,4.743,-84076076.0886,80388839.0
2018-02-20,4.36,1994170.0,IG.MI,4.4177,4.4312,4.4343,4.5618,4.6897,4.8434,4.3968,4.4163,4.4236,4.4787,4.5689,4.728,4.3722,4.3745,4.367,4.3794,4.4258,4.5899,4.4632,4.5148,4.4994,4.5301,4.6312,4.679,16.1794,19.945,21.7636,26.4467,30.202,37.9289,58.9108,60.3102,55.3861,34.5845,24.0221,17.3562,-0.094,-0.06,-0.124,-0.614,-0.63,-0.8,-100.0,-162.8131,-171.2366,-86.7154,-98.0281,-164.0552,-0.3902,-0.3902,-0.3902,-0.3902,-0.3902,-0.3902,-67.6412,-60.1099,-56.4727,-47.1066,-39.5961,-24.1423,0.9789,0.9864,0.9723,0.8766,0.8737,0.845,33.3333,100.0,100.0,60.0,71.4286,100.0,7.1429,100.0,9.5238,100.0,100.0,2.381,61.5255,60.0474,59.6516,51.9936,42.8925,22.654,42.955,40.9022,40.0878,36.7748,33.739,27.725,10.2316,10.2104,10.1313,11.6151,13.4839,17.4835,0.1325,0.2041,0.2781,0.4984,0.6786,1.1044,0.0316,0.0509,0.0703,0.1574,0.2712,0.6964,4.3147,4.4177,4.5206,4.3448,4.5176,4.4312,4.4343,4.3569,4.5116,4.5618,4.2155,4.9081,4.2271,4.6897,5.1523,4.8434,4.3763,5.3106,2.3587,2.2888,2.2731,2.2205,2.1968,2.1754,2.8268,4.5804,-0.021,-0.1548,-0.1338,36.6183,28.1376,-4.958,29.9905,4.7118,-85356884.4626,78394669.0
2018-02-21,4.385,1725510.0,IG.MI,4.3843,4.4184,4.423,4.5216,4.659,4.8243,4.3805,4.4009,4.4113,4.4552,4.5412,4.7067,4.375,4.3693,4.3592,4.3612,4.4018,4.5629,4.4462,4.5053,4.4923,4.5001,4.5954,4.6541,33.6498,28.9004,27.5824,29.017,31.8289,38.6648,60.7573,60.5952,56.1641,35.8779,24.9475,17.4917,-0.1,-0.064,-0.079,-0.563,-0.645,-0.805,-66.4122,-95.4802,-132.5926,-91.8606,-94.5886,-153.4987,0.3151,0.3151,0.3151,0.3151,0.3151,0.3151,-32.7004,-42.1993,-44.8351,-41.966,-36.3422,-22.6704,0.9777,0.9856,0.9823,0.8862,0.8718,0.8449,0.0,100.0,100.0,40.0,57.1429,100.0,0.0,100.0,4.7619,100.0,100.0,0.0,64.4503,61.7353,60.8321,52.6927,43.4551,23.048,34.9323,36.4846,37.0525,35.4346,32.9531,27.4413,7.5514,8.6318,9.0235,10.9784,12.9889,17.1613,0.0973,0.1723,0.2474,0.4718,0.6553,1.0871,0.021,0.0408,0.0602,0.1462,0.2583,0.6799,4.3451,4.3843,4.4235,4.3275,4.5093,4.4184,4.423,4.3433,4.5027,4.5216,4.2391,4.804,4.2053,4.659,5.1126,4.8243,4.3496,5.299,2.1184,2.1536,2.1751,2.169,2.1595,2.1511,2.8356,4.5784,-0.0164,-0.1543,-0.1379,27.5335,15.7457,-5.2423,35.4571,4.6744,-84435036.6544,80120179.0
2018-02-22,4.462,1748521.0,IG.MI,4.4023,4.42,4.429,4.4946,4.635,4.8088,4.4193,4.4154,4.421,4.4472,4.5233,4.6899,4.4359,4.4115,4.3901,4.3671,4.3952,4.5449,4.4475,4.505,4.4916,4.4958,4.5827,4.6423,66.1984,50.3036,42.8547,36.39,36.6074,40.8765,43.3539,52.0929,52.3999,36.0001,25.3676,17.5208,0.054,0.008,0.042,-0.378,-0.504,-0.648,100.0,-7.6832,-20.4306,-62.4027,-73.6049,-126.584,0.7519,0.7519,0.7519,0.7519,0.7519,0.7519,32.3968,0.6072,-14.2907,-27.2201,-26.7851,-18.2469,1.0123,1.0018,1.0095,0.9219,0.8985,0.8732,0.0,66.6667,80.0,20.0,42.8571,85.7143,0.0,92.8571,0.0,95.2381,97.619,0.0,8.5472,18.0834,29.8152,37.5883,33.7694,18.7121,20.3582,26.9837,30.065,31.9933,30.7908,26.5289,24.1635,18.7191,16.2547,14.5125,15.2448,18.1656,0.0649,0.1378,0.212,0.4381,0.6241,1.0612,0.077,0.0956,0.1146,0.1987,0.309,0.7267,4.3155,4.4023,4.4891,4.3264,4.5136,4.42,4.429,4.3449,4.5131,4.4946,4.2734,4.7157,4.1957,4.635,5.0742,4.8088,4.3302,5.2875,2.3815,2.2893,2.258,2.1923,2.1631,2.1346,2.8443,4.5773,-0.0065,-0.1459,-0.1395,26.1189,34.4732,-5.0842,46.0152,4.6364,-82765396.301,81868700.0
2018-02-23,4.588,2476508.0,IG.MI,4.4783,4.4406,4.4489,4.4804,4.619,4.797,4.5122,4.4714,4.4608,4.4597,4.519,4.6796,4.5522,4.5058,4.4671,4.4046,4.4122,4.5399,4.5099,4.5097,4.4992,4.4994,4.5829,4.6402,84.6642,69.2425,59.2579,46.2318,43.4216,44.2466,49.1619,47.5726,46.4102,34.3874,24.9767,17.3588,0.228,0.103,0.139,-0.198,-0.334,-0.497,100.0,145.1166,138.5084,44.327,-33.6036,-85.8723,0.7097,0.7097,0.7097,0.7097,0.7097,0.7097,69.3283,38.4849,18.5158,-7.5363,-13.1567,-11.5068,1.0523,1.023,1.0312,0.9586,0.9321,0.9023,100.0,33.3333,60.0,100.0,100.0,71.4286,0.0,85.7143,23.8095,90.4762,95.2381,7.1429,60.7779,29.4917,10.4717,13.4226,17.1579,10.7191,10.8565,18.5427,22.991,27.9108,28.0847,25.3228,44.5026,34.0545,28.3693,21.3048,19.8586,20.4196,0.0433,0.1103,0.1817,0.4068,0.5944,1.036,0.1774,0.2025,0.2243,0.3105,0.4203,0.8354,4.311,4.4783,4.6457,4.2785,4.6027,4.4406,4.4489,4.3084,4.5893,4.4804,4.3181,4.6427,4.1987,4.619,5.0394,4.797,4.3217,5.2723,2.8954,2.5919,2.4614,2.2693,2.1966,2.1231,2.853,4.5774,0.0094,-0.1277,-0.1371,37.9674,63.6834,-4.9361,54.0219,4.6026,-80368775.6559,84345208.0
2018-02-26,4.517,1748762.0,IG.MI,4.5223,4.4624,4.4579,4.4749,4.5981,4.7829,4.5315,4.4969,4.4778,4.4646,4.5097,4.6666,4.537,4.5175,4.4869,4.4184,4.4154,4.5289,4.5108,4.5102,4.4996,4.4996,4.5785,4.6341,57.9196,54.5892,49.8508,42.2637,40.8252,42.8371,53.7083,44.3934,41.5635,32.7938,24.5585,17.1892,0.132,0.109,0.063,-0.078,-0.439,-0.593,58.4906,89.6984,99.8569,78.428,-24.319,-76.796,-0.8261,-0.8261,-0.8261,-0.8261,-0.8261,-0.8261,15.8392,9.1784,-0.2984,-15.4727,-18.3497,-14.3257,1.0301,1.0247,1.0141,0.983,0.9114,0.884,100.0,0.0,40.0,100.0,100.0,57.1429,0.0,78.5714,19.0476,85.7143,92.8571,4.7619,62.8012,31.6764,12.4836,12.0766,16.196,10.2363,8.0641,15.5376,20.2425,26.1344,26.8587,24.7526,35.2926,29.9447,26.0174,20.5023,19.3713,20.1556,0.0288,0.0882,0.1558,0.3778,0.5661,1.0113,0.1262,0.17,0.2002,0.2964,0.4083,0.8235,4.4192,4.5223,4.6255,4.2945,4.6303,4.4624,4.4579,4.3094,4.6063,4.4749,4.3237,4.626,4.2041,4.5981,4.9922,4.7829,4.3104,5.2554,2.6395,2.5135,2.4339,2.2858,2.2219,2.1536,2.8616,4.5768,0.0156,-0.1176,-0.1332,58.648,77.7875,-4.5792,50.7551,4.329,-81737372.0037,82596446.0
2018-02-27,4.484,2587095.0,IG.MI,4.5297,4.4872,4.4577,4.4624,4.5783,4.7675,4.5123,4.5041,4.4843,4.4658,4.4994,4.6527,4.5034,4.5043,4.4855,4.4222,4.4131,4.5159,4.5104,4.508,4.4995,4.499,4.5725,4.6259,47.466,48.6124,45.8997,40.5227,39.6676,42.1972,44.8517,38.6077,36.0146,31.592,24.2813,17.0577,0.022,0.124,-0.001,-0.174,-0.416,-0.646,-87.5,45.045,66.6592,72.6448,-28.1589,-78.5893,-0.6441,-0.6441,-0.6441,-0.6441,-0.6441,-0.6441,-5.0679,-2.7753,-8.2007,-18.9546,-20.6649,-15.6057,1.0049,1.0284,0.9998,0.9626,0.9151,0.8741,66.6667,0.0,20.0,80.0,85.7143,42.8571,0.0,71.4286,14.2857,80.9524,90.4762,2.381,27.1386,15.465,2.7213,15.9695,18.7356,11.6665,13.5303,17.4017,20.9001,26.0085,26.732,24.7475,23.6094,23.7688,22.0694,18.8456,18.2958,19.5764,0.0482,0.0996,0.1625,0.3798,0.5681,1.0162,0.0842,0.136,0.1716,0.2752,0.3888,0.8039,4.4429,4.5297,4.6165,4.3541,4.6203,4.4872,4.4577,4.3094,4.606,4.4624,4.3499,4.575,4.2057,4.5783,4.9509,4.7675,4.2991,5.2359,2.6498,2.5519,2.4775,2.3262,2.2569,2.1805,2.8701,4.5759,0.0178,-0.111,-0.1288,72.2561,75.2973,-4.1799,45.622,4.3317,-84061372.5969,80009351.0
2018-02-28,4.417,2115719.0,IG.MI,4.4727,4.4936,4.459,4.4555,4.5568,4.7515,4.456,4.4807,4.4741,4.4597,4.4847,4.6364,4.4399,4.4589,4.4553,4.4096,4.4002,4.498,4.4689,4.5068,4.499,4.4971,4.5617,4.614,30.63,38.0418,38.6446,37.1745,37.4064,40.9255,39.2977,33.9167,33.2965,31.0797,24.2859,17.0069,-0.171,0.032,0.009,-0.097,-0.453,-0.673,-100.0,-70.4277,-21.1463,-33.6039,-59.7494,-97.2802,-0.5513,-0.5513,-0.5513,-0.5513,-0.5513,-0.5513,-38.7399,-23.9164,-22.7109,-25.651,-25.1871,-18.1491,0.9627,1.0073,1.002,0.9785,0.907,0.8678,33.3333,0.0,0.0,60.0,71.4286,28.5714,0.0,64.2857,9.5238,76.1905,88.0952,0.0,28.1895,15.1525,16.9875,24.4197,24.378,14.9226,31.7304,27.5614,27.8437,29.3359,28.975,25.9391,17.7751,20.308,19.7574,17.8205,17.6169,19.2028,0.1002,0.1476,0.2073,0.4207,0.6091,1.06,0.0561,0.1088,0.1471,0.2555,0.3703,0.7847,4.3895,4.4727,4.5559,4.379,4.6082,4.4936,4.459,4.3123,4.6057,4.4555,4.3446,4.5664,4.2022,4.5568,4.9114,4.7515,4.2823,5.2207,2.382,2.4257,2.4081,2.3189,2.2662,2.2029,2.8787,4.5743,0.0151,-0.1099,-0.125,68.6808,52.9574,-3.7763,47.7372,4.3344,-85797347.161,77893632.0
2018-03-01,4.367,2476410.0,IG.MI,4.4227,4.4746,4.46,4.4471,4.5279,4.7364,4.4032,4.4385,4.4511,4.4479,4.4674,4.6185,4.3808,4.4063,4.414,4.3877,4.381,4.4769,4.4236,4.4994,4.4983,4.4936,4.539,4.6007,21.9248,31.6266,33.9697,34.8597,35.8071,40.0038,42.5887,33.1043,32.4371,30.95,24.449,17.0045,-0.15,-0.095,0.007,-0.117,-0.607,-0.633,-80.2956,-108.8435,-68.8793,-87.1656,-79.0969,-103.1482,-0.5824,-0.5824,-0.5824,-0.5824,-0.5824,-0.5824,-56.1503,-36.7468,-32.0606,-30.2807,-28.3858,-19.9923,0.9668,0.9787,1.0016,0.9739,0.878,0.8734,0.0,100.0,0.0,40.0,57.1429,14.2857,78.5714,57.1429,4.7619,71.4286,85.7143,11.9048,49.1708,29.8549,27.2808,29.2638,27.7106,16.9067,36.4166,31.0103,30.2659,30.482,29.7697,26.4145,12.4088,16.7512,17.2917,16.6805,16.8509,18.7745,0.1098,0.1611,0.2207,0.4336,0.6231,1.0778,0.0374,0.087,0.1261,0.2373,0.3527,0.7661,4.3268,4.4227,4.5185,4.3206,4.6286,4.4746,4.46,4.3159,4.6041,4.4471,4.3287,4.5656,4.2179,4.5279,4.8378,4.7364,4.2595,5.2133,2.3008,2.3795,2.3854,2.3268,2.2822,2.2247,2.8871,4.5722,0.0106,-0.1118,-0.1224,52.6674,29.7475,-3.3908,46.0782,4.337,-88273757.161,75417222.0
2018-03-02,4.312,2947079.0,IG.MI,4.3653,4.4194,4.4496,4.4363,4.4976,4.7226,4.3478,4.3843,4.4141,4.4299,4.4478,4.5987,4.3213,4.348,4.3638,4.3573,4.3554,4.4526,4.374,4.4161,4.4937,4.4871,4.5114,4.5866,14.9256,25.6736,29.4047,32.4649,34.122,39.0138,52.2328,36.3751,33.8379,31.3854,24.8677,17.0834,-0.172,-0.276,-0.073,-0.152,-0.636,-0.58,-100.0,-113.8466,-127.2242,-166.5773,-121.9726,-115.9428,-0.5161,-0.5161,-0.5161,-0.5161,-0.5161,-0.5161,-70.1487,-48.6528,-41.1905,-35.0702,-31.7559,-21.9723,0.9616,0.9398,0.9834,0.9659,0.8715,0.8814,0.0,100.0,100.0,20.0,42.8571,100.0,71.4286,100.0,0.0,100.0,100.0,9.5238,71.5211,49.4583,42.2428,37.045,33.2422,20.3155,51.0901,40.4785,37.0697,33.9229,32.1335,27.7009,8.4829,13.6885,15.052,15.5833,16.0997,18.3462,0.1502,0.2059,0.2662,0.4796,0.6704,1.1291,0.0249,0.0696,0.1081,0.2203,0.3359,0.7478,4.2796,4.3653,4.4511,4.2698,4.569,4.4194,4.4496,4.2774,4.6217,4.4363,4.2995,4.573,4.2374,4.4976,4.7577,4.7226,4.2312,5.214,2.2723,2.3593,2.3788,2.3422,2.3039,2.2508,2.8955,4.5696,0.0048,-0.1164,-0.1212,31.8966,12.985,-3.1452,42.7502,4.599,-89826519.2148,72470143.0
2018-03-05,4.306,2824441.0,IG.MI,4.3283,4.3772,4.4273,4.4281,4.4721,4.7065,4.3182,4.3465,4.3783,4.4125,4.4304,4.5794,4.2996,4.3148,4.3297,4.3321,4.3329,4.4296,4.3438,4.3672,4.4774,4.4824,4.49,4.5685,14.1846,25.0311,28.9103,32.205,33.9391,38.9062,60.3366,40.0215,35.6352,31.9562,25.3473,17.1858,-0.111,-0.211,-0.156,-0.114,-0.534,-0.674,-74.2915,-96.8835,-111.5753,-156.341,-142.7863,-116.3463,0.3768,0.3768,0.3768,0.3768,0.3768,0.3768,-71.6307,-49.9378,-42.1795,-35.59,-32.1218,-22.1875,0.9749,0.9533,0.965,0.9742,0.8897,0.8647,0.0,100.0,100.0,0.0,28.5714,100.0,64.2857,100.0,0.0,100.0,100.0,7.1429,76.5441,54.6068,46.4187,39.3767,34.9394,21.3882,47.2209,39.8628,36.9853,34.0382,32.271,27.8463,6.2738,11.7039,13.5346,14.8053,15.5594,18.0334,0.1251,0.1897,0.2531,0.4704,0.6635,1.1272,0.0166,0.0557,0.0926,0.2046,0.3199,0.73,4.2734,4.3283,4.3832,4.2433,4.5111,4.3772,4.4273,4.229,4.6256,4.4281,4.2758,4.5805,4.2491,4.4721,4.6952,4.7065,4.2059,5.2072,2.0511,2.2105,2.2707,2.2924,2.2736,2.2384,2.9039,4.567,0.0016,-0.1192,-0.1208,16.4116,6.5021,-2.8844,38.8785,4.5959,-89294378.1568,69645702.0
2018-03-06,4.436,2977096.0,IG.MI,4.3513,4.3676,4.4056,4.4272,4.4555,4.6924,4.372,4.3661,4.3804,4.4136,4.4271,4.5668,4.3933,4.3712,4.3659,4.3451,4.3367,4.4202,4.3511,4.3689,4.474,4.4821,4.4873,4.5618,67.1642,55.3162,50.1147,42.8762,41.1209,42.4303,49.742,33.9131,30.5911,30.6791,24.9736,17.0801,0.069,-0.048,-0.152,-0.013,-0.35,-0.594,100.0,44.7999,-12.1236,-27.8079,-53.5902,-82.6179,0.773,0.773,0.773,0.773,0.773,0.773,34.3284,10.6324,0.2294,-14.2475,-17.7583,-15.1394,1.0158,0.9893,0.9669,0.9971,0.9269,0.8819,100.0,66.6667,80.0,0.0,14.2857,85.7143,57.1429,92.8571,0.0,95.2381,97.619,4.7619,28.5528,9.4795,0.327,14.0775,17.5,12.7443,24.273,27.709,28.7899,30.1185,29.7349,26.7172,43.6738,33.5125,28.9788,22.6851,20.8777,20.6771,0.0834,0.1518,0.217,0.4368,0.6319,1.1004,0.1501,0.1836,0.2184,0.329,0.4437,0.8516,4.2315,4.3513,4.4712,4.2618,4.4734,4.3676,4.4056,4.2548,4.5563,4.4272,4.2752,4.5792,4.2819,4.4555,4.629,4.6924,4.1955,5.1893,2.5822,2.4695,2.4271,2.3352,2.2811,2.2107,2.9122,4.5657,0.009,-0.1096,-0.1185,17.1833,32.0627,-2.5925,36.4459,4.5893,-87668847.212,72622798.0
2018-03-07,4.555,2619175.0,IG.MI,4.4323,4.3952,4.411,4.4344,4.4536,4.6813,4.4738,4.4285,4.4178,4.4306,4.4362,4.5604,4.5166,4.4697,4.4427,4.3861,4.3612,4.4225,4.4342,4.3851,4.4751,4.4834,4.4878,4.5616,82.2288,69.4414,62.1664,50.5495,46.6911,45.3844,50.896,33.2646,28.8328,28.6508,24.203,16.8661,0.243,0.138,0.038,0.101,-0.04,-0.465,97.7199,133.8082,95.5072,75.2355,52.9646,-52.3698,0.7778,0.7778,0.7778,0.7778,0.7778,0.7778,64.4575,38.8828,24.3328,1.0989,-6.6177,-9.2311,1.0564,1.0312,1.0084,1.0227,0.9913,0.9074,100.0,33.3333,60.0,100.0,0.0,71.4286,50.0,85.7143,0.0,90.4762,95.2381,2.381,53.2039,30.6709,18.2828,2.2825,8.7909,8.0929,14.5536,20.538,23.2769,27.0457,27.645,25.7378,47.6464,38.7098,33.6925,25.8386,23.1773,21.8838,0.0556,0.1214,0.186,0.4056,0.6018,1.0742,0.1821,0.2288,0.2692,0.3875,0.5045,0.9133,4.229,4.4323,4.6357,4.21,4.5804,4.3952,4.411,4.2428,4.5792,4.4344,4.269,4.5998,4.2854,4.4536,4.6217,4.6813,4.1935,5.1692,2.7962,2.5958,2.5059,2.3516,2.2757,2.1816,2.9205,4.5655,0.0218,-0.0913,-0.1131,33.8625,63.0228,-2.061,47.1358,4.5828,-85049672.212,75241973.0
2018-03-08,4.627,2893991.0,IG.MI,4.5393,4.4472,4.4314,4.4446,4.4521,4.6727,4.5712,4.5058,4.4718,4.4563,4.4519,4.5579,4.6111,4.5629,4.5245,4.4378,4.3956,4.4315,4.5199,4.4396,4.4836,4.4868,4.4887,4.5632,87.453,75.3376,67.6783,54.5293,49.7135,47.0679,57.1532,36.0021,29.4341,27.2052,23.0781,16.548,0.321,0.26,0.143,0.142,-0.031,-0.363,98.146,114.654,151.3037,149.3333,160.0168,-23.663,0.6583,0.6583,0.6583,0.6583,0.6583,0.6583,74.906,50.6753,35.3566,9.0586,-0.573,-5.8641,1.0745,1.0595,1.0319,1.0317,0.9933,0.9273,100.0,0.0,40.0,100.0,100.0,57.1429,100.0,78.5714,0.0,85.7143,92.8571,0.0,69.6678,46.9519,33.0419,8.4131,0.5812,3.505,9.8931,16.3815,19.8064,24.9,26.1324,25.0014,55.3384,45.3795,39.3543,29.4745,25.8304,23.3081,0.0371,0.0971,0.1594,0.3766,0.5731,1.0486,0.2074,0.2691,0.3167,0.4458,0.5665,0.9776,4.3818,4.5393,4.6969,4.1906,4.7038,4.4472,4.4314,4.2073,4.6555,4.4446,4.2527,4.6364,4.2907,4.4521,4.6135,4.6727,4.1943,5.1511,2.6996,2.563,2.485,2.3349,2.2571,2.1583,2.9287,4.5662,0.0343,-0.0702,-0.1045,62.0238,90.9861,-1.2783,55.815,4.265,-82830945.7787,78135964.0
